"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2024 05:30 - 01/01/2024 05:45","Germany (DE)","37002.00","37195.96"
"01/01/2024 05:45 - 01/01/2024 06:00","Germany (DE)","36689.47","36985.29"
"01/01/2024 06:00 - 01/01/2024 06:15","Germany (DE)","36592.63","36973.87"
"01/01/2024 06:15 - 01/01/2024 06:30","Germany (DE)","36779.96","37854.11"
"01/01/2024 06:30 - 01/01/2024 06:45","Germany (DE)","36707.90","38042.63"
"01/01/2024 06:45 - 01/01/2024 07:00","Germany (DE)","36821.21","37920.37"
"01/01/2024 07:00 - 01/01/2024 07:15","Germany (DE)","37000.39","38689.61"
"01/01/2024 07:15 - 01/01/2024 07:30","Germany (DE)","37292.80","38912.77"
"01/01/2024 07:30 - 01/01/2024 07:45","Germany (DE)","37479.13","39317.47"
"01/01/2024 07:45 - 01/01/2024 08:00","Germany (DE)","37511.78","39904.35"
"01/01/2024 08:00 - 01/01/2024 08:15","Germany (DE)","37688.22","40783.56"
"01/01/2024 08:15 - 01/01/2024 08:30","Germany (DE)","37748.86","40992.43"
"01/01/2024 08:30 - 01/01/2024 08:45","Germany (DE)","38167.06","42344.41"
"01/01/2024 08:45 - 01/01/2024 09:00","Germany (DE)","38333.24","43284.79"
"01/01/2024 09:00 - 01/01/2024 09:15","Germany (DE)","39273.02","44281.20"
"01/01/2024 09:15 - 01/01/2024 09:30","Germany (DE)","39720.72","45118.22"
"01/01/2024 09:30 - 01/01/2024 09:45","Germany (DE)","40186.96","45747.27"
"01/01/2024 09:45 - 01/01/2024 10:00","Germany (DE)","40626.59","46227.56"
"01/01/2024 10:00 - 01/01/2024 10:15","Germany (DE)","41318.74","47133.92"
"01/01/2024 10:15 - 01/01/2024 10:30","Germany (DE)","41979.89","48000.40"
"01/01/2024 10:30 - 01/01/2024 10:45","Germany (DE)","42607.88","48116.86"
"01/01/2024 10:45 - 01/01/2024 11:00","Germany (DE)","43330.07","48871.10"
"01/01/2024 11:00 - 01/01/2024 11:15","Germany (DE)","44046.50","49722.95"
"01/01/2024 11:15 - 01/01/2024 11:30","Germany (DE)","44575.27","50163.48"
"01/01/2024 11:30 - 01/01/2024 11:45","Germany (DE)","45221.67","50439.00"
"01/01/2024 11:45 - 01/01/2024 12:00","Germany (DE)","45472.61","50587.62"
"01/01/2024 12:00 - 01/01/2024 12:15","Germany (DE)","45721.06","50475.28"
"01/01/2024 12:15 - 01/01/2024 12:30","Germany (DE)","45795.27","50442.07"
"01/01/2024 12:30 - 01/01/2024 12:45","Germany (DE)","45993.76","50303.57"
"01/01/2024 12:45 - 01/01/2024 13:00","Germany (DE)","45786.34","49723.23"
"01/01/2024 13:00 - 01/01/2024 13:15","Germany (DE)","45413.94","50153.51"
"01/01/2024 13:15 - 01/01/2024 13:30","Germany (DE)","45250.89","49240.91"
"01/01/2024 13:30 - 01/01/2024 13:45","Germany (DE)","45221.98","48714.92"
"01/01/2024 13:45 - 01/01/2024 14:00","Germany (DE)","45120.35","48439.41"
"01/01/2024 14:00 - 01/01/2024 14:15","Germany (DE)","45197.77","48679.02"
"01/01/2024 14:15 - 01/01/2024 14:30","Germany (DE)","44891.92","48777.74"
"01/01/2024 14:30 - 01/01/2024 14:45","Germany (DE)","44815.83","48566.93"
"01/01/2024 14:45 - 01/01/2024 15:00","Germany (DE)","44711.77","48224.05"
"01/01/2024 15:00 - 01/01/2024 15:15","Germany (DE)","45010.12","47716.91"
"01/01/2024 15:15 - 01/01/2024 15:30","Germany (DE)","45217.13","47670.33"
"01/01/2024 15:30 - 01/01/2024 15:45","Germany (DE)","44836.37","47324.42"
"01/01/2024 15:45 - 01/01/2024 16:00","Germany (DE)","44745.59","47668.59"
"01/01/2024 16:00 - 01/01/2024 16:15","Germany (DE)","45616.16","48093.28"
"01/01/2024 16:15 - 01/01/2024 16:30","Germany (DE)","46083.37","48058.65"
"01/01/2024 16:30 - 01/01/2024 16:45","Germany (DE)","47286.36","48364.83"
"01/01/2024 16:45 - 01/01/2024 17:00","Germany (DE)","48539.67","49180.93"
"01/01/2024 17:00 - 01/01/2024 17:15","Germany (DE)","49669.14","50112.99"
"01/01/2024 17:15 - 01/01/2024 17:30","Germany (DE)","50122.45","50931.88"
"01/01/2024 17:30 - 01/01/2024 17:45","Germany (DE)","50137.17","51710.01"
"01/01/2024 17:45 - 01/01/2024 18:00","Germany (DE)","50553.67","52265.82"
"01/01/2024 18:00 - 01/01/2024 18:15","Germany (DE)","50683.11","52535.06"
"01/01/2024 18:15 - 01/01/2024 18:30","Germany (DE)","50467.41","52491.50"
"01/01/2024 18:30 - 01/01/2024 18:45","Germany (DE)","50106.74","52562.65"
"01/01/2024 18:45 - 01/01/2024 19:00","Germany (DE)","49540.58","52392.54"
"01/01/2024 19:00 - 01/01/2024 19:15","Germany (DE)","49552.41","52670.26"
"01/01/2024 19:15 - 01/01/2024 19:30","Germany (DE)","49269.93","51980.59"
"01/01/2024 19:30 - 01/01/2024 19:45","Germany (DE)","49043.80","51462.67"
"01/01/2024 19:45 - 01/01/2024 20:00","Germany (DE)","48607.27","50979.65"
"01/01/2024 20:00 - 01/01/2024 20:15","Germany (DE)","48230.57","50751.83"
"01/01/2024 20:15 - 01/01/2024 20:30","Germany (DE)","47360.97","49610.06"
"01/01/2024 20:30 - 01/01/2024 20:45","Germany (DE)","46713.87","48727.49"
"01/01/2024 20:45 - 01/01/2024 21:00","Germany (DE)","45980.74","48321.92"
"01/01/2024 21:00 - 01/01/2024 21:15","Germany (DE)","45991.61","47933.95"
"01/01/2024 21:15 - 01/01/2024 21:30","Germany (DE)","45389.68","47060.59"
"01/01/2024 21:30 - 01/01/2024 21:45","Germany (DE)","44823.88","47383.36"
"01/01/2024 21:45 - 01/01/2024 22:00","Germany (DE)","44390.21","46741.22"
"01/01/2024 22:00 - 01/01/2024 22:15","Germany (DE)","44576.16","48378.12"
"01/01/2024 22:15 - 01/01/2024 22:30","Germany (DE)","43967.67","47656.21"
"01/01/2024 22:30 - 01/01/2024 22:45","Germany (DE)","43381.39","46750.37"
"01/01/2024 22:45 - 01/01/2024 23:00","Germany (DE)","42731.68","46313.21"
"01/01/2024 23:00 - 01/01/2024 23:15","Germany (DE)","42101.31","45415.94"
"01/01/2024 23:15 - 01/01/2024 23:30","Germany (DE)","41382.33","44748.08"
"01/01/2024 23:30 - 01/01/2024 23:45","Germany (DE)","40794.69","44316.06"
"01/01/2024 23:45 - 02/01/2024 00:00","Germany (DE)","39951.18","43700.52"
"02/01/2024 00:00 - 02/01/2024 00:15","Germany (DE)","39286.72","43775.22"
"02/01/2024 00:15 - 02/01/2024 00:30","Germany (DE)","38599.95","43165.17"
"02/01/2024 00:30 - 02/01/2024 00:45","Germany (DE)","38094.33","42776.00"
"02/01/2024 00:45 - 02/01/2024 01:00","Germany (DE)","37578.68","42223.89"
"02/01/2024 01:00 - 02/01/2024 01:15","Germany (DE)","37287.31","41830.57"
"02/01/2024 01:15 - 02/01/2024 01:30","Germany (DE)","37005.12","41653.71"
"02/01/2024 01:30 - 02/01/2024 01:45","Germany (DE)","36956.19","41300.77"
"02/01/2024 01:45 - 02/01/2024 02:00","Germany (DE)","37063.70","41120.04"
"02/01/2024 02:00 - 02/01/2024 02:15","Germany (DE)","37432.85","40858.58"
"02/01/2024 02:15 - 02/01/2024 02:30","Germany (DE)","36996.43","40563.15"
"02/01/2024 02:30 - 02/01/2024 02:45","Germany (DE)","36938.76","40500.64"
"02/01/2024 02:45 - 02/01/2024 03:00","Germany (DE)","36799.43","40652.54"
"02/01/2024 03:00 - 02/01/2024 03:15","Germany (DE)","36951.09","40795.52"
"02/01/2024 03:15 - 02/01/2024 03:30","Germany (DE)","37015.29","40897.78"
"02/01/2024 03:30 - 02/01/2024 03:45","Germany (DE)","37421.21","40971.01"
"02/01/2024 03:45 - 02/01/2024 04:00","Germany (DE)","38046.32","41243.51"
"02/01/2024 04:00 - 02/01/2024 04:15","Germany (DE)","38821.79","41938.34"
"02/01/2024 04:15 - 02/01/2024 04:30","Germany (DE)","39108.63","42314.86"
"02/01/2024 04:30 - 02/01/2024 04:45","Germany (DE)","39632.57","42923.90"
"02/01/2024 04:45 - 02/01/2024 05:00","Germany (DE)","40084.67","43545.03"
"02/01/2024 05:00 - 02/01/2024 05:15","Germany (DE)","41162.66","44590.29"
"02/01/2024 05:15 - 02/01/2024 05:30","Germany (DE)","41606.55","45421.76"
"02/01/2024 05:30 - 02/01/2024 05:45","Germany (DE)","42870.66","46552.51"
"02/01/2024 05:45 - 02/01/2024 06:00","Germany (DE)","44174.79","47980.89"
"02/01/2024 06:00 - 02/01/2024 06:15","Germany (DE)","46016.59","50419.75"
"02/01/2024 06:15 - 02/01/2024 06:30","Germany (DE)","47111.65","52206.72"
"02/01/2024 06:30 - 02/01/2024 06:45","Germany (DE)","48098.07","53283.16"
"02/01/2024 06:45 - 02/01/2024 07:00","Germany (DE)","49677.29","54468.32"
"02/01/2024 07:00 - 02/01/2024 07:15","Germany (DE)","50986.59","55939.19"
"02/01/2024 07:15 - 02/01/2024 07:30","Germany (DE)","52036.79","56893.19"
"02/01/2024 07:30 - 02/01/2024 07:45","Germany (DE)","52993.20","58068.46"
"02/01/2024 07:45 - 02/01/2024 08:00","Germany (DE)","54242.48","58610.61"
"02/01/2024 08:00 - 02/01/2024 08:15","Germany (DE)","55091.91","59195.45"
"02/01/2024 08:15 - 02/01/2024 08:30","Germany (DE)","55931.09","59644.29"
"02/01/2024 08:30 - 02/01/2024 08:45","Germany (DE)","56292.51","60292.69"
"02/01/2024 08:45 - 02/01/2024 09:00","Germany (DE)","56874.37","60411.16"
"02/01/2024 09:00 - 02/01/2024 09:15","Germany (DE)","57140.49","60590.94"
"02/01/2024 09:15 - 02/01/2024 09:30","Germany (DE)","57770.63","61072.22"
"02/01/2024 09:30 - 02/01/2024 09:45","Germany (DE)","58188.63","61596.85"
"02/01/2024 09:45 - 02/01/2024 10:00","Germany (DE)","58625.74","61748.50"
"02/01/2024 10:00 - 02/01/2024 10:15","Germany (DE)","58928.76","61825.52"
"02/01/2024 10:15 - 02/01/2024 10:30","Germany (DE)","59344.32","61819.38"
"02/01/2024 10:30 - 02/01/2024 10:45","Germany (DE)","59659.28","61813.68"
"02/01/2024 10:45 - 02/01/2024 11:00","Germany (DE)","60105.81","61940.69"
"02/01/2024 11:00 - 02/01/2024 11:15","Germany (DE)","60501.47","62240.00"
"02/01/2024 11:15 - 02/01/2024 11:30","Germany (DE)","60785.95","62473.67"
"02/01/2024 11:30 - 02/01/2024 11:45","Germany (DE)","61232.92","62462.61"
"02/01/2024 11:45 - 02/01/2024 12:00","Germany (DE)","61197.54","62400.21"
"02/01/2024 12:00 - 02/01/2024 12:15","Germany (DE)","61305.75","62268.91"
"02/01/2024 12:15 - 02/01/2024 12:30","Germany (DE)","61256.27","62070.28"
"02/01/2024 12:30 - 02/01/2024 12:45","Germany (DE)","61308.16","62077.48"
"02/01/2024 12:45 - 02/01/2024 13:00","Germany (DE)","61208.52","61997.71"
"02/01/2024 13:00 - 02/01/2024 13:15","Germany (DE)","61215.46","61848.31"
"02/01/2024 13:15 - 02/01/2024 13:30","Germany (DE)","60775.94","61753.20"
"02/01/2024 13:30 - 02/01/2024 13:45","Germany (DE)","60477.13","61228.57"
"02/01/2024 13:45 - 02/01/2024 14:00","Germany (DE)","59959.50","60817.18"
"02/01/2024 14:00 - 02/01/2024 14:15","Germany (DE)","59647.34","60388.44"
"02/01/2024 14:15 - 02/01/2024 14:30","Germany (DE)","59829.64","60188.57"
"02/01/2024 14:30 - 02/01/2024 14:45","Germany (DE)","59819.16","60178.94"
"02/01/2024 14:45 - 02/01/2024 15:00","Germany (DE)","59523.84","59745.42"
"02/01/2024 15:00 - 02/01/2024 15:15","Germany (DE)","59927.05","60084.77"
"02/01/2024 15:15 - 02/01/2024 15:30","Germany (DE)","60152.64","59908.89"
"02/01/2024 15:30 - 02/01/2024 15:45","Germany (DE)","60116.98","59770.57"
"02/01/2024 15:45 - 02/01/2024 16:00","Germany (DE)","60071.02","59551.39"
"02/01/2024 16:00 - 02/01/2024 16:15","Germany (DE)","60720.84","59800.86"
"02/01/2024 16:15 - 02/01/2024 16:30","Germany (DE)","61111.02","59810.93"
"02/01/2024 16:30 - 02/01/2024 16:45","Germany (DE)","61712.37","60249.23"
"02/01/2024 16:45 - 02/01/2024 17:00","Germany (DE)","62164.08","60466.41"
"02/01/2024 17:00 - 02/01/2024 17:15","Germany (DE)","62869.46","61158.97"
"02/01/2024 17:15 - 02/01/2024 17:30","Germany (DE)","63139.48","61881.80"
"02/01/2024 17:30 - 02/01/2024 17:45","Germany (DE)","63581.65","61641.44"
"02/01/2024 17:45 - 02/01/2024 18:00","Germany (DE)","63917.43","62257.40"
"02/01/2024 18:00 - 02/01/2024 18:15","Germany (DE)","63482.27","62436.40"
"02/01/2024 18:15 - 02/01/2024 18:30","Germany (DE)","62988.95","62457.13"
"02/01/2024 18:30 - 02/01/2024 18:45","Germany (DE)","63034.21","62461.53"
"02/01/2024 18:45 - 02/01/2024 19:00","Germany (DE)","62783.38","62083.44"
"02/01/2024 19:00 - 02/01/2024 19:15","Germany (DE)","62154.36","61935.36"
"02/01/2024 19:15 - 02/01/2024 19:30","Germany (DE)","61304.49","61307.71"
"02/01/2024 19:30 - 02/01/2024 19:45","Germany (DE)","60870.12","60843.27"
"02/01/2024 19:45 - 02/01/2024 20:00","Germany (DE)","60530.93","60646.91"
"02/01/2024 20:00 - 02/01/2024 20:15","Germany (DE)","59484.43","59586.11"
"02/01/2024 20:15 - 02/01/2024 20:30","Germany (DE)","58329.18","58276.97"
"02/01/2024 20:30 - 02/01/2024 20:45","Germany (DE)","57674.87","57497.37"
"02/01/2024 20:45 - 02/01/2024 21:00","Germany (DE)","56886.47","56384.70"
"02/01/2024 21:00 - 02/01/2024 21:15","Germany (DE)","56050.10","55424.74"
"02/01/2024 21:15 - 02/01/2024 21:30","Germany (DE)","55161.73","54550.00"
"02/01/2024 21:30 - 02/01/2024 21:45","Germany (DE)","54275.37","53652.53"
"02/01/2024 21:45 - 02/01/2024 22:00","Germany (DE)","53623.80","52851.88"
"02/01/2024 22:00 - 02/01/2024 22:15","Germany (DE)","53405.62","52117.65"
"02/01/2024 22:15 - 02/01/2024 22:30","Germany (DE)","52316.48","51446.66"
"02/01/2024 22:30 - 02/01/2024 22:45","Germany (DE)","51483.52","50736.59"
"02/01/2024 22:45 - 02/01/2024 23:00","Germany (DE)","50818.71","49737.27"
"02/01/2024 23:00 - 02/01/2024 23:15","Germany (DE)","50269.49","48366.44"
"02/01/2024 23:15 - 02/01/2024 23:30","Germany (DE)","49156.32","47592.32"
"02/01/2024 23:30 - 02/01/2024 23:45","Germany (DE)","48652.36","47106.41"
"02/01/2024 23:45 - 03/01/2024 00:00","Germany (DE)","48192.52","46623.01"
"03/01/2024 00:00 - 03/01/2024 00:15","Germany (DE)","47164.94","45886.43"
"03/01/2024 00:15 - 03/01/2024 00:30","Germany (DE)","46111.62","45134.20"
"03/01/2024 00:30 - 03/01/2024 00:45","Germany (DE)","46007.32","44581.24"
"03/01/2024 00:45 - 03/01/2024 01:00","Germany (DE)","45265.79","44016.01"
"03/01/2024 01:00 - 03/01/2024 01:15","Germany (DE)","44813.30","43522.34"
"03/01/2024 01:15 - 03/01/2024 01:30","Germany (DE)","44528.87","43227.27"
"03/01/2024 01:30 - 03/01/2024 01:45","Germany (DE)","44182.14","42843.22"
"03/01/2024 01:45 - 03/01/2024 02:00","Germany (DE)","43817.05","42669.96"
"03/01/2024 02:00 - 03/01/2024 02:15","Germany (DE)","43475.73","42448.55"
"03/01/2024 02:15 - 03/01/2024 02:30","Germany (DE)","43062.14","41946.87"
"03/01/2024 02:30 - 03/01/2024 02:45","Germany (DE)","43159.21","41991.67"
"03/01/2024 02:45 - 03/01/2024 03:00","Germany (DE)","43482.15","42220.77"
"03/01/2024 03:00 - 03/01/2024 03:15","Germany (DE)","43679.67","42518.81"
"03/01/2024 03:15 - 03/01/2024 03:30","Germany (DE)","43460.78","42471.64"
"03/01/2024 03:30 - 03/01/2024 03:45","Germany (DE)","43588.74","42598.48"
"03/01/2024 03:45 - 03/01/2024 04:00","Germany (DE)","43894.62","42891.32"
"03/01/2024 04:00 - 03/01/2024 04:15","Germany (DE)","44349.72","43545.08"
"03/01/2024 04:15 - 03/01/2024 04:30","Germany (DE)","44861.89","43975.75"
"03/01/2024 04:30 - 03/01/2024 04:45","Germany (DE)","45303.86","44770.29"
"03/01/2024 04:45 - 03/01/2024 05:00","Germany (DE)","45810.54","45456.99"
"03/01/2024 05:00 - 03/01/2024 05:15","Germany (DE)","46824.37","46553.85"
"03/01/2024 05:15 - 03/01/2024 05:30","Germany (DE)","47057.36","47430.59"
"03/01/2024 05:30 - 03/01/2024 05:45","Germany (DE)","48190.48","48547.39"
"03/01/2024 05:45 - 03/01/2024 06:00","Germany (DE)","49758.57","49863.70"
"03/01/2024 06:00 - 03/01/2024 06:15","Germany (DE)","52304.60","52015.84"
"03/01/2024 06:15 - 03/01/2024 06:30","Germany (DE)","53477.86","53564.22"
"03/01/2024 06:30 - 03/01/2024 06:45","Germany (DE)","54028.99","54604.93"
"03/01/2024 06:45 - 03/01/2024 07:00","Germany (DE)","55132.87","55791.21"
"03/01/2024 07:00 - 03/01/2024 07:15","Germany (DE)","56588.41","57095.92"
"03/01/2024 07:15 - 03/01/2024 07:30","Germany (DE)","57773.25","58064.07"
"03/01/2024 07:30 - 03/01/2024 07:45","Germany (DE)","58901.13","59055.57"
"03/01/2024 07:45 - 03/01/2024 08:00","Germany (DE)","59692.24","59682.14"
"03/01/2024 08:00 - 03/01/2024 08:15","Germany (DE)","60398.93","60325.65"
"03/01/2024 08:15 - 03/01/2024 08:30","Germany (DE)","60628.38","60817.21"
"03/01/2024 08:30 - 03/01/2024 08:45","Germany (DE)","61235.35","61446.05"
"03/01/2024 08:45 - 03/01/2024 09:00","Germany (DE)","61678.16","61504.52"
"03/01/2024 09:00 - 03/01/2024 09:15","Germany (DE)","61767.04","61739.10"
"03/01/2024 09:15 - 03/01/2024 09:30","Germany (DE)","62336.59","62175.24"
"03/01/2024 09:30 - 03/01/2024 09:45","Germany (DE)","62603.34","62682.23"
"03/01/2024 09:45 - 03/01/2024 10:00","Germany (DE)","62409.33","62841.75"
"03/01/2024 10:00 - 03/01/2024 10:15","Germany (DE)","62737.64","63046.92"
"03/01/2024 10:15 - 03/01/2024 10:30","Germany (DE)","62881.11","63062.41"
"03/01/2024 10:30 - 03/01/2024 10:45","Germany (DE)","63266.91","63230.37"
"03/01/2024 10:45 - 03/01/2024 11:00","Germany (DE)","63453.42","63323.03"
"03/01/2024 11:00 - 03/01/2024 11:15","Germany (DE)","63900.95","63685.94"
"03/01/2024 11:15 - 03/01/2024 11:30","Germany (DE)","64437.38","63823.82"
"03/01/2024 11:30 - 03/01/2024 11:45","Germany (DE)","64605.82","63915.22"
"03/01/2024 11:45 - 03/01/2024 12:00","Germany (DE)","64847.79","63854.05"
"03/01/2024 12:00 - 03/01/2024 12:15","Germany (DE)","64881.97","63867.32"
"03/01/2024 12:15 - 03/01/2024 12:30","Germany (DE)","64790.07","63739.16"
"03/01/2024 12:30 - 03/01/2024 12:45","Germany (DE)","64197.44","63646.76"
"03/01/2024 12:45 - 03/01/2024 13:00","Germany (DE)","63973.87","63523.11"
"03/01/2024 13:00 - 03/01/2024 13:15","Germany (DE)","63697.33","63287.53"
"03/01/2024 13:15 - 03/01/2024 13:30","Germany (DE)","63175.88","63073.42"
"03/01/2024 13:30 - 03/01/2024 13:45","Germany (DE)","62982.15","62617.29"
"03/01/2024 13:45 - 03/01/2024 14:00","Germany (DE)","62501.75","62132.72"
"03/01/2024 14:00 - 03/01/2024 14:15","Germany (DE)","62288.68","61506.17"
"03/01/2024 14:15 - 03/01/2024 14:30","Germany (DE)","61910.01","61455.28"
"03/01/2024 14:30 - 03/01/2024 14:45","Germany (DE)","61854.75","61378.02"
"03/01/2024 14:45 - 03/01/2024 15:00","Germany (DE)","61696.70","60924.93"
"03/01/2024 15:00 - 03/01/2024 15:15","Germany (DE)","61919.90","61207.27"
"03/01/2024 15:15 - 03/01/2024 15:30","Germany (DE)","61490.80","61087.87"
"03/01/2024 15:30 - 03/01/2024 15:45","Germany (DE)","61326.97","60967.83"
"03/01/2024 15:45 - 03/01/2024 16:00","Germany (DE)","61223.01","60792.32"
"03/01/2024 16:00 - 03/01/2024 16:15","Germany (DE)","61599.86","60975.94"
"03/01/2024 16:15 - 03/01/2024 16:30","Germany (DE)","61480.71","61141.22"
"03/01/2024 16:30 - 03/01/2024 16:45","Germany (DE)","62173.38","61618.40"
"03/01/2024 16:45 - 03/01/2024 17:00","Germany (DE)","63167.56","61743.51"
"03/01/2024 17:00 - 03/01/2024 17:15","Germany (DE)","64157.03","62669.65"
"03/01/2024 17:15 - 03/01/2024 17:30","Germany (DE)","64363.98","63501.83"
"03/01/2024 17:30 - 03/01/2024 17:45","Germany (DE)","64696.38","63333.48"
"03/01/2024 17:45 - 03/01/2024 18:00","Germany (DE)","65019.05","64023.94"
"03/01/2024 18:00 - 03/01/2024 18:15","Germany (DE)","64853.55","64172.37"
"03/01/2024 18:15 - 03/01/2024 18:30","Germany (DE)","64656.61","64106.99"
"03/01/2024 18:30 - 03/01/2024 18:45","Germany (DE)","64498.38","64011.15"
"03/01/2024 18:45 - 03/01/2024 19:00","Germany (DE)","64336.57","63608.70"
"03/01/2024 19:00 - 03/01/2024 19:15","Germany (DE)","63707.12","63361.99"
"03/01/2024 19:15 - 03/01/2024 19:30","Germany (DE)","62670.88","62768.05"
"03/01/2024 19:30 - 03/01/2024 19:45","Germany (DE)","62088.30","62281.68"
"03/01/2024 19:45 - 03/01/2024 20:00","Germany (DE)","61423.38","61991.12"
"03/01/2024 20:00 - 03/01/2024 20:15","Germany (DE)","60129.36","61027.61"
"03/01/2024 20:15 - 03/01/2024 20:30","Germany (DE)","59042.58","59845.65"
"03/01/2024 20:30 - 03/01/2024 20:45","Germany (DE)","58056.86","59058.56"
"03/01/2024 20:45 - 03/01/2024 21:00","Germany (DE)","57437.37","57998.18"
"03/01/2024 21:00 - 03/01/2024 21:15","Germany (DE)","56652.84","57000.08"
"03/01/2024 21:15 - 03/01/2024 21:30","Germany (DE)","56098.82","56286.55"
"03/01/2024 21:30 - 03/01/2024 21:45","Germany (DE)","55456.16","55455.92"
"03/01/2024 21:45 - 03/01/2024 22:00","Germany (DE)","54648.39","54701.19"
"03/01/2024 22:00 - 03/01/2024 22:15","Germany (DE)","54047.14","53840.22"
"03/01/2024 22:15 - 03/01/2024 22:30","Germany (DE)","53374.48","53050.97"
"03/01/2024 22:30 - 03/01/2024 22:45","Germany (DE)","52161.91","52254.77"
"03/01/2024 22:45 - 03/01/2024 23:00","Germany (DE)","51356.41","51181.68"
"03/01/2024 23:00 - 03/01/2024 23:15","Germany (DE)","50288.40","49841.19"
"03/01/2024 23:15 - 03/01/2024 23:30","Germany (DE)","49391.85","49005.43"
"03/01/2024 23:30 - 03/01/2024 23:45","Germany (DE)","48577.32","48485.35"
"03/01/2024 23:45 - 04/01/2024 00:00","Germany (DE)","47740.54","48025.52"
"04/01/2024 00:00 - 04/01/2024 00:15","Germany (DE)","47357.97","46522.83"
"04/01/2024 00:15 - 04/01/2024 00:30","Germany (DE)","46602.84","45595.89"
"04/01/2024 00:30 - 04/01/2024 00:45","Germany (DE)","46075.29","45082.67"
"04/01/2024 00:45 - 04/01/2024 01:00","Germany (DE)","45427.53","44446.51"
"04/01/2024 01:00 - 04/01/2024 01:15","Germany (DE)","45343.45","43709.71"
"04/01/2024 01:15 - 04/01/2024 01:30","Germany (DE)","45077.87","43549.46"
"04/01/2024 01:30 - 04/01/2024 01:45","Germany (DE)","45598.30","43455.39"
"04/01/2024 01:45 - 04/01/2024 02:00","Germany (DE)","45094.34","43017.89"
"04/01/2024 02:00 - 04/01/2024 02:15","Germany (DE)","44615.66","42935.18"
"04/01/2024 02:15 - 04/01/2024 02:30","Germany (DE)","44651.32","42506.14"
"04/01/2024 02:30 - 04/01/2024 02:45","Germany (DE)","44645.58","42642.89"
"04/01/2024 02:45 - 04/01/2024 03:00","Germany (DE)","44656.66","42651.61"
"04/01/2024 03:00 - 04/01/2024 03:15","Germany (DE)","44896.61","42975.80"
"04/01/2024 03:15 - 04/01/2024 03:30","Germany (DE)","44834.24","42909.71"
"04/01/2024 03:30 - 04/01/2024 03:45","Germany (DE)","45025.64","43054.59"
"04/01/2024 03:45 - 04/01/2024 04:00","Germany (DE)","45352.07","43495.96"
"04/01/2024 04:00 - 04/01/2024 04:15","Germany (DE)","45492.00","44014.24"
"04/01/2024 04:15 - 04/01/2024 04:30","Germany (DE)","46074.02","44218.01"
"04/01/2024 04:30 - 04/01/2024 04:45","Germany (DE)","46585.47","44948.24"
"04/01/2024 04:45 - 04/01/2024 05:00","Germany (DE)","46967.58","45853.88"
"04/01/2024 05:00 - 04/01/2024 05:15","Germany (DE)","47994.60","47037.18"
"04/01/2024 05:15 - 04/01/2024 05:30","Germany (DE)","48345.90","47854.97"
"04/01/2024 05:30 - 04/01/2024 05:45","Germany (DE)","48818.55","48914.17"
"04/01/2024 05:45 - 04/01/2024 06:00","Germany (DE)","49845.62","50023.83"
"04/01/2024 06:00 - 04/01/2024 06:15","Germany (DE)","51695.57","52385.30"
"04/01/2024 06:15 - 04/01/2024 06:30","Germany (DE)","53442.04","54104.32"
"04/01/2024 06:30 - 04/01/2024 06:45","Germany (DE)","54130.26","55069.52"
