"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2017 16:30 - 01/01/2017 16:45","Germany (DE)","50786.77","48800.09"
"01/01/2017 16:45 - 01/01/2017 17:00","Germany (DE)","52313.11","48730.01"
"01/01/2017 17:00 - 01/01/2017 17:15","Germany (DE)","53903.86","50347.91"
"01/01/2017 17:15 - 01/01/2017 17:30","Germany (DE)","54688.85","50722.34"
"01/01/2017 17:30 - 01/01/2017 17:45","Germany (DE)","54993.18","51783.72"
"01/01/2017 17:45 - 01/01/2017 18:00","Germany (DE)","55197.43","51004.70"
"01/01/2017 18:00 - 01/01/2017 18:15","Germany (DE)","55561.11","50647.22"
"01/01/2017 18:15 - 01/01/2017 18:30","Germany (DE)","55598.98","51653.92"
"01/01/2017 18:30 - 01/01/2017 18:45","Germany (DE)","55564.90","51361.89"
"01/01/2017 18:45 - 01/01/2017 19:00","Germany (DE)","55387.88","50742.42"
"01/01/2017 19:00 - 01/01/2017 19:15","Germany (DE)","55348.25","51611.95"
"01/01/2017 19:15 - 01/01/2017 19:30","Germany (DE)","55024.84","50838.61"
"01/01/2017 19:30 - 01/01/2017 19:45","Germany (DE)","54678.30","50067.30"
"01/01/2017 19:45 - 01/01/2017 20:00","Germany (DE)","54166.03","50259.22"
"01/01/2017 20:00 - 01/01/2017 20:15","Germany (DE)","53705.21","49818.11"
"01/01/2017 20:15 - 01/01/2017 20:30","Germany (DE)","52950.63","49352.74"
"01/01/2017 20:30 - 01/01/2017 20:45","Germany (DE)","52228.30","48543.97"
"01/01/2017 20:45 - 01/01/2017 21:00","Germany (DE)","51665.51","48059.82"
"01/01/2017 21:00 - 01/01/2017 21:15","Germany (DE)","51459.14","47475.34"
"01/01/2017 21:15 - 01/01/2017 21:30","Germany (DE)","51171.61","47411.39"
"01/01/2017 21:30 - 01/01/2017 21:45","Germany (DE)","50911.63","48241.73"
"01/01/2017 21:45 - 01/01/2017 22:00","Germany (DE)","50936.38","47637.71"
"01/01/2017 22:00 - 01/01/2017 22:15","Germany (DE)","51633.71","48343.42"
"01/01/2017 22:15 - 01/01/2017 22:30","Germany (DE)","51248.45","48218.01"
"01/01/2017 22:30 - 01/01/2017 22:45","Germany (DE)","50566.26","46922.92"
"01/01/2017 22:45 - 01/01/2017 23:00","Germany (DE)","50033.80","46014.46"
"01/01/2017 23:00 - 01/01/2017 23:15","Germany (DE)","49205.59","45163.65"
"01/01/2017 23:15 - 01/01/2017 23:30","Germany (DE)","48770.11","44845.93"
"01/01/2017 23:30 - 01/01/2017 23:45","Germany (DE)","47873.23","43278.10"
"01/01/2017 23:45 - 02/01/2017 00:00","Germany (DE)","47233.91","42557.46"
"02/01/2017 00:00 - 02/01/2017 00:15","Germany (DE)","46603.71","41422.12"
"02/01/2017 00:15 - 02/01/2017 00:30","Germany (DE)","46040.90","40973.22"
"02/01/2017 00:30 - 02/01/2017 00:45","Germany (DE)","45527.64","40673.86"
"02/01/2017 00:45 - 02/01/2017 01:00","Germany (DE)","44886.95","40096.19"
"02/01/2017 01:00 - 02/01/2017 01:15","Germany (DE)","44347.19","40699.73"
"02/01/2017 01:15 - 02/01/2017 01:30","Germany (DE)","44013.98","39604.60"
"02/01/2017 01:30 - 02/01/2017 01:45","Germany (DE)","43616.13","39574.35"
"02/01/2017 01:45 - 02/01/2017 02:00","Germany (DE)","43202.09","39277.52"
"02/01/2017 02:00 - 02/01/2017 02:15","Germany (DE)","43021.85","39454.16"
"02/01/2017 02:15 - 02/01/2017 02:30","Germany (DE)","42874.92","39377.97"
"02/01/2017 02:30 - 02/01/2017 02:45","Germany (DE)","42765.34","39200.51"
"02/01/2017 02:45 - 02/01/2017 03:00","Germany (DE)","42766.05","39138.07"
"02/01/2017 03:00 - 02/01/2017 03:15","Germany (DE)","42843.53","39479.26"
"02/01/2017 03:15 - 02/01/2017 03:30","Germany (DE)","42740.03","39643.96"
"02/01/2017 03:30 - 02/01/2017 03:45","Germany (DE)","43392.50","39508.93"
"02/01/2017 03:45 - 02/01/2017 04:00","Germany (DE)","43572.12","39658.71"
"02/01/2017 04:00 - 02/01/2017 04:15","Germany (DE)","43879.46","40154.51"
"02/01/2017 04:15 - 02/01/2017 04:30","Germany (DE)","44505.66","40796.83"
"02/01/2017 04:30 - 02/01/2017 04:45","Germany (DE)","44949.18","40842.33"
"02/01/2017 04:45 - 02/01/2017 05:00","Germany (DE)","45165.39","41358.88"
"02/01/2017 05:00 - 02/01/2017 05:15","Germany (DE)","46193.73","42304.62"
"02/01/2017 05:15 - 02/01/2017 05:30","Germany (DE)","46805.70","42865.42"
"02/01/2017 05:30 - 02/01/2017 05:45","Germany (DE)","47717.51","43746.12"
"02/01/2017 05:45 - 02/01/2017 06:00","Germany (DE)","48988.42","44999.85"
"02/01/2017 06:00 - 02/01/2017 06:15","Germany (DE)","50957.43","47785.45"
"02/01/2017 06:15 - 02/01/2017 06:30","Germany (DE)","52609.99","49832.72"
"02/01/2017 06:30 - 02/01/2017 06:45","Germany (DE)","54301.42","51232.76"
"02/01/2017 06:45 - 02/01/2017 07:00","Germany (DE)","55904.89","52865.81"
"02/01/2017 07:00 - 02/01/2017 07:15","Germany (DE)","57839.72","54377.47"
"02/01/2017 07:15 - 02/01/2017 07:30","Germany (DE)","59269.92","55474.67"
"02/01/2017 07:30 - 02/01/2017 07:45","Germany (DE)","60535.50","57679.05"
"02/01/2017 07:45 - 02/01/2017 08:00","Germany (DE)","62047.66","58116.70"
"02/01/2017 08:00 - 02/01/2017 08:15","Germany (DE)","62991.69","58377.60"
"02/01/2017 08:15 - 02/01/2017 08:30","Germany (DE)","63540.77","58918.66"
"02/01/2017 08:30 - 02/01/2017 08:45","Germany (DE)","64147.52","59983.35"
"02/01/2017 08:45 - 02/01/2017 09:00","Germany (DE)","64697.60","60283.65"
"02/01/2017 09:00 - 02/01/2017 09:15","Germany (DE)","65102.03","60121.83"
"02/01/2017 09:15 - 02/01/2017 09:30","Germany (DE)","65727.91","61191.37"
"02/01/2017 09:30 - 02/01/2017 09:45","Germany (DE)","66552.05","61687.76"
"02/01/2017 09:45 - 02/01/2017 10:00","Germany (DE)","66730.21","61751.94"
"02/01/2017 10:00 - 02/01/2017 10:15","Germany (DE)","67167.80","62512.33"
"02/01/2017 10:15 - 02/01/2017 10:30","Germany (DE)","67403.52","62964.33"
"02/01/2017 10:30 - 02/01/2017 10:45","Germany (DE)","67825.08","63167.90"
"02/01/2017 10:45 - 02/01/2017 11:00","Germany (DE)","68197.57","63630.20"
"02/01/2017 11:00 - 02/01/2017 11:15","Germany (DE)","68429.34","64208.50"
"02/01/2017 11:15 - 02/01/2017 11:30","Germany (DE)","68764.41","64314.83"
"02/01/2017 11:30 - 02/01/2017 11:45","Germany (DE)","68877.16","64663.21"
"02/01/2017 11:45 - 02/01/2017 12:00","Germany (DE)","69036.52","65072.23"
"02/01/2017 12:00 - 02/01/2017 12:15","Germany (DE)","69000.70","64115.97"
"02/01/2017 12:15 - 02/01/2017 12:30","Germany (DE)","68918.93","64180.55"
"02/01/2017 12:30 - 02/01/2017 12:45","Germany (DE)","68812.52","64438.90"
"02/01/2017 12:45 - 02/01/2017 13:00","Germany (DE)","68564.55","64376.15"
"02/01/2017 13:00 - 02/01/2017 13:15","Germany (DE)","68737.89","64618.42"
"02/01/2017 13:15 - 02/01/2017 13:30","Germany (DE)","68160.45","64110.79"
"02/01/2017 13:30 - 02/01/2017 13:45","Germany (DE)","67664.16","63635.50"
"02/01/2017 13:45 - 02/01/2017 14:00","Germany (DE)","66895.42","63424.61"
"02/01/2017 14:00 - 02/01/2017 14:15","Germany (DE)","66915.30","63074.61"
"02/01/2017 14:15 - 02/01/2017 14:30","Germany (DE)","67004.68","63217.73"
"02/01/2017 14:30 - 02/01/2017 14:45","Germany (DE)","66789.85","63050.44"
"02/01/2017 14:45 - 02/01/2017 15:00","Germany (DE)","66319.38","62882.62"
"02/01/2017 15:00 - 02/01/2017 15:15","Germany (DE)","66574.35","61950.38"
"02/01/2017 15:15 - 02/01/2017 15:30","Germany (DE)","66356.23","62502.66"
"02/01/2017 15:30 - 02/01/2017 15:45","Germany (DE)","66165.12","62730.76"
"02/01/2017 15:45 - 02/01/2017 16:00","Germany (DE)","65980.69","62445.31"
"02/01/2017 16:00 - 02/01/2017 16:15","Germany (DE)","66189.77","62246.79"
"02/01/2017 16:15 - 02/01/2017 16:30","Germany (DE)","66646.07","61560.58"
"02/01/2017 16:30 - 02/01/2017 16:45","Germany (DE)","67689.61","61139.99"
"02/01/2017 16:45 - 02/01/2017 17:00","Germany (DE)","68705.51","63443.17"
"02/01/2017 17:00 - 02/01/2017 17:15","Germany (DE)","69902.87","63858.70"
"02/01/2017 17:15 - 02/01/2017 17:30","Germany (DE)","70488.66","65050.39"
"02/01/2017 17:30 - 02/01/2017 17:45","Germany (DE)","70707.05","64488.84"
"02/01/2017 17:45 - 02/01/2017 18:00","Germany (DE)","70763.08","64974.30"
"02/01/2017 18:00 - 02/01/2017 18:15","Germany (DE)","70442.95","64399.14"
"02/01/2017 18:15 - 02/01/2017 18:30","Germany (DE)","70188.80","63602.53"
"02/01/2017 18:30 - 02/01/2017 18:45","Germany (DE)","70133.07","63460.25"
"02/01/2017 18:45 - 02/01/2017 19:00","Germany (DE)","69963.38","62792.90"
"02/01/2017 19:00 - 02/01/2017 19:15","Germany (DE)","69496.64","62240.72"
"02/01/2017 19:15 - 02/01/2017 19:30","Germany (DE)","69062.09","62551.07"
"02/01/2017 19:30 - 02/01/2017 19:45","Germany (DE)","68668.33","61197.20"
"02/01/2017 19:45 - 02/01/2017 20:00","Germany (DE)","68199.80","61441.80"
"02/01/2017 20:00 - 02/01/2017 20:15","Germany (DE)","66767.39","60437.41"
"02/01/2017 20:15 - 02/01/2017 20:30","Germany (DE)","65516.30","59339.33"
"02/01/2017 20:30 - 02/01/2017 20:45","Germany (DE)","64573.07","58042.32"
"02/01/2017 20:45 - 02/01/2017 21:00","Germany (DE)","63588.60","57438.08"
"02/01/2017 21:00 - 02/01/2017 21:15","Germany (DE)","62792.85","57070.07"
"02/01/2017 21:15 - 02/01/2017 21:30","Germany (DE)","61973.10","56724.27"
"02/01/2017 21:30 - 02/01/2017 21:45","Germany (DE)","61351.37","56841.86"
"02/01/2017 21:45 - 02/01/2017 22:00","Germany (DE)","60956.19","55695.63"
"02/01/2017 22:00 - 02/01/2017 22:15","Germany (DE)","61278.02","54928.23"
"02/01/2017 22:15 - 02/01/2017 22:30","Germany (DE)","60502.59","53731.87"
"02/01/2017 22:30 - 02/01/2017 22:45","Germany (DE)","59772.68","52695.06"
"02/01/2017 22:45 - 02/01/2017 23:00","Germany (DE)","58763.28","50822.23"
"02/01/2017 23:00 - 02/01/2017 23:15","Germany (DE)","57906.17","48953.81"
"02/01/2017 23:15 - 02/01/2017 23:30","Germany (DE)","56977.15","47839.73"
"02/01/2017 23:30 - 02/01/2017 23:45","Germany (DE)","56044.07","47940.28"
"02/01/2017 23:45 - 03/01/2017 00:00","Germany (DE)","55277.19","45105.18"
"03/01/2017 00:00 - 03/01/2017 00:15","Germany (DE)","54547.66","47169.26"
"03/01/2017 00:15 - 03/01/2017 00:30","Germany (DE)","53629.65","46780.05"
"03/01/2017 00:30 - 03/01/2017 00:45","Germany (DE)","52881.04","46233.11"
"03/01/2017 00:45 - 03/01/2017 01:00","Germany (DE)","51879.79","45715.99"
"03/01/2017 01:00 - 03/01/2017 01:15","Germany (DE)","51218.94","45121.87"
"03/01/2017 01:15 - 03/01/2017 01:30","Germany (DE)","50787.50","44798.42"
"03/01/2017 01:30 - 03/01/2017 01:45","Germany (DE)","50478.15","44432.52"
"03/01/2017 01:45 - 03/01/2017 02:00","Germany (DE)","50130.41","44080.27"
"03/01/2017 02:00 - 03/01/2017 02:15","Germany (DE)","49667.26","44001.12"
"03/01/2017 02:15 - 03/01/2017 02:30","Germany (DE)","49470.67","43931.01"
"03/01/2017 02:30 - 03/01/2017 02:45","Germany (DE)","49427.76","43926.59"
"03/01/2017 02:45 - 03/01/2017 03:00","Germany (DE)","49405.44","43999.35"
"03/01/2017 03:00 - 03/01/2017 03:15","Germany (DE)","49596.04","44159.76"
"03/01/2017 03:15 - 03/01/2017 03:30","Germany (DE)","49491.52","44213.72"
"03/01/2017 03:30 - 03/01/2017 03:45","Germany (DE)","49783.75","44079.70"
"03/01/2017 03:45 - 03/01/2017 04:00","Germany (DE)","49762.25","44072.91"
"03/01/2017 04:00 - 03/01/2017 04:15","Germany (DE)","49999.72","44646.35"
"03/01/2017 04:15 - 03/01/2017 04:30","Germany (DE)","50368.37","45119.23"
"03/01/2017 04:30 - 03/01/2017 04:45","Germany (DE)","50807.75","45328.89"
"03/01/2017 04:45 - 03/01/2017 05:00","Germany (DE)","51055.67","45869.86"
"03/01/2017 05:00 - 03/01/2017 05:15","Germany (DE)","51978.75","46655.49"
"03/01/2017 05:15 - 03/01/2017 05:30","Germany (DE)","52554.79","47299.40"
"03/01/2017 05:30 - 03/01/2017 05:45","Germany (DE)","53336.61","48049.01"
"03/01/2017 05:45 - 03/01/2017 06:00","Germany (DE)","54338.34","49123.62"
"03/01/2017 06:00 - 03/01/2017 06:15","Germany (DE)","56210.93","50727.36"
"03/01/2017 06:15 - 03/01/2017 06:30","Germany (DE)","57956.77","53087.46"
"03/01/2017 06:30 - 03/01/2017 06:45","Germany (DE)","59266.09","54416.02"
"03/01/2017 06:45 - 03/01/2017 07:00","Germany (DE)","60694.94","55393.63"
"03/01/2017 07:00 - 03/01/2017 07:15","Germany (DE)","62309.87","57103.20"
"03/01/2017 07:15 - 03/01/2017 07:30","Germany (DE)","63681.19","59374.30"
"03/01/2017 07:30 - 03/01/2017 07:45","Germany (DE)","65238.48","58562.23"
"03/01/2017 07:45 - 03/01/2017 08:00","Germany (DE)","66471.87","59937.79"
"03/01/2017 08:00 - 03/01/2017 08:15","Germany (DE)","67326.40","60396.04"
"03/01/2017 08:15 - 03/01/2017 08:30","Germany (DE)","67673.61","61213.06"
"03/01/2017 08:30 - 03/01/2017 08:45","Germany (DE)","68399.80","61123.65"
"03/01/2017 08:45 - 03/01/2017 09:00","Germany (DE)","68573.49","61030.90"
"03/01/2017 09:00 - 03/01/2017 09:15","Germany (DE)","68693.05","60902.48"
"03/01/2017 09:15 - 03/01/2017 09:30","Germany (DE)","69201.46","61319.10"
"03/01/2017 09:30 - 03/01/2017 09:45","Germany (DE)","69630.60","61199.67"
"03/01/2017 09:45 - 03/01/2017 10:00","Germany (DE)","70084.88","61596.56"
"03/01/2017 10:00 - 03/01/2017 10:15","Germany (DE)","70571.15","61801.34"
"03/01/2017 10:15 - 03/01/2017 10:30","Germany (DE)","70663.36","62286.98"
"03/01/2017 10:30 - 03/01/2017 10:45","Germany (DE)","71192.08","62390.69"
"03/01/2017 10:45 - 03/01/2017 11:00","Germany (DE)","71402.67","62758.95"
"03/01/2017 11:00 - 03/01/2017 11:15","Germany (DE)","71705.31","62867.54"
"03/01/2017 11:15 - 03/01/2017 11:30","Germany (DE)","72077.21","63097.38"
"03/01/2017 11:30 - 03/01/2017 11:45","Germany (DE)","72390.23","63631.09"
"03/01/2017 11:45 - 03/01/2017 12:00","Germany (DE)","72481.87","63454.10"
"03/01/2017 12:00 - 03/01/2017 12:15","Germany (DE)","72272.63","63503.08"
"03/01/2017 12:15 - 03/01/2017 12:30","Germany (DE)","72173.26","63878.06"
"03/01/2017 12:30 - 03/01/2017 12:45","Germany (DE)","72300.27","63570.32"
"03/01/2017 12:45 - 03/01/2017 13:00","Germany (DE)","72155.42","63623.44"
"03/01/2017 13:00 - 03/01/2017 13:15","Germany (DE)","72032.75","63333.33"
"03/01/2017 13:15 - 03/01/2017 13:30","Germany (DE)","71587.91","63148.18"
"03/01/2017 13:30 - 03/01/2017 13:45","Germany (DE)","71417.75","62828.70"
"03/01/2017 13:45 - 03/01/2017 14:00","Germany (DE)","70792.91","62215.93"
"03/01/2017 14:00 - 03/01/2017 14:15","Germany (DE)","70937.00","61894.11"
"03/01/2017 14:15 - 03/01/2017 14:30","Germany (DE)","70640.23","61286.58"
"03/01/2017 14:30 - 03/01/2017 14:45","Germany (DE)","70411.10","61437.37"
"03/01/2017 14:45 - 03/01/2017 15:00","Germany (DE)","70247.74","61759.81"
"03/01/2017 15:00 - 03/01/2017 15:15","Germany (DE)","70602.82","62306.13"
"03/01/2017 15:15 - 03/01/2017 15:30","Germany (DE)","70444.56","61244.02"
"03/01/2017 15:30 - 03/01/2017 15:45","Germany (DE)","70334.81","61359.80"
"03/01/2017 15:45 - 03/01/2017 16:00","Germany (DE)","70130.05","61482.64"
"03/01/2017 16:00 - 03/01/2017 16:15","Germany (DE)","70541.09","61534.21"
"03/01/2017 16:15 - 03/01/2017 16:30","Germany (DE)","70835.27","62650.45"
"03/01/2017 16:30 - 03/01/2017 16:45","Germany (DE)","71561.27","64016.13"
"03/01/2017 16:45 - 03/01/2017 17:00","Germany (DE)","72524.13","63845.56"
"03/01/2017 17:00 - 03/01/2017 17:15","Germany (DE)","73378.61","65195.33"
"03/01/2017 17:15 - 03/01/2017 17:30","Germany (DE)","74079.29","65632.22"
"03/01/2017 17:30 - 03/01/2017 17:45","Germany (DE)","74405.52","66210.76"
"03/01/2017 17:45 - 03/01/2017 18:00","Germany (DE)","74565.35","65839.21"
"03/01/2017 18:00 - 03/01/2017 18:15","Germany (DE)","74062.22","65355.90"
"03/01/2017 18:15 - 03/01/2017 18:30","Germany (DE)","73566.65","65444.51"
"03/01/2017 18:30 - 03/01/2017 18:45","Germany (DE)","73234.62","65218.66"
"03/01/2017 18:45 - 03/01/2017 19:00","Germany (DE)","73080.92","65338.54"
"03/01/2017 19:00 - 03/01/2017 19:15","Germany (DE)","72655.39","64661.98"
"03/01/2017 19:15 - 03/01/2017 19:30","Germany (DE)","72088.74","64122.22"
"03/01/2017 19:30 - 03/01/2017 19:45","Germany (DE)","71741.69","63517.13"
"03/01/2017 19:45 - 03/01/2017 20:00","Germany (DE)","71073.25","62668.75"
"03/01/2017 20:00 - 03/01/2017 20:15","Germany (DE)","69930.05","61358.16"
"03/01/2017 20:15 - 03/01/2017 20:30","Germany (DE)","68742.39","59587.80"
"03/01/2017 20:30 - 03/01/2017 20:45","Germany (DE)","67474.40","59016.99"
"03/01/2017 20:45 - 03/01/2017 21:00","Germany (DE)","66611.72","58239.97"
"03/01/2017 21:00 - 03/01/2017 21:15","Germany (DE)","65750.29","57337.86"
"03/01/2017 21:15 - 03/01/2017 21:30","Germany (DE)","65170.47","57146.42"
"03/01/2017 21:30 - 03/01/2017 21:45","Germany (DE)","64645.73","56746.07"
"03/01/2017 21:45 - 03/01/2017 22:00","Germany (DE)","63902.35","55843.07"
"03/01/2017 22:00 - 03/01/2017 22:15","Germany (DE)","63866.87","55865.02"
"03/01/2017 22:15 - 03/01/2017 22:30","Germany (DE)","63059.70","55474.06"
"03/01/2017 22:30 - 03/01/2017 22:45","Germany (DE)","62242.11","54318.49"
"03/01/2017 22:45 - 03/01/2017 23:00","Germany (DE)","61017.10","53159.40"
"03/01/2017 23:00 - 03/01/2017 23:15","Germany (DE)","60059.70","51712.55"
"03/01/2017 23:15 - 03/01/2017 23:30","Germany (DE)","59010.86","50789.84"
"03/01/2017 23:30 - 03/01/2017 23:45","Germany (DE)","57944.04","49595.17"
"03/01/2017 23:45 - 04/01/2017 00:00","Germany (DE)","56954.18","48869.50"
"04/01/2017 00:00 - 04/01/2017 00:15","Germany (DE)","56335.71","48044.31"
"04/01/2017 00:15 - 04/01/2017 00:30","Germany (DE)","55597.36","47343.56"
"04/01/2017 00:30 - 04/01/2017 00:45","Germany (DE)","55186.36","46767.85"
"04/01/2017 00:45 - 04/01/2017 01:00","Germany (DE)","54445.19","46299.80"
"04/01/2017 01:00 - 04/01/2017 01:15","Germany (DE)","53815.03","45796.07"
"04/01/2017 01:15 - 04/01/2017 01:30","Germany (DE)","53571.74","45114.09"
"04/01/2017 01:30 - 04/01/2017 01:45","Germany (DE)","53339.99","44761.57"
"04/01/2017 01:45 - 04/01/2017 02:00","Germany (DE)","52981.29","44552.10"
"04/01/2017 02:00 - 04/01/2017 02:15","Germany (DE)","52477.28","44180.34"
"04/01/2017 02:15 - 04/01/2017 02:30","Germany (DE)","52295.79","44126.33"
"04/01/2017 02:30 - 04/01/2017 02:45","Germany (DE)","52324.34","44023.04"
"04/01/2017 02:45 - 04/01/2017 03:00","Germany (DE)","52303.66","44030.71"
"04/01/2017 03:00 - 04/01/2017 03:15","Germany (DE)","52382.33","44196.56"
"04/01/2017 03:15 - 04/01/2017 03:30","Germany (DE)","52422.94","44118.56"
"04/01/2017 03:30 - 04/01/2017 03:45","Germany (DE)","52734.26","44046.82"
"04/01/2017 03:45 - 04/01/2017 04:00","Germany (DE)","52900.86","44444.50"
"04/01/2017 04:00 - 04/01/2017 04:15","Germany (DE)","53143.15","44886.69"
"04/01/2017 04:15 - 04/01/2017 04:30","Germany (DE)","53279.11","45353.06"
"04/01/2017 04:30 - 04/01/2017 04:45","Germany (DE)","53775.59","45552.49"
"04/01/2017 04:45 - 04/01/2017 05:00","Germany (DE)","54143.76","46185.22"
"04/01/2017 05:00 - 04/01/2017 05:15","Germany (DE)","54876.85","47260.94"
"04/01/2017 05:15 - 04/01/2017 05:30","Germany (DE)","55254.13","47583.91"
"04/01/2017 05:30 - 04/01/2017 05:45","Germany (DE)","56136.31","48309.87"
"04/01/2017 05:45 - 04/01/2017 06:00","Germany (DE)","57261.75","49388.99"
"04/01/2017 06:00 - 04/01/2017 06:15","Germany (DE)","59088.75","51031.56"
"04/01/2017 06:15 - 04/01/2017 06:30","Germany (DE)","60879.81","52409.07"
"04/01/2017 06:30 - 04/01/2017 06:45","Germany (DE)","62598.82","54529.33"
