"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2021 08:00 - 01/01/2021 08:15","Germany (DE)","40046.08","39409.55"
"01/01/2021 08:15 - 01/01/2021 08:30","Germany (DE)","40329.40","39554.00"
"01/01/2021 08:30 - 01/01/2021 08:45","Germany (DE)","40709.49","40312.62"
"01/01/2021 08:45 - 01/01/2021 09:00","Germany (DE)","41300.88","40434.99"
"01/01/2021 09:00 - 01/01/2021 09:15","Germany (DE)","42206.49","41396.82"
"01/01/2021 09:15 - 01/01/2021 09:30","Germany (DE)","42811.20","41952.65"
"01/01/2021 09:30 - 01/01/2021 09:45","Germany (DE)","43144.83","42469.28"
"01/01/2021 09:45 - 01/01/2021 10:00","Germany (DE)","43734.33","42717.81"
"01/01/2021 10:00 - 01/01/2021 10:15","Germany (DE)","44639.01","43247.36"
"01/01/2021 10:15 - 01/01/2021 10:30","Germany (DE)","45354.32","44364.06"
"01/01/2021 10:30 - 01/01/2021 10:45","Germany (DE)","45829.37","44927.54"
"01/01/2021 10:45 - 01/01/2021 11:00","Germany (DE)","46412.92","45292.07"
"01/01/2021 11:00 - 01/01/2021 11:15","Germany (DE)","47061.23","46179.20"
"01/01/2021 11:15 - 01/01/2021 11:30","Germany (DE)","47893.43","46771.35"
"01/01/2021 11:30 - 01/01/2021 11:45","Germany (DE)","48484.87","47202.26"
"01/01/2021 11:45 - 01/01/2021 12:00","Germany (DE)","48682.88","47280.88"
"01/01/2021 12:00 - 01/01/2021 12:15","Germany (DE)","49278.03","47071.04"
"01/01/2021 12:15 - 01/01/2021 12:30","Germany (DE)","49396.32","46765.01"
"01/01/2021 12:30 - 01/01/2021 12:45","Germany (DE)","49296.05","46525.29"
"01/01/2021 12:45 - 01/01/2021 13:00","Germany (DE)","48906.24","46186.02"
"01/01/2021 13:00 - 01/01/2021 13:15","Germany (DE)","48731.28","45833.61"
"01/01/2021 13:15 - 01/01/2021 13:30","Germany (DE)","48472.86","45573.89"
"01/01/2021 13:30 - 01/01/2021 13:45","Germany (DE)","48281.68","45421.83"
"01/01/2021 13:45 - 01/01/2021 14:00","Germany (DE)","47970.20","44822.21"
"01/01/2021 14:00 - 01/01/2021 14:15","Germany (DE)","47628.79","44623.62"
"01/01/2021 14:15 - 01/01/2021 14:30","Germany (DE)","47445.13","44776.69"
"01/01/2021 14:30 - 01/01/2021 14:45","Germany (DE)","47361.26","44263.76"
"01/01/2021 14:45 - 01/01/2021 15:00","Germany (DE)","47207.35","44231.43"
"01/01/2021 15:00 - 01/01/2021 15:15","Germany (DE)","47524.31","44488.81"
"01/01/2021 15:15 - 01/01/2021 15:30","Germany (DE)","47491.04","44629.35"
"01/01/2021 15:30 - 01/01/2021 15:45","Germany (DE)","47812.18","44566.56"
"01/01/2021 15:45 - 01/01/2021 16:00","Germany (DE)","47969.43","44446.22"
"01/01/2021 16:00 - 01/01/2021 16:15","Germany (DE)","48170.87","45028.35"
"01/01/2021 16:15 - 01/01/2021 16:30","Germany (DE)","48875.11","45650.19"
"01/01/2021 16:30 - 01/01/2021 16:45","Germany (DE)","50012.80","46573.00"
"01/01/2021 16:45 - 01/01/2021 17:00","Germany (DE)","51069.92","47483.79"
"01/01/2021 17:00 - 01/01/2021 17:15","Germany (DE)","52291.71","49242.77"
"01/01/2021 17:15 - 01/01/2021 17:30","Germany (DE)","52995.84","49619.61"
"01/01/2021 17:30 - 01/01/2021 17:45","Germany (DE)","53464.99","50073.44"
"01/01/2021 17:45 - 01/01/2021 18:00","Germany (DE)","53713.60","50164.68"
"01/01/2021 18:00 - 01/01/2021 18:15","Germany (DE)","53918.24","51093.22"
"01/01/2021 18:15 - 01/01/2021 18:30","Germany (DE)","53899.92","50861.98"
"01/01/2021 18:30 - 01/01/2021 18:45","Germany (DE)","53961.96","50716.50"
"01/01/2021 18:45 - 01/01/2021 19:00","Germany (DE)","53496.86","50128.51"
"01/01/2021 19:00 - 01/01/2021 19:15","Germany (DE)","53352.30","50466.28"
"01/01/2021 19:15 - 01/01/2021 19:30","Germany (DE)","52895.65","49602.23"
"01/01/2021 19:30 - 01/01/2021 19:45","Germany (DE)","52615.68","49341.04"
"01/01/2021 19:45 - 01/01/2021 20:00","Germany (DE)","52274.53","49299.61"
"01/01/2021 20:00 - 01/01/2021 20:15","Germany (DE)","51476.07","48863.85"
"01/01/2021 20:15 - 01/01/2021 20:30","Germany (DE)","50777.43","48592.65"
"01/01/2021 20:30 - 01/01/2021 20:45","Germany (DE)","50103.20","48138.71"
"01/01/2021 20:45 - 01/01/2021 21:00","Germany (DE)","49622.19","47902.67"
"01/01/2021 21:00 - 01/01/2021 21:15","Germany (DE)","49258.07","47634.44"
"01/01/2021 21:15 - 01/01/2021 21:30","Germany (DE)","48825.75","47619.96"
"01/01/2021 21:30 - 01/01/2021 21:45","Germany (DE)","48498.84","47137.15"
"01/01/2021 21:45 - 01/01/2021 22:00","Germany (DE)","48338.21","47154.26"
"01/01/2021 22:00 - 01/01/2021 22:15","Germany (DE)","48972.79","47695.05"
"01/01/2021 22:15 - 01/01/2021 22:30","Germany (DE)","48425.51","47178.33"
"01/01/2021 22:30 - 01/01/2021 22:45","Germany (DE)","47773.82","46603.05"
"01/01/2021 22:45 - 01/01/2021 23:00","Germany (DE)","47206.26","46187.55"
"01/01/2021 23:00 - 01/01/2021 23:15","Germany (DE)","46523.74","45024.64"
"01/01/2021 23:15 - 01/01/2021 23:30","Germany (DE)","46039.88","44181.82"
"01/01/2021 23:30 - 01/01/2021 23:45","Germany (DE)","45347.01","43656.11"
"01/01/2021 23:45 - 02/01/2021 00:00","Germany (DE)","44618.99","43186.04"
"02/01/2021 00:00 - 02/01/2021 00:15","Germany (DE)","43658.19","43324.69"
"02/01/2021 00:15 - 02/01/2021 00:30","Germany (DE)","43004.38","42648.06"
"02/01/2021 00:30 - 02/01/2021 00:45","Germany (DE)","42539.00","42183.32"
"02/01/2021 00:45 - 02/01/2021 01:00","Germany (DE)","42135.53","41759.41"
"02/01/2021 01:00 - 02/01/2021 01:15","Germany (DE)","41585.78","41587.67"
"02/01/2021 01:15 - 02/01/2021 01:30","Germany (DE)","41181.75","41236.40"
"02/01/2021 01:30 - 02/01/2021 01:45","Germany (DE)","40824.65","41091.06"
"02/01/2021 01:45 - 02/01/2021 02:00","Germany (DE)","40447.45","40946.46"
"02/01/2021 02:00 - 02/01/2021 02:15","Germany (DE)","40188.45","40626.45"
"02/01/2021 02:15 - 02/01/2021 02:30","Germany (DE)","40064.81","40448.82"
"02/01/2021 02:30 - 02/01/2021 02:45","Germany (DE)","39918.18","40465.87"
"02/01/2021 02:45 - 02/01/2021 03:00","Germany (DE)","39894.24","40316.42"
"02/01/2021 03:00 - 02/01/2021 03:15","Germany (DE)","39713.91","40219.52"
"02/01/2021 03:15 - 02/01/2021 03:30","Germany (DE)","39743.80","40274.17"
"02/01/2021 03:30 - 02/01/2021 03:45","Germany (DE)","39996.71","40282.62"
"02/01/2021 03:45 - 02/01/2021 04:00","Germany (DE)","40022.17","40319.13"
"02/01/2021 04:00 - 02/01/2021 04:15","Germany (DE)","40328.32","40262.24"
"02/01/2021 04:15 - 02/01/2021 04:30","Germany (DE)","40509.28","40139.70"
"02/01/2021 04:30 - 02/01/2021 04:45","Germany (DE)","40651.51","40384.25"
"02/01/2021 04:45 - 02/01/2021 05:00","Germany (DE)","40697.59","40279.34"
"02/01/2021 05:00 - 02/01/2021 05:15","Germany (DE)","40964.37","40336.46"
"02/01/2021 05:15 - 02/01/2021 05:30","Germany (DE)","40737.32","40490.84"
"02/01/2021 05:30 - 02/01/2021 05:45","Germany (DE)","40934.20","40706.14"
"02/01/2021 05:45 - 02/01/2021 06:00","Germany (DE)","41262.79","41041.86"
"02/01/2021 06:00 - 02/01/2021 06:15","Germany (DE)","41765.62","41263.67"
"02/01/2021 06:15 - 02/01/2021 06:30","Germany (DE)","42038.78","41753.18"
"02/01/2021 06:30 - 02/01/2021 06:45","Germany (DE)","42433.36","41964.36"
"02/01/2021 06:45 - 02/01/2021 07:00","Germany (DE)","42734.65","42603.05"
"02/01/2021 07:00 - 02/01/2021 07:15","Germany (DE)","43396.42","43293.90"
"02/01/2021 07:15 - 02/01/2021 07:30","Germany (DE)","43881.24","43708.08"
"02/01/2021 07:30 - 02/01/2021 07:45","Germany (DE)","44255.66","44633.25"
"02/01/2021 07:45 - 02/01/2021 08:00","Germany (DE)","44830.51","45654.17"
"02/01/2021 08:00 - 02/01/2021 08:15","Germany (DE)","45263.15","46735.41"
"02/01/2021 08:15 - 02/01/2021 08:30","Germany (DE)","45985.98","47532.35"
"02/01/2021 08:30 - 02/01/2021 08:45","Germany (DE)","46473.14","48012.77"
"02/01/2021 08:45 - 02/01/2021 09:00","Germany (DE)","47152.47","48649.26"
"02/01/2021 09:00 - 02/01/2021 09:15","Germany (DE)","48168.57","49758.34"
"02/01/2021 09:15 - 02/01/2021 09:30","Germany (DE)","48956.38","50720.54"
"02/01/2021 09:30 - 02/01/2021 09:45","Germany (DE)","49568.36","51322.45"
"02/01/2021 09:45 - 02/01/2021 10:00","Germany (DE)","50081.74","51836.26"
"02/01/2021 10:00 - 02/01/2021 10:15","Germany (DE)","50691.06","52508.14"
"02/01/2021 10:15 - 02/01/2021 10:30","Germany (DE)","51316.95","52824.86"
"02/01/2021 10:30 - 02/01/2021 10:45","Germany (DE)","51906.78","53132.83"
"02/01/2021 10:45 - 02/01/2021 11:00","Germany (DE)","52223.25","53450.73"
"02/01/2021 11:00 - 02/01/2021 11:15","Germany (DE)","52852.84","53698.59"
"02/01/2021 11:15 - 02/01/2021 11:30","Germany (DE)","53496.09","54289.11"
"02/01/2021 11:30 - 02/01/2021 11:45","Germany (DE)","53886.91","54410.31"
"02/01/2021 11:45 - 02/01/2021 12:00","Germany (DE)","54104.15","54423.84"
"02/01/2021 12:00 - 02/01/2021 12:15","Germany (DE)","54589.25","54118.35"
"02/01/2021 12:15 - 02/01/2021 12:30","Germany (DE)","54576.80","54027.79"
"02/01/2021 12:30 - 02/01/2021 12:45","Germany (DE)","54553.75","53633.14"
"02/01/2021 12:45 - 02/01/2021 13:00","Germany (DE)","54304.44","53403.41"
"02/01/2021 13:00 - 02/01/2021 13:15","Germany (DE)","54075.89","53102.35"
"02/01/2021 13:15 - 02/01/2021 13:30","Germany (DE)","53742.94","52848.50"
"02/01/2021 13:30 - 02/01/2021 13:45","Germany (DE)","53484.54","52835.22"
"02/01/2021 13:45 - 02/01/2021 14:00","Germany (DE)","53182.15","52136.02"
"02/01/2021 14:00 - 02/01/2021 14:15","Germany (DE)","52897.61","52057.07"
"02/01/2021 14:15 - 02/01/2021 14:30","Germany (DE)","52698.77","52045.97"
"02/01/2021 14:30 - 02/01/2021 14:45","Germany (DE)","52649.82","51868.66"
"02/01/2021 14:45 - 02/01/2021 15:00","Germany (DE)","52430.92","51761.43"
"02/01/2021 15:00 - 02/01/2021 15:15","Germany (DE)","52548.92","51764.59"
"02/01/2021 15:15 - 02/01/2021 15:30","Germany (DE)","52669.25","51674.10"
"02/01/2021 15:30 - 02/01/2021 15:45","Germany (DE)","52829.46","51897.45"
"02/01/2021 15:45 - 02/01/2021 16:00","Germany (DE)","52836.86","52113.62"
"02/01/2021 16:00 - 02/01/2021 16:15","Germany (DE)","53407.22","52421.68"
"02/01/2021 16:15 - 02/01/2021 16:30","Germany (DE)","53917.24","52949.25"
"02/01/2021 16:30 - 02/01/2021 16:45","Germany (DE)","54881.44","53645.89"
"02/01/2021 16:45 - 02/01/2021 17:00","Germany (DE)","55798.99","54553.94"
"02/01/2021 17:00 - 02/01/2021 17:15","Germany (DE)","56879.50","55582.99"
"02/01/2021 17:15 - 02/01/2021 17:30","Germany (DE)","57385.34","56152.15"
"02/01/2021 17:30 - 02/01/2021 17:45","Germany (DE)","58024.37","56590.77"
"02/01/2021 17:45 - 02/01/2021 18:00","Germany (DE)","58241.37","57002.82"
"02/01/2021 18:00 - 02/01/2021 18:15","Germany (DE)","58394.58","57150.34"
"02/01/2021 18:15 - 02/01/2021 18:30","Germany (DE)","58218.95","56616.69"
"02/01/2021 18:30 - 02/01/2021 18:45","Germany (DE)","57943.32","56444.17"
"02/01/2021 18:45 - 02/01/2021 19:00","Germany (DE)","57518.72","55990.08"
"02/01/2021 19:00 - 02/01/2021 19:15","Germany (DE)","56940.17","55705.38"
"02/01/2021 19:15 - 02/01/2021 19:30","Germany (DE)","56461.05","55133.47"
"02/01/2021 19:30 - 02/01/2021 19:45","Germany (DE)","55860.89","54460.03"
"02/01/2021 19:45 - 02/01/2021 20:00","Germany (DE)","55113.82","53974.86"
"02/01/2021 20:00 - 02/01/2021 20:15","Germany (DE)","54019.83","53187.32"
"02/01/2021 20:15 - 02/01/2021 20:30","Germany (DE)","53019.92","51861.37"
"02/01/2021 20:30 - 02/01/2021 20:45","Germany (DE)","52243.28","50790.50"
"02/01/2021 20:45 - 02/01/2021 21:00","Germany (DE)","51360.05","50175.69"
"02/01/2021 21:00 - 02/01/2021 21:15","Germany (DE)","50939.01","49889.03"
"02/01/2021 21:15 - 02/01/2021 21:30","Germany (DE)","50467.97","49198.92"
"02/01/2021 21:30 - 02/01/2021 21:45","Germany (DE)","50006.21","48784.87"
"02/01/2021 21:45 - 02/01/2021 22:00","Germany (DE)","49723.16","48422.19"
"02/01/2021 22:00 - 02/01/2021 22:15","Germany (DE)","50315.92","48897.23"
"02/01/2021 22:15 - 02/01/2021 22:30","Germany (DE)","49803.57","48334.52"
"02/01/2021 22:30 - 02/01/2021 22:45","Germany (DE)","49097.59","47729.20"
"02/01/2021 22:45 - 02/01/2021 23:00","Germany (DE)","48622.09","47017.16"
"02/01/2021 23:00 - 02/01/2021 23:15","Germany (DE)","48223.42","46124.95"
"02/01/2021 23:15 - 02/01/2021 23:30","Germany (DE)","47637.31","45510.69"
"02/01/2021 23:30 - 02/01/2021 23:45","Germany (DE)","47322.30","44808.37"
"02/01/2021 23:45 - 03/01/2021 00:00","Germany (DE)","46722.02","44239.31"
"03/01/2021 00:00 - 03/01/2021 00:15","Germany (DE)","45465.29","42896.97"
"03/01/2021 00:15 - 03/01/2021 00:30","Germany (DE)","44670.58","42320.46"
"03/01/2021 00:30 - 03/01/2021 00:45","Germany (DE)","44127.85","41790.47"
"03/01/2021 00:45 - 03/01/2021 01:00","Germany (DE)","43626.06","41427.85"
"03/01/2021 01:00 - 03/01/2021 01:15","Germany (DE)","43189.53","40761.30"
"03/01/2021 01:15 - 03/01/2021 01:30","Germany (DE)","42588.74","40220.30"
"03/01/2021 01:30 - 03/01/2021 01:45","Germany (DE)","42120.80","39667.99"
"03/01/2021 01:45 - 03/01/2021 02:00","Germany (DE)","41856.97","39313.18"
"03/01/2021 02:00 - 03/01/2021 02:15","Germany (DE)","41560.83","39419.84"
"03/01/2021 02:15 - 03/01/2021 02:30","Germany (DE)","41324.98","39270.05"
"03/01/2021 02:30 - 03/01/2021 02:45","Germany (DE)","41143.01","38943.33"
"03/01/2021 02:45 - 03/01/2021 03:00","Germany (DE)","41145.16","38858.00"
"03/01/2021 03:00 - 03/01/2021 03:15","Germany (DE)","41221.24","38835.54"
"03/01/2021 03:15 - 03/01/2021 03:30","Germany (DE)","41303.19","38936.15"
"03/01/2021 03:30 - 03/01/2021 03:45","Germany (DE)","41429.70","38624.99"
"03/01/2021 03:45 - 03/01/2021 04:00","Germany (DE)","41446.11","38758.33"
"03/01/2021 04:00 - 03/01/2021 04:15","Germany (DE)","41735.58","38666.99"
"03/01/2021 04:15 - 03/01/2021 04:30","Germany (DE)","41745.17","38667.77"
"03/01/2021 04:30 - 03/01/2021 04:45","Germany (DE)","41870.75","38596.86"
"03/01/2021 04:45 - 03/01/2021 05:00","Germany (DE)","42057.26","38592.18"
"03/01/2021 05:00 - 03/01/2021 05:15","Germany (DE)","42558.97","38607.75"
"03/01/2021 05:15 - 03/01/2021 05:30","Germany (DE)","42430.24","38270.98"
"03/01/2021 05:30 - 03/01/2021 05:45","Germany (DE)","42512.64","38285.03"
"03/01/2021 05:45 - 03/01/2021 06:00","Germany (DE)","42271.21","37910.97"
"03/01/2021 06:00 - 03/01/2021 06:15","Germany (DE)","42059.80","37691.00"
"03/01/2021 06:15 - 03/01/2021 06:30","Germany (DE)","42277.56","37534.46"
"03/01/2021 06:30 - 03/01/2021 06:45","Germany (DE)","42502.12","37843.01"
"03/01/2021 06:45 - 03/01/2021 07:00","Germany (DE)","42786.43","37760.52"
"03/01/2021 07:00 - 03/01/2021 07:15","Germany (DE)","43188.67","38056.02"
"03/01/2021 07:15 - 03/01/2021 07:30","Germany (DE)","43354.34","38360.90"
"03/01/2021 07:30 - 03/01/2021 07:45","Germany (DE)","43820.62","38754.47"
"03/01/2021 07:45 - 03/01/2021 08:00","Germany (DE)","44579.30","39470.08"
"03/01/2021 08:00 - 03/01/2021 08:15","Germany (DE)","45580.04","40258.70"
"03/01/2021 08:15 - 03/01/2021 08:30","Germany (DE)","46420.45","40737.89"
"03/01/2021 08:30 - 03/01/2021 08:45","Germany (DE)","46931.26","41532.62"
"03/01/2021 08:45 - 03/01/2021 09:00","Germany (DE)","47750.10","42414.49"
"03/01/2021 09:00 - 03/01/2021 09:15","Germany (DE)","48810.74","43176.31"
"03/01/2021 09:15 - 03/01/2021 09:30","Germany (DE)","49717.59","44244.35"
"03/01/2021 09:30 - 03/01/2021 09:45","Germany (DE)","50562.48","44983.87"
"03/01/2021 09:45 - 03/01/2021 10:00","Germany (DE)","51178.15","45364.74"
"03/01/2021 10:00 - 03/01/2021 10:15","Germany (DE)","51699.18","46345.82"
"03/01/2021 10:15 - 03/01/2021 10:30","Germany (DE)","52577.29","47336.96"
"03/01/2021 10:30 - 03/01/2021 10:45","Germany (DE)","53224.29","47766.77"
"03/01/2021 10:45 - 03/01/2021 11:00","Germany (DE)","53938.59","48236.08"
"03/01/2021 11:00 - 03/01/2021 11:15","Germany (DE)","55116.16","48978.13"
"03/01/2021 11:15 - 03/01/2021 11:30","Germany (DE)","55895.11","49882.13"
"03/01/2021 11:30 - 03/01/2021 11:45","Germany (DE)","56652.50","50353.00"
"03/01/2021 11:45 - 03/01/2021 12:00","Germany (DE)","56958.15","50539.46"
"03/01/2021 12:00 - 03/01/2021 12:15","Germany (DE)","57029.75","50747.75"
"03/01/2021 12:15 - 03/01/2021 12:30","Germany (DE)","56895.21","50701.91"
"03/01/2021 12:30 - 03/01/2021 12:45","Germany (DE)","56768.46","50100.35"
"03/01/2021 12:45 - 03/01/2021 13:00","Germany (DE)","56504.21","49639.23"
"03/01/2021 13:00 - 03/01/2021 13:15","Germany (DE)","56250.93","49467.05"
"03/01/2021 13:15 - 03/01/2021 13:30","Germany (DE)","56076.09","49281.70"
"03/01/2021 13:30 - 03/01/2021 13:45","Germany (DE)","55775.73","48884.03"
"03/01/2021 13:45 - 03/01/2021 14:00","Germany (DE)","55355.44","48203.86"
"03/01/2021 14:00 - 03/01/2021 14:15","Germany (DE)","54942.45","47845.21"
"03/01/2021 14:15 - 03/01/2021 14:30","Germany (DE)","54665.95","47594.91"
"03/01/2021 14:30 - 03/01/2021 14:45","Germany (DE)","54735.23","47188.57"
"03/01/2021 14:45 - 03/01/2021 15:00","Germany (DE)","54607.49","47366.69"
"03/01/2021 15:00 - 03/01/2021 15:15","Germany (DE)","55071.79","47087.26"
"03/01/2021 15:15 - 03/01/2021 15:30","Germany (DE)","54947.92","47161.03"
"03/01/2021 15:30 - 03/01/2021 15:45","Germany (DE)","55087.97","47200.12"
"03/01/2021 15:45 - 03/01/2021 16:00","Germany (DE)","55041.14","47370.61"
"03/01/2021 16:00 - 03/01/2021 16:15","Germany (DE)","55137.91","47389.86"
"03/01/2021 16:15 - 03/01/2021 16:30","Germany (DE)","55939.89","47978.47"
"03/01/2021 16:30 - 03/01/2021 16:45","Germany (DE)","56787.35","48890.15"
"03/01/2021 16:45 - 03/01/2021 17:00","Germany (DE)","57558.16","49909.74"
"03/01/2021 17:00 - 03/01/2021 17:15","Germany (DE)","58721.51","50973.96"
"03/01/2021 17:15 - 03/01/2021 17:30","Germany (DE)","59618.05","51756.10"
"03/01/2021 17:30 - 03/01/2021 17:45","Germany (DE)","59840.19","52601.52"
"03/01/2021 17:45 - 03/01/2021 18:00","Germany (DE)","59758.74","52858.40"
"03/01/2021 18:00 - 03/01/2021 18:15","Germany (DE)","59799.76","53379.82"
"03/01/2021 18:15 - 03/01/2021 18:30","Germany (DE)","59723.01","53111.11"
"03/01/2021 18:30 - 03/01/2021 18:45","Germany (DE)","59259.21","53048.85"
"03/01/2021 18:45 - 03/01/2021 19:00","Germany (DE)","58891.97","52811.09"
"03/01/2021 19:00 - 03/01/2021 19:15","Germany (DE)","58309.58","52758.10"
"03/01/2021 19:15 - 03/01/2021 19:30","Germany (DE)","57779.43","52195.63"
"03/01/2021 19:30 - 03/01/2021 19:45","Germany (DE)","57159.58","51902.88"
"03/01/2021 19:45 - 03/01/2021 20:00","Germany (DE)","56716.33","51476.14"
"03/01/2021 20:00 - 03/01/2021 20:15","Germany (DE)","56347.26","51212.01"
"03/01/2021 20:15 - 03/01/2021 20:30","Germany (DE)","55537.18","50352.52"
"03/01/2021 20:30 - 03/01/2021 20:45","Germany (DE)","54778.43","49596.36"
"03/01/2021 20:45 - 03/01/2021 21:00","Germany (DE)","53840.03","48883.98"
"03/01/2021 21:00 - 03/01/2021 21:15","Germany (DE)","53931.51","48608.34"
"03/01/2021 21:15 - 03/01/2021 21:30","Germany (DE)","53639.57","48252.19"
"03/01/2021 21:30 - 03/01/2021 21:45","Germany (DE)","53345.08","47675.05"
"03/01/2021 21:45 - 03/01/2021 22:00","Germany (DE)","53171.23","47996.45"
"03/01/2021 22:00 - 03/01/2021 22:15","Germany (DE)","53482.59","48571.29"
"03/01/2021 22:15 - 03/01/2021 22:30","Germany (DE)","53149.29","48152.23"
"03/01/2021 22:30 - 03/01/2021 22:45","Germany (DE)","52258.97","47586.99"
"03/01/2021 22:45 - 03/01/2021 23:00","Germany (DE)","51439.35","46698.90"
"03/01/2021 23:00 - 03/01/2021 23:15","Germany (DE)","51284.38","46097.97"
"03/01/2021 23:15 - 03/01/2021 23:30","Germany (DE)","50571.15","45388.99"
"03/01/2021 23:30 - 03/01/2021 23:45","Germany (DE)","49688.25","44563.01"
"03/01/2021 23:45 - 04/01/2021 00:00","Germany (DE)","49104.42","44061.24"
"04/01/2021 00:00 - 04/01/2021 00:15","Germany (DE)","48369.74","44383.28"
"04/01/2021 00:15 - 04/01/2021 00:30","Germany (DE)","47905.52","43580.74"
"04/01/2021 00:30 - 04/01/2021 00:45","Germany (DE)","47383.51","43246.77"
"04/01/2021 00:45 - 04/01/2021 01:00","Germany (DE)","47000.49","42774.23"
"04/01/2021 01:00 - 04/01/2021 01:15","Germany (DE)","46420.98","42058.22"
"04/01/2021 01:15 - 04/01/2021 01:30","Germany (DE)","45986.94","41516.70"
"04/01/2021 01:30 - 04/01/2021 01:45","Germany (DE)","45902.45","41353.19"
"04/01/2021 01:45 - 04/01/2021 02:00","Germany (DE)","45713.88","40951.73"
"04/01/2021 02:00 - 04/01/2021 02:15","Germany (DE)","45839.72","40834.46"
"04/01/2021 02:15 - 04/01/2021 02:30","Germany (DE)","45794.42","40776.99"
"04/01/2021 02:30 - 04/01/2021 02:45","Germany (DE)","45800.67","40729.89"
"04/01/2021 02:45 - 04/01/2021 03:00","Germany (DE)","45766.16","40617.74"
"04/01/2021 03:00 - 04/01/2021 03:15","Germany (DE)","45692.87","40639.45"
"04/01/2021 03:15 - 04/01/2021 03:30","Germany (DE)","45725.16","41100.38"
"04/01/2021 03:30 - 04/01/2021 03:45","Germany (DE)","45801.75","40884.40"
"04/01/2021 03:45 - 04/01/2021 04:00","Germany (DE)","45959.17","41218.78"
"04/01/2021 04:00 - 04/01/2021 04:15","Germany (DE)","46467.34","41865.25"
"04/01/2021 04:15 - 04/01/2021 04:30","Germany (DE)","46732.67","42239.91"
"04/01/2021 04:30 - 04/01/2021 04:45","Germany (DE)","47247.30","42549.38"
"04/01/2021 04:45 - 04/01/2021 05:00","Germany (DE)","47661.22","42847.77"
"04/01/2021 05:00 - 04/01/2021 05:15","Germany (DE)","48468.81","43291.35"
"04/01/2021 05:15 - 04/01/2021 05:30","Germany (DE)","49062.72","43898.34"
"04/01/2021 05:30 - 04/01/2021 05:45","Germany (DE)","49905.69","44561.42"
"04/01/2021 05:45 - 04/01/2021 06:00","Germany (DE)","51006.70","45307.44"
"04/01/2021 06:00 - 04/01/2021 06:15","Germany (DE)","52966.93","46883.36"
"04/01/2021 06:15 - 04/01/2021 06:30","Germany (DE)","54462.85","48462.10"
"04/01/2021 06:30 - 04/01/2021 06:45","Germany (DE)","55931.32","49334.59"
