"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2019 06:45 - 01/01/2019 07:00","Germany (DE)","38355.30","40867.45"
"01/01/2019 07:00 - 01/01/2019 07:15","Germany (DE)","38472.37","41524.62"
"01/01/2019 07:15 - 01/01/2019 07:30","Germany (DE)","38695.45","41871.70"
"01/01/2019 07:30 - 01/01/2019 07:45","Germany (DE)","38758.33","43367.16"
"01/01/2019 07:45 - 01/01/2019 08:00","Germany (DE)","39098.66","44209.53"
"01/01/2019 08:00 - 01/01/2019 08:15","Germany (DE)","39151.46","45432.24"
"01/01/2019 08:15 - 01/01/2019 08:30","Germany (DE)","39299.02","45507.62"
"01/01/2019 08:30 - 01/01/2019 08:45","Germany (DE)","39732.78","45981.32"
"01/01/2019 08:45 - 01/01/2019 09:00","Germany (DE)","40117.67","46522.84"
"01/01/2019 09:00 - 01/01/2019 09:15","Germany (DE)","41058.55","47770.37"
"01/01/2019 09:15 - 01/01/2019 09:30","Germany (DE)","41732.07","48702.03"
"01/01/2019 09:30 - 01/01/2019 09:45","Germany (DE)","42521.59","49191.19"
"01/01/2019 09:45 - 01/01/2019 10:00","Germany (DE)","43163.53","49505.39"
"01/01/2019 10:00 - 01/01/2019 10:15","Germany (DE)","43925.30","50058.38"
"01/01/2019 10:15 - 01/01/2019 10:30","Germany (DE)","44537.91","50684.86"
"01/01/2019 10:30 - 01/01/2019 10:45","Germany (DE)","45248.03","50903.42"
"01/01/2019 10:45 - 01/01/2019 11:00","Germany (DE)","45755.47","51736.35"
"01/01/2019 11:00 - 01/01/2019 11:15","Germany (DE)","46800.12","52116.05"
"01/01/2019 11:15 - 01/01/2019 11:30","Germany (DE)","47592.84","52791.62"
"01/01/2019 11:30 - 01/01/2019 11:45","Germany (DE)","48284.68","53529.99"
"01/01/2019 11:45 - 01/01/2019 12:00","Germany (DE)","48462.73","54019.11"
"01/01/2019 12:00 - 01/01/2019 12:15","Germany (DE)","48938.63","53272.09"
"01/01/2019 12:15 - 01/01/2019 12:30","Germany (DE)","49198.49","53429.89"
"01/01/2019 12:30 - 01/01/2019 12:45","Germany (DE)","49129.00","52744.55"
"01/01/2019 12:45 - 01/01/2019 13:00","Germany (DE)","49201.35","52196.29"
"01/01/2019 13:00 - 01/01/2019 13:15","Germany (DE)","48993.48","51567.13"
"01/01/2019 13:15 - 01/01/2019 13:30","Germany (DE)","48749.74","50918.80"
"01/01/2019 13:30 - 01/01/2019 13:45","Germany (DE)","48742.81","50679.22"
"01/01/2019 13:45 - 01/01/2019 14:00","Germany (DE)","48658.12","49844.99"
"01/01/2019 14:00 - 01/01/2019 14:15","Germany (DE)","48690.66","49754.65"
"01/01/2019 14:15 - 01/01/2019 14:30","Germany (DE)","48502.36","48901.13"
"01/01/2019 14:30 - 01/01/2019 14:45","Germany (DE)","48490.50","49139.56"
"01/01/2019 14:45 - 01/01/2019 15:00","Germany (DE)","48430.41","49447.70"
"01/01/2019 15:00 - 01/01/2019 15:15","Germany (DE)","48874.62","49572.87"
"01/01/2019 15:15 - 01/01/2019 15:30","Germany (DE)","48956.44","48990.86"
"01/01/2019 15:30 - 01/01/2019 15:45","Germany (DE)","49044.18","49222.89"
"01/01/2019 15:45 - 01/01/2019 16:00","Germany (DE)","49056.55","49147.55"
"01/01/2019 16:00 - 01/01/2019 16:15","Germany (DE)","49527.69","49762.84"
"01/01/2019 16:15 - 01/01/2019 16:30","Germany (DE)","50077.50","50688.95"
"01/01/2019 16:30 - 01/01/2019 16:45","Germany (DE)","51170.75","51388.76"
"01/01/2019 16:45 - 01/01/2019 17:00","Germany (DE)","52130.60","51646.69"
"01/01/2019 17:00 - 01/01/2019 17:15","Germany (DE)","53251.39","52959.86"
"01/01/2019 17:15 - 01/01/2019 17:30","Germany (DE)","53679.21","53621.25"
"01/01/2019 17:30 - 01/01/2019 17:45","Germany (DE)","54140.94","54419.28"
"01/01/2019 17:45 - 01/01/2019 18:00","Germany (DE)","54502.18","54429.88"
"01/01/2019 18:00 - 01/01/2019 18:15","Germany (DE)","54680.68","54695.48"
"01/01/2019 18:15 - 01/01/2019 18:30","Germany (DE)","54702.92","54932.71"
"01/01/2019 18:30 - 01/01/2019 18:45","Germany (DE)","54655.18","54783.43"
"01/01/2019 18:45 - 01/01/2019 19:00","Germany (DE)","54593.93","54669.49"
"01/01/2019 19:00 - 01/01/2019 19:15","Germany (DE)","54425.66","54283.93"
"01/01/2019 19:15 - 01/01/2019 19:30","Germany (DE)","53936.32","53696.22"
"01/01/2019 19:30 - 01/01/2019 19:45","Germany (DE)","53475.29","53137.84"
"01/01/2019 19:45 - 01/01/2019 20:00","Germany (DE)","52817.14","52626.07"
"01/01/2019 20:00 - 01/01/2019 20:15","Germany (DE)","52233.42","52109.67"
"01/01/2019 20:15 - 01/01/2019 20:30","Germany (DE)","51731.20","51008.21"
"01/01/2019 20:30 - 01/01/2019 20:45","Germany (DE)","51045.42","50328.48"
"01/01/2019 20:45 - 01/01/2019 21:00","Germany (DE)","50413.00","50048.36"
"01/01/2019 21:00 - 01/01/2019 21:15","Germany (DE)","50141.19","49274.65"
"01/01/2019 21:15 - 01/01/2019 21:30","Germany (DE)","49787.02","49130.18"
"01/01/2019 21:30 - 01/01/2019 21:45","Germany (DE)","49592.88","49809.84"
"01/01/2019 21:45 - 01/01/2019 22:00","Germany (DE)","49412.55","48964.18"
"01/01/2019 22:00 - 01/01/2019 22:15","Germany (DE)","49667.41","49364.58"
"01/01/2019 22:15 - 01/01/2019 22:30","Germany (DE)","49021.82","49038.89"
"01/01/2019 22:30 - 01/01/2019 22:45","Germany (DE)","48485.10","48151.87"
"01/01/2019 22:45 - 01/01/2019 23:00","Germany (DE)","47791.99","47386.14"
"01/01/2019 23:00 - 01/01/2019 23:15","Germany (DE)","47096.26","46354.21"
"01/01/2019 23:15 - 01/01/2019 23:30","Germany (DE)","46377.07","45673.62"
"01/01/2019 23:30 - 01/01/2019 23:45","Germany (DE)","45378.65","44858.74"
"01/01/2019 23:45 - 02/01/2019 00:00","Germany (DE)","44825.31","44387.72"
"02/01/2019 00:00 - 02/01/2019 00:15","Germany (DE)","44543.51","42872.79"
"02/01/2019 00:15 - 02/01/2019 00:30","Germany (DE)","43937.34","42642.95"
"02/01/2019 00:30 - 02/01/2019 00:45","Germany (DE)","43342.68","42345.12"
"02/01/2019 00:45 - 02/01/2019 01:00","Germany (DE)","43055.36","42005.52"
"02/01/2019 01:00 - 02/01/2019 01:15","Germany (DE)","42768.88","41573.86"
"02/01/2019 01:15 - 02/01/2019 01:30","Germany (DE)","42164.55","41290.12"
"02/01/2019 01:30 - 02/01/2019 01:45","Germany (DE)","42033.87","41003.52"
"02/01/2019 01:45 - 02/01/2019 02:00","Germany (DE)","41884.57","40889.49"
"02/01/2019 02:00 - 02/01/2019 02:15","Germany (DE)","41999.34","40447.78"
"02/01/2019 02:15 - 02/01/2019 02:30","Germany (DE)","41803.17","40381.05"
"02/01/2019 02:30 - 02/01/2019 02:45","Germany (DE)","41718.67","40397.87"
"02/01/2019 02:45 - 02/01/2019 03:00","Germany (DE)","41708.38","40496.59"
"02/01/2019 03:00 - 02/01/2019 03:15","Germany (DE)","41813.92","40594.23"
"02/01/2019 03:15 - 02/01/2019 03:30","Germany (DE)","42147.82","40682.75"
"02/01/2019 03:30 - 02/01/2019 03:45","Germany (DE)","42551.67","40867.85"
"02/01/2019 03:45 - 02/01/2019 04:00","Germany (DE)","42809.32","40973.78"
"02/01/2019 04:00 - 02/01/2019 04:15","Germany (DE)","43015.64","41642.06"
"02/01/2019 04:15 - 02/01/2019 04:30","Germany (DE)","43373.42","42073.01"
"02/01/2019 04:30 - 02/01/2019 04:45","Germany (DE)","44033.94","42516.76"
"02/01/2019 04:45 - 02/01/2019 05:00","Germany (DE)","44608.92","42849.65"
"02/01/2019 05:00 - 02/01/2019 05:15","Germany (DE)","45367.20","44209.91"
"02/01/2019 05:15 - 02/01/2019 05:30","Germany (DE)","46024.95","44797.16"
"02/01/2019 05:30 - 02/01/2019 05:45","Germany (DE)","47355.77","46092.01"
"02/01/2019 05:45 - 02/01/2019 06:00","Germany (DE)","48836.35","47590.23"
"02/01/2019 06:00 - 02/01/2019 06:15","Germany (DE)","50485.41","50153.57"
"02/01/2019 06:15 - 02/01/2019 06:30","Germany (DE)","52121.24","52396.19"
"02/01/2019 06:30 - 02/01/2019 06:45","Germany (DE)","53405.42","54110.78"
"02/01/2019 06:45 - 02/01/2019 07:00","Germany (DE)","54844.97","55625.31"
"02/01/2019 07:00 - 02/01/2019 07:15","Germany (DE)","56545.10","57126.73"
"02/01/2019 07:15 - 02/01/2019 07:30","Germany (DE)","57670.58","57858.96"
"02/01/2019 07:30 - 02/01/2019 07:45","Germany (DE)","58679.88","58967.28"
"02/01/2019 07:45 - 02/01/2019 08:00","Germany (DE)","59649.50","59639.36"
"02/01/2019 08:00 - 02/01/2019 08:15","Germany (DE)","60877.68","60213.53"
"02/01/2019 08:15 - 02/01/2019 08:30","Germany (DE)","61128.87","60729.35"
"02/01/2019 08:30 - 02/01/2019 08:45","Germany (DE)","61813.15","60708.18"
"02/01/2019 08:45 - 02/01/2019 09:00","Germany (DE)","62236.80","60680.26"
"02/01/2019 09:00 - 02/01/2019 09:15","Germany (DE)","62923.48","60307.80"
"02/01/2019 09:15 - 02/01/2019 09:30","Germany (DE)","63091.07","60940.79"
"02/01/2019 09:30 - 02/01/2019 09:45","Germany (DE)","63667.88","60964.65"
"02/01/2019 09:45 - 02/01/2019 10:00","Germany (DE)","64035.38","61511.51"
"02/01/2019 10:00 - 02/01/2019 10:15","Germany (DE)","64258.05","61809.84"
"02/01/2019 10:15 - 02/01/2019 10:30","Germany (DE)","64289.02","62233.74"
"02/01/2019 10:30 - 02/01/2019 10:45","Germany (DE)","64557.29","62352.50"
"02/01/2019 10:45 - 02/01/2019 11:00","Germany (DE)","64760.47","62460.34"
"02/01/2019 11:00 - 02/01/2019 11:15","Germany (DE)","65107.79","62922.17"
"02/01/2019 11:15 - 02/01/2019 11:30","Germany (DE)","65601.27","63178.78"
"02/01/2019 11:30 - 02/01/2019 11:45","Germany (DE)","66173.03","63551.41"
"02/01/2019 11:45 - 02/01/2019 12:00","Germany (DE)","66141.63","63403.22"
"02/01/2019 12:00 - 02/01/2019 12:15","Germany (DE)","66243.14","63114.96"
"02/01/2019 12:15 - 02/01/2019 12:30","Germany (DE)","66059.15","63282.89"
"02/01/2019 12:30 - 02/01/2019 12:45","Germany (DE)","65963.25","63084.63"
"02/01/2019 12:45 - 02/01/2019 13:00","Germany (DE)","65799.92","63066.38"
"02/01/2019 13:00 - 02/01/2019 13:15","Germany (DE)","65817.79","62963.17"
"02/01/2019 13:15 - 02/01/2019 13:30","Germany (DE)","65470.39","62864.58"
"02/01/2019 13:30 - 02/01/2019 13:45","Germany (DE)","65272.16","62622.66"
"02/01/2019 13:45 - 02/01/2019 14:00","Germany (DE)","64570.12","61658.87"
"02/01/2019 14:00 - 02/01/2019 14:15","Germany (DE)","64497.66","61334.98"
"02/01/2019 14:15 - 02/01/2019 14:30","Germany (DE)","64226.92","60807.71"
"02/01/2019 14:30 - 02/01/2019 14:45","Germany (DE)","64074.11","60907.57"
"02/01/2019 14:45 - 02/01/2019 15:00","Germany (DE)","63671.15","61352.25"
"02/01/2019 15:00 - 02/01/2019 15:15","Germany (DE)","64285.52","61664.57"
"02/01/2019 15:15 - 02/01/2019 15:30","Germany (DE)","64073.12","60686.29"
"02/01/2019 15:30 - 02/01/2019 15:45","Germany (DE)","63895.16","60638.16"
"02/01/2019 15:45 - 02/01/2019 16:00","Germany (DE)","63785.66","60354.40"
"02/01/2019 16:00 - 02/01/2019 16:15","Germany (DE)","64347.38","60899.16"
"02/01/2019 16:15 - 02/01/2019 16:30","Germany (DE)","64457.06","61535.20"
"02/01/2019 16:30 - 02/01/2019 16:45","Germany (DE)","65460.06","62340.29"
"02/01/2019 16:45 - 02/01/2019 17:00","Germany (DE)","66644.50","62344.05"
"02/01/2019 17:00 - 02/01/2019 17:15","Germany (DE)","67877.34","62862.01"
"02/01/2019 17:15 - 02/01/2019 17:30","Germany (DE)","68555.83","63312.23"
"02/01/2019 17:30 - 02/01/2019 17:45","Germany (DE)","68701.49","63660.24"
"02/01/2019 17:45 - 02/01/2019 18:00","Germany (DE)","68906.60","63653.77"
"02/01/2019 18:00 - 02/01/2019 18:15","Germany (DE)","68550.88","63381.49"
"02/01/2019 18:15 - 02/01/2019 18:30","Germany (DE)","68245.59","63481.46"
"02/01/2019 18:30 - 02/01/2019 18:45","Germany (DE)","68181.00","63656.17"
"02/01/2019 18:45 - 02/01/2019 19:00","Germany (DE)","68011.96","63401.32"
"02/01/2019 19:00 - 02/01/2019 19:15","Germany (DE)","67711.64","63090.94"
"02/01/2019 19:15 - 02/01/2019 19:30","Germany (DE)","66792.77","62438.43"
"02/01/2019 19:30 - 02/01/2019 19:45","Germany (DE)","66031.66","62215.05"
"02/01/2019 19:45 - 02/01/2019 20:00","Germany (DE)","65374.56","61547.45"
"02/01/2019 20:00 - 02/01/2019 20:15","Germany (DE)","64225.43","59969.18"
"02/01/2019 20:15 - 02/01/2019 20:30","Germany (DE)","63223.09","58357.27"
"02/01/2019 20:30 - 02/01/2019 20:45","Germany (DE)","62100.81","57923.55"
"02/01/2019 20:45 - 02/01/2019 21:00","Germany (DE)","61329.98","57327.94"
"02/01/2019 21:00 - 02/01/2019 21:15","Germany (DE)","60386.35","56523.23"
"02/01/2019 21:15 - 02/01/2019 21:30","Germany (DE)","59792.62","55734.31"
"02/01/2019 21:30 - 02/01/2019 21:45","Germany (DE)","59206.18","55823.80"
"02/01/2019 21:45 - 02/01/2019 22:00","Germany (DE)","58782.33","54411.00"
"02/01/2019 22:00 - 02/01/2019 22:15","Germany (DE)","58952.01","54291.74"
"02/01/2019 22:15 - 02/01/2019 22:30","Germany (DE)","58183.80","53474.09"
"02/01/2019 22:30 - 02/01/2019 22:45","Germany (DE)","57191.31","52446.80"
"02/01/2019 22:45 - 02/01/2019 23:00","Germany (DE)","56245.77","51383.89"
"02/01/2019 23:00 - 02/01/2019 23:15","Germany (DE)","55550.20","50137.80"
"02/01/2019 23:15 - 02/01/2019 23:30","Germany (DE)","54437.40","48960.07"
"02/01/2019 23:30 - 02/01/2019 23:45","Germany (DE)","53358.55","48097.74"
"02/01/2019 23:45 - 03/01/2019 00:00","Germany (DE)","52490.62","47113.92"
"03/01/2019 00:00 - 03/01/2019 00:15","Germany (DE)","51585.23","48166.61"
"03/01/2019 00:15 - 03/01/2019 00:30","Germany (DE)","51390.22","48187.56"
"03/01/2019 00:30 - 03/01/2019 00:45","Germany (DE)","50932.51","47836.97"
"03/01/2019 00:45 - 03/01/2019 01:00","Germany (DE)","50123.81","47259.16"
"03/01/2019 01:00 - 03/01/2019 01:15","Germany (DE)","50256.60","46680.30"
"03/01/2019 01:15 - 03/01/2019 01:30","Germany (DE)","50072.75","46148.07"
"03/01/2019 01:30 - 03/01/2019 01:45","Germany (DE)","50056.81","46451.50"
"03/01/2019 01:45 - 03/01/2019 02:00","Germany (DE)","49798.89","45926.46"
"03/01/2019 02:00 - 03/01/2019 02:15","Germany (DE)","49744.70","45637.95"
"03/01/2019 02:15 - 03/01/2019 02:30","Germany (DE)","49670.83","45349.52"
"03/01/2019 02:30 - 03/01/2019 02:45","Germany (DE)","49822.35","45846.17"
"03/01/2019 02:45 - 03/01/2019 03:00","Germany (DE)","49767.85","45832.17"
"03/01/2019 03:00 - 03/01/2019 03:15","Germany (DE)","49724.18","45690.33"
"03/01/2019 03:15 - 03/01/2019 03:30","Germany (DE)","49490.67","45828.23"
"03/01/2019 03:30 - 03/01/2019 03:45","Germany (DE)","49569.00","45948.13"
"03/01/2019 03:45 - 03/01/2019 04:00","Germany (DE)","49779.51","46027.23"
"03/01/2019 04:00 - 03/01/2019 04:15","Germany (DE)","49904.10","46697.81"
"03/01/2019 04:15 - 03/01/2019 04:30","Germany (DE)","50147.57","46506.31"
"03/01/2019 04:30 - 03/01/2019 04:45","Germany (DE)","50565.55","47270.27"
"03/01/2019 04:45 - 03/01/2019 05:00","Germany (DE)","51050.92","47602.48"
"03/01/2019 05:00 - 03/01/2019 05:15","Germany (DE)","52079.87","48598.51"
"03/01/2019 05:15 - 03/01/2019 05:30","Germany (DE)","52387.27","48698.04"
"03/01/2019 05:30 - 03/01/2019 05:45","Germany (DE)","53249.53","49584.71"
"03/01/2019 05:45 - 03/01/2019 06:00","Germany (DE)","54370.41","50357.58"
"03/01/2019 06:00 - 03/01/2019 06:15","Germany (DE)","55881.51","51442.86"
"03/01/2019 06:15 - 03/01/2019 06:30","Germany (DE)","57196.81","52954.81"
"03/01/2019 06:30 - 03/01/2019 06:45","Germany (DE)","58553.68","54321.83"
"03/01/2019 06:45 - 03/01/2019 07:00","Germany (DE)","59732.00","55625.62"
"03/01/2019 07:00 - 03/01/2019 07:15","Germany (DE)","60856.35","57217.84"
"03/01/2019 07:15 - 03/01/2019 07:30","Germany (DE)","61711.37","59076.71"
"03/01/2019 07:30 - 03/01/2019 07:45","Germany (DE)","62701.70","59799.77"
"03/01/2019 07:45 - 03/01/2019 08:00","Germany (DE)","63605.03","60765.77"
"03/01/2019 08:00 - 03/01/2019 08:15","Germany (DE)","64145.73","62003.49"
"03/01/2019 08:15 - 03/01/2019 08:30","Germany (DE)","64584.64","61813.29"
"03/01/2019 08:30 - 03/01/2019 08:45","Germany (DE)","65001.44","62098.32"
"03/01/2019 08:45 - 03/01/2019 09:00","Germany (DE)","65469.91","62291.39"
"03/01/2019 09:00 - 03/01/2019 09:15","Germany (DE)","65901.96","62275.43"
"03/01/2019 09:15 - 03/01/2019 09:30","Germany (DE)","66044.65","63547.00"
"03/01/2019 09:30 - 03/01/2019 09:45","Germany (DE)","66205.60","62863.88"
"03/01/2019 09:45 - 03/01/2019 10:00","Germany (DE)","66457.25","63369.09"
"03/01/2019 10:00 - 03/01/2019 10:15","Germany (DE)","66621.83","63271.89"
"03/01/2019 10:15 - 03/01/2019 10:30","Germany (DE)","66646.54","63512.67"
"03/01/2019 10:30 - 03/01/2019 10:45","Germany (DE)","66908.79","63436.58"
"03/01/2019 10:45 - 03/01/2019 11:00","Germany (DE)","67081.76","63311.65"
"03/01/2019 11:00 - 03/01/2019 11:15","Germany (DE)","67514.24","63951.14"
"03/01/2019 11:15 - 03/01/2019 11:30","Germany (DE)","67835.73","64061.59"
"03/01/2019 11:30 - 03/01/2019 11:45","Germany (DE)","68010.77","64343.75"
"03/01/2019 11:45 - 03/01/2019 12:00","Germany (DE)","67900.50","64453.00"
"03/01/2019 12:00 - 03/01/2019 12:15","Germany (DE)","68193.71","63557.08"
"03/01/2019 12:15 - 03/01/2019 12:30","Germany (DE)","67991.12","63757.96"
"03/01/2019 12:30 - 03/01/2019 12:45","Germany (DE)","68010.58","63575.45"
"03/01/2019 12:45 - 03/01/2019 13:00","Germany (DE)","67854.16","63118.31"
"03/01/2019 13:00 - 03/01/2019 13:15","Germany (DE)","67551.33","63040.48"
"03/01/2019 13:15 - 03/01/2019 13:30","Germany (DE)","67037.34","62545.02"
"03/01/2019 13:30 - 03/01/2019 13:45","Germany (DE)","66650.72","62040.68"
"03/01/2019 13:45 - 03/01/2019 14:00","Germany (DE)","66240.90","61722.88"
"03/01/2019 14:00 - 03/01/2019 14:15","Germany (DE)","66181.19","61556.18"
"03/01/2019 14:15 - 03/01/2019 14:30","Germany (DE)","65883.11","60902.93"
"03/01/2019 14:30 - 03/01/2019 14:45","Germany (DE)","65741.62","61102.39"
"03/01/2019 14:45 - 03/01/2019 15:00","Germany (DE)","65463.95","61600.88"
"03/01/2019 15:00 - 03/01/2019 15:15","Germany (DE)","65618.46","62261.17"
"03/01/2019 15:15 - 03/01/2019 15:30","Germany (DE)","65193.85","61406.87"
"03/01/2019 15:30 - 03/01/2019 15:45","Germany (DE)","65012.33","61544.81"
"03/01/2019 15:45 - 03/01/2019 16:00","Germany (DE)","65218.03","61616.77"
"03/01/2019 16:00 - 03/01/2019 16:15","Germany (DE)","65513.98","62036.05"
"03/01/2019 16:15 - 03/01/2019 16:30","Germany (DE)","66018.21","62931.57"
"03/01/2019 16:30 - 03/01/2019 16:45","Germany (DE)","66808.71","63856.20"
"03/01/2019 16:45 - 03/01/2019 17:00","Germany (DE)","67973.51","64047.22"
"03/01/2019 17:00 - 03/01/2019 17:15","Germany (DE)","69104.31","64724.67"
"03/01/2019 17:15 - 03/01/2019 17:30","Germany (DE)","69644.29","65246.22"
"03/01/2019 17:30 - 03/01/2019 17:45","Germany (DE)","69917.35","65134.27"
"03/01/2019 17:45 - 03/01/2019 18:00","Germany (DE)","69997.30","65752.71"
"03/01/2019 18:00 - 03/01/2019 18:15","Germany (DE)","69741.84","65354.28"
"03/01/2019 18:15 - 03/01/2019 18:30","Germany (DE)","69456.25","65390.14"
"03/01/2019 18:30 - 03/01/2019 18:45","Germany (DE)","69161.80","65429.24"
"03/01/2019 18:45 - 03/01/2019 19:00","Germany (DE)","68988.01","64208.24"
"03/01/2019 19:00 - 03/01/2019 19:15","Germany (DE)","68508.97","63915.75"
"03/01/2019 19:15 - 03/01/2019 19:30","Germany (DE)","67669.49","63504.08"
"03/01/2019 19:30 - 03/01/2019 19:45","Germany (DE)","66932.90","63309.88"
"03/01/2019 19:45 - 03/01/2019 20:00","Germany (DE)","66304.75","62120.15"
"03/01/2019 20:00 - 03/01/2019 20:15","Germany (DE)","65238.33","61241.37"
"03/01/2019 20:15 - 03/01/2019 20:30","Germany (DE)","63975.01","59328.64"
"03/01/2019 20:30 - 03/01/2019 20:45","Germany (DE)","63156.60","59303.94"
"03/01/2019 20:45 - 03/01/2019 21:00","Germany (DE)","62297.68","58658.25"
"03/01/2019 21:00 - 03/01/2019 21:15","Germany (DE)","61621.50","57393.44"
"03/01/2019 21:15 - 03/01/2019 21:30","Germany (DE)","61132.89","56897.79"
"03/01/2019 21:30 - 03/01/2019 21:45","Germany (DE)","60145.79","57269.45"
"03/01/2019 21:45 - 03/01/2019 22:00","Germany (DE)","59798.16","55931.16"
"03/01/2019 22:00 - 03/01/2019 22:15","Germany (DE)","59680.17","55934.08"
"03/01/2019 22:15 - 03/01/2019 22:30","Germany (DE)","58927.12","53702.92"
"03/01/2019 22:30 - 03/01/2019 22:45","Germany (DE)","57834.06","53919.34"
"03/01/2019 22:45 - 03/01/2019 23:00","Germany (DE)","57287.54","52486.45"
"03/01/2019 23:00 - 03/01/2019 23:15","Germany (DE)","56453.19","52536.16"
"03/01/2019 23:15 - 03/01/2019 23:30","Germany (DE)","55393.03","51228.01"
"03/01/2019 23:30 - 03/01/2019 23:45","Germany (DE)","54576.66","49509.69"
"03/01/2019 23:45 - 04/01/2019 00:00","Germany (DE)","54014.27","48893.65"
"04/01/2019 00:00 - 04/01/2019 00:15","Germany (DE)","52859.96","46541.10"
"04/01/2019 00:15 - 04/01/2019 00:30","Germany (DE)","52206.00","46418.78"
"04/01/2019 00:30 - 04/01/2019 00:45","Germany (DE)","51657.21","45801.76"
"04/01/2019 00:45 - 04/01/2019 01:00","Germany (DE)","51087.36","45222.49"
"04/01/2019 01:00 - 04/01/2019 01:15","Germany (DE)","50246.45","44633.45"
"04/01/2019 01:15 - 04/01/2019 01:30","Germany (DE)","49960.03","44267.11"
"04/01/2019 01:30 - 04/01/2019 01:45","Germany (DE)","50109.65","43943.07"
"04/01/2019 01:45 - 04/01/2019 02:00","Germany (DE)","49942.54","43741.83"
"04/01/2019 02:00 - 04/01/2019 02:15","Germany (DE)","49509.70","43470.37"
"04/01/2019 02:15 - 04/01/2019 02:30","Germany (DE)","49316.03","43262.33"
"04/01/2019 02:30 - 04/01/2019 02:45","Germany (DE)","49543.42","43432.09"
"04/01/2019 02:45 - 04/01/2019 03:00","Germany (DE)","49660.54","43454.24"
"04/01/2019 03:00 - 04/01/2019 03:15","Germany (DE)","49702.82","43467.83"
"04/01/2019 03:15 - 04/01/2019 03:30","Germany (DE)","49754.86","43509.64"
"04/01/2019 03:30 - 04/01/2019 03:45","Germany (DE)","49879.11","43672.35"
"04/01/2019 03:45 - 04/01/2019 04:00","Germany (DE)","50306.04","43737.93"
"04/01/2019 04:00 - 04/01/2019 04:15","Germany (DE)","50721.38","44152.11"
"04/01/2019 04:15 - 04/01/2019 04:30","Germany (DE)","50742.39","44399.25"
"04/01/2019 04:30 - 04/01/2019 04:45","Germany (DE)","50966.60","44715.21"
"04/01/2019 04:45 - 04/01/2019 05:00","Germany (DE)","51596.72","45130.12"
"04/01/2019 05:00 - 04/01/2019 05:15","Germany (DE)","52634.37","46099.93"
"04/01/2019 05:15 - 04/01/2019 05:30","Germany (DE)","52833.61","46233.78"
"04/01/2019 05:30 - 04/01/2019 05:45","Germany (DE)","53727.52","47047.26"
"04/01/2019 05:45 - 04/01/2019 06:00","Germany (DE)","54709.94","48089.96"
"04/01/2019 06:00 - 04/01/2019 06:15","Germany (DE)","56402.37","49442.66"
"04/01/2019 06:15 - 04/01/2019 06:30","Germany (DE)","57801.06","51116.40"
"04/01/2019 06:30 - 04/01/2019 06:45","Germany (DE)","58871.17","52460.92"
