"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/01/2020 23:45 - 04/01/2020 00:00","Germany (DE)","50473.77","50438.24"
"04/01/2020 00:00 - 04/01/2020 00:15","Germany (DE)","49979.65","50945.61"
"04/01/2020 00:15 - 04/01/2020 00:30","Germany (DE)","48881.39","51106.42"
"04/01/2020 00:30 - 04/01/2020 00:45","Germany (DE)","48161.23","50719.12"
"04/01/2020 00:45 - 04/01/2020 01:00","Germany (DE)","48136.16","50356.20"
"04/01/2020 01:00 - 04/01/2020 01:15","Germany (DE)","47239.98","49520.57"
"04/01/2020 01:15 - 04/01/2020 01:30","Germany (DE)","46703.66","49028.94"
"04/01/2020 01:30 - 04/01/2020 01:45","Germany (DE)","46139.53","48990.29"
"04/01/2020 01:45 - 04/01/2020 02:00","Germany (DE)","46215.29","48570.85"
"04/01/2020 02:00 - 04/01/2020 02:15","Germany (DE)","46024.68","48302.56"
"04/01/2020 02:15 - 04/01/2020 02:30","Germany (DE)","45487.90","48089.83"
"04/01/2020 02:30 - 04/01/2020 02:45","Germany (DE)","45703.56","47996.18"
"04/01/2020 02:45 - 04/01/2020 03:00","Germany (DE)","45436.68","47955.39"
"04/01/2020 03:00 - 04/01/2020 03:15","Germany (DE)","45259.19","47893.07"
"04/01/2020 03:15 - 04/01/2020 03:30","Germany (DE)","45139.90","47819.45"
"04/01/2020 03:30 - 04/01/2020 03:45","Germany (DE)","45211.77","47742.14"
"04/01/2020 03:45 - 04/01/2020 04:00","Germany (DE)","45497.59","47766.97"
"04/01/2020 04:00 - 04/01/2020 04:15","Germany (DE)","45853.24","47955.69"
"04/01/2020 04:15 - 04/01/2020 04:30","Germany (DE)","45905.27","48212.48"
"04/01/2020 04:30 - 04/01/2020 04:45","Germany (DE)","46287.91","48275.71"
"04/01/2020 04:45 - 04/01/2020 05:00","Germany (DE)","46306.65","48078.19"
"04/01/2020 05:00 - 04/01/2020 05:15","Germany (DE)","46554.75","48316.11"
"04/01/2020 05:15 - 04/01/2020 05:30","Germany (DE)","46670.44","48122.98"
"04/01/2020 05:30 - 04/01/2020 05:45","Germany (DE)","46632.56","48098.78"
"04/01/2020 05:45 - 04/01/2020 06:00","Germany (DE)","46632.08","48000.82"
"04/01/2020 06:00 - 04/01/2020 06:15","Germany (DE)","46650.76","47778.45"
"04/01/2020 06:15 - 04/01/2020 06:30","Germany (DE)","46739.45","48074.88"
"04/01/2020 06:30 - 04/01/2020 06:45","Germany (DE)","47095.30","48590.10"
