"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2023 21:00 - 01/01/2023 21:15","Germany (DE)","43705.27","44808.48"
"01/01/2023 21:15 - 01/01/2023 21:30","Germany (DE)","43318.07","44257.66"
"01/01/2023 21:30 - 01/01/2023 21:45","Germany (DE)","43022.85","44396.81"
"01/01/2023 21:45 - 01/01/2023 22:00","Germany (DE)","42845.09","44198.99"
"01/01/2023 22:00 - 01/01/2023 22:15","Germany (DE)","43250.75","44765.97"
"01/01/2023 22:15 - 01/01/2023 22:30","Germany (DE)","42684.11","44438.58"
"01/01/2023 22:30 - 01/01/2023 22:45","Germany (DE)","42038.87","43809.43"
"01/01/2023 22:45 - 01/01/2023 23:00","Germany (DE)","41137.68","43371.91"
"01/01/2023 23:00 - 01/01/2023 23:15","Germany (DE)","40478.47","42774.67"
"01/01/2023 23:15 - 01/01/2023 23:30","Germany (DE)","39444.72","42134.37"
"01/01/2023 23:30 - 01/01/2023 23:45","Germany (DE)","38589.21","41618.82"
"01/01/2023 23:45 - 02/01/2023 00:00","Germany (DE)","37859.08","40832.55"
"02/01/2023 00:00 - 02/01/2023 00:15","Germany (DE)","37489.77","44484.10"
"02/01/2023 00:15 - 02/01/2023 00:30","Germany (DE)","37187.36","44199.41"
"02/01/2023 00:30 - 02/01/2023 00:45","Germany (DE)","36487.26","43765.49"
"02/01/2023 00:45 - 02/01/2023 01:00","Germany (DE)","35995.42","43418.47"
"02/01/2023 01:00 - 02/01/2023 01:15","Germany (DE)","35661.89","42856.75"
"02/01/2023 01:15 - 02/01/2023 01:30","Germany (DE)","35289.58","42484.49"
"02/01/2023 01:30 - 02/01/2023 01:45","Germany (DE)","35284.42","42036.50"
"02/01/2023 01:45 - 02/01/2023 02:00","Germany (DE)","35459.10","41877.10"
"02/01/2023 02:00 - 02/01/2023 02:15","Germany (DE)","35378.60","41769.06"
"02/01/2023 02:15 - 02/01/2023 02:30","Germany (DE)","35058.07","41763.30"
"02/01/2023 02:30 - 02/01/2023 02:45","Germany (DE)","35207.41","41505.41"
"02/01/2023 02:45 - 02/01/2023 03:00","Germany (DE)","35492.53","41635.36"
"02/01/2023 03:00 - 02/01/2023 03:15","Germany (DE)","35796.72","41768.36"
"02/01/2023 03:15 - 02/01/2023 03:30","Germany (DE)","35863.74","41866.99"
"02/01/2023 03:30 - 02/01/2023 03:45","Germany (DE)","36090.21","42020.36"
"02/01/2023 03:45 - 02/01/2023 04:00","Germany (DE)","36483.45","42321.59"
"02/01/2023 04:00 - 02/01/2023 04:15","Germany (DE)","36948.77","43006.17"
"02/01/2023 04:15 - 02/01/2023 04:30","Germany (DE)","37468.54","43324.63"
"02/01/2023 04:30 - 02/01/2023 04:45","Germany (DE)","38063.52","43800.64"
"02/01/2023 04:45 - 02/01/2023 05:00","Germany (DE)","38701.74","44315.88"
"02/01/2023 05:00 - 02/01/2023 05:15","Germany (DE)","39499.64","45116.60"
"02/01/2023 05:15 - 02/01/2023 05:30","Germany (DE)","40207.54","45624.02"
"02/01/2023 05:30 - 02/01/2023 05:45","Germany (DE)","41183.74","46890.35"
"02/01/2023 05:45 - 02/01/2023 06:00","Germany (DE)","42704.27","48363.28"
"02/01/2023 06:00 - 02/01/2023 06:15","Germany (DE)","45004.07","50004.95"
"02/01/2023 06:15 - 02/01/2023 06:30","Germany (DE)","46448.68","51561.84"
"02/01/2023 06:30 - 02/01/2023 06:45","Germany (DE)","47895.89","52938.55"
"02/01/2023 06:45 - 02/01/2023 07:00","Germany (DE)","48928.63","54329.20"
"02/01/2023 07:00 - 02/01/2023 07:15","Germany (DE)","50416.76","55673.72"
"02/01/2023 07:15 - 02/01/2023 07:30","Germany (DE)","51653.65","56619.33"
"02/01/2023 07:30 - 02/01/2023 07:45","Germany (DE)","53044.77","57517.25"
"02/01/2023 07:45 - 02/01/2023 08:00","Germany (DE)","54152.53","58251.70"
"02/01/2023 08:00 - 02/01/2023 08:15","Germany (DE)","55553.57","59049.56"
"02/01/2023 08:15 - 02/01/2023 08:30","Germany (DE)","56030.32","59678.30"
"02/01/2023 08:30 - 02/01/2023 08:45","Germany (DE)","56611.09","60007.62"
"02/01/2023 08:45 - 02/01/2023 09:00","Germany (DE)","56728.98","60343.61"
"02/01/2023 09:00 - 02/01/2023 09:15","Germany (DE)","57175.36","60894.92"
"02/01/2023 09:15 - 02/01/2023 09:30","Germany (DE)","57007.05","61348.90"
"02/01/2023 09:30 - 02/01/2023 09:45","Germany (DE)","57516.34","61857.61"
"02/01/2023 09:45 - 02/01/2023 10:00","Germany (DE)","58080.58","62132.90"
"02/01/2023 10:00 - 02/01/2023 10:15","Germany (DE)","58576.73","62425.32"
"02/01/2023 10:15 - 02/01/2023 10:30","Germany (DE)","59014.91","62712.15"
"02/01/2023 10:30 - 02/01/2023 10:45","Germany (DE)","59499.50","62926.55"
"02/01/2023 10:45 - 02/01/2023 11:00","Germany (DE)","59871.62","62984.01"
"02/01/2023 11:00 - 02/01/2023 11:15","Germany (DE)","59797.67","63567.31"
"02/01/2023 11:15 - 02/01/2023 11:30","Germany (DE)","60549.06","63768.81"
"02/01/2023 11:30 - 02/01/2023 11:45","Germany (DE)","60846.74","64033.34"
"02/01/2023 11:45 - 02/01/2023 12:00","Germany (DE)","61424.23","63991.49"
"02/01/2023 12:00 - 02/01/2023 12:15","Germany (DE)","61726.92","64075.38"
"02/01/2023 12:15 - 02/01/2023 12:30","Germany (DE)","61522.65","64033.47"
"02/01/2023 12:30 - 02/01/2023 12:45","Germany (DE)","61680.51","64116.16"
"02/01/2023 12:45 - 02/01/2023 13:00","Germany (DE)","61356.15","64010.20"
"02/01/2023 13:00 - 02/01/2023 13:15","Germany (DE)","60951.74","64034.19"
"02/01/2023 13:15 - 02/01/2023 13:30","Germany (DE)","60535.01","63891.65"
"02/01/2023 13:30 - 02/01/2023 13:45","Germany (DE)","60408.70","63545.96"
"02/01/2023 13:45 - 02/01/2023 14:00","Germany (DE)","59896.28","63343.17"
"02/01/2023 14:00 - 02/01/2023 14:15","Germany (DE)","59333.28","63126.42"
"02/01/2023 14:15 - 02/01/2023 14:30","Germany (DE)","59110.98","62737.48"
"02/01/2023 14:30 - 02/01/2023 14:45","Germany (DE)","59233.87","62559.58"
"02/01/2023 14:45 - 02/01/2023 15:00","Germany (DE)","59075.08","62293.86"
"02/01/2023 15:00 - 02/01/2023 15:15","Germany (DE)","59491.24","62426.93"
"02/01/2023 15:15 - 02/01/2023 15:30","Germany (DE)","59024.83","62361.99"
"02/01/2023 15:30 - 02/01/2023 15:45","Germany (DE)","58737.66","62150.46"
"02/01/2023 15:45 - 02/01/2023 16:00","Germany (DE)","58802.34","62070.30"
"02/01/2023 16:00 - 02/01/2023 16:15","Germany (DE)","59180.37","61985.80"
"02/01/2023 16:15 - 02/01/2023 16:30","Germany (DE)","59671.97","62112.56"
"02/01/2023 16:30 - 02/01/2023 16:45","Germany (DE)","60000.15","62551.65"
"02/01/2023 16:45 - 02/01/2023 17:00","Germany (DE)","60690.16","62935.73"
"02/01/2023 17:00 - 02/01/2023 17:15","Germany (DE)","61244.71","63421.98"
"02/01/2023 17:15 - 02/01/2023 17:30","Germany (DE)","61133.03","63815.55"
"02/01/2023 17:30 - 02/01/2023 17:45","Germany (DE)","61026.22","64149.30"
"02/01/2023 17:45 - 02/01/2023 18:00","Germany (DE)","60971.58","64269.05"
"02/01/2023 18:00 - 02/01/2023 18:15","Germany (DE)","61073.65","64214.16"
"02/01/2023 18:15 - 02/01/2023 18:30","Germany (DE)","60739.17","64060.62"
"02/01/2023 18:30 - 02/01/2023 18:45","Germany (DE)","60419.75","63884.80"
"02/01/2023 18:45 - 02/01/2023 19:00","Germany (DE)","60367.95","63647.94"
"02/01/2023 19:00 - 02/01/2023 19:15","Germany (DE)","60153.47","63077.48"
"02/01/2023 19:15 - 02/01/2023 19:30","Germany (DE)","60003.85","62771.38"
"02/01/2023 19:30 - 02/01/2023 19:45","Germany (DE)","59389.45","62254.09"
"02/01/2023 19:45 - 02/01/2023 20:00","Germany (DE)","58790.02","61625.38"
"02/01/2023 20:00 - 02/01/2023 20:15","Germany (DE)","57685.79","60751.72"
"02/01/2023 20:15 - 02/01/2023 20:30","Germany (DE)","56413.86","59982.65"
"02/01/2023 20:30 - 02/01/2023 20:45","Germany (DE)","55337.64","59229.46"
"02/01/2023 20:45 - 02/01/2023 21:00","Germany (DE)","54566.02","58613.94"
"02/01/2023 21:00 - 02/01/2023 21:15","Germany (DE)","54222.79","58005.18"
"02/01/2023 21:15 - 02/01/2023 21:30","Germany (DE)","53527.89","57182.66"
"02/01/2023 21:30 - 02/01/2023 21:45","Germany (DE)","52817.13","56508.05"
"02/01/2023 21:45 - 02/01/2023 22:00","Germany (DE)","52049.43","55827.90"
"02/01/2023 22:00 - 02/01/2023 22:15","Germany (DE)","51375.02","55705.71"
"02/01/2023 22:15 - 02/01/2023 22:30","Germany (DE)","50685.93","55022.10"
"02/01/2023 22:30 - 02/01/2023 22:45","Germany (DE)","49803.50","54125.52"
"02/01/2023 22:45 - 02/01/2023 23:00","Germany (DE)","48892.60","53161.62"
"02/01/2023 23:00 - 02/01/2023 23:15","Germany (DE)","48110.70","52454.45"
"02/01/2023 23:15 - 02/01/2023 23:30","Germany (DE)","47506.82","51768.23"
"02/01/2023 23:30 - 02/01/2023 23:45","Germany (DE)","46740.18","51188.87"
"02/01/2023 23:45 - 03/01/2023 00:00","Germany (DE)","46056.12","50573.94"
"03/01/2023 00:00 - 03/01/2023 00:15","Germany (DE)","45210.22","46814.61"
"03/01/2023 00:15 - 03/01/2023 00:30","Germany (DE)","44448.38","46503.15"
"03/01/2023 00:30 - 03/01/2023 00:45","Germany (DE)","43906.02","46008.81"
"03/01/2023 00:45 - 03/01/2023 01:00","Germany (DE)","43389.00","45547.83"
"03/01/2023 01:00 - 03/01/2023 01:15","Germany (DE)","42844.83","45162.68"
"03/01/2023 01:15 - 03/01/2023 01:30","Germany (DE)","42345.06","44913.63"
"03/01/2023 01:30 - 03/01/2023 01:45","Germany (DE)","42213.81","44549.70"
"03/01/2023 01:45 - 03/01/2023 02:00","Germany (DE)","42129.95","44282.65"
"03/01/2023 02:00 - 03/01/2023 02:15","Germany (DE)","41867.75","43920.67"
"03/01/2023 02:15 - 03/01/2023 02:30","Germany (DE)","41673.23","43957.75"
"03/01/2023 02:30 - 03/01/2023 02:45","Germany (DE)","41903.95","43831.90"
"03/01/2023 02:45 - 03/01/2023 03:00","Germany (DE)","41820.66","43854.10"
"03/01/2023 03:00 - 03/01/2023 03:15","Germany (DE)","41778.82","43787.52"
"03/01/2023 03:15 - 03/01/2023 03:30","Germany (DE)","41631.99","43819.12"
"03/01/2023 03:30 - 03/01/2023 03:45","Germany (DE)","41883.80","44017.90"
"03/01/2023 03:45 - 03/01/2023 04:00","Germany (DE)","42103.75","44101.14"
"03/01/2023 04:00 - 03/01/2023 04:15","Germany (DE)","42732.27","44854.18"
"03/01/2023 04:15 - 03/01/2023 04:30","Germany (DE)","43194.83","45493.19"
"03/01/2023 04:30 - 03/01/2023 04:45","Germany (DE)","43849.21","45826.99"
"03/01/2023 04:45 - 03/01/2023 05:00","Germany (DE)","44100.32","46376.72"
"03/01/2023 05:00 - 03/01/2023 05:15","Germany (DE)","44875.45","47362.81"
"03/01/2023 05:15 - 03/01/2023 05:30","Germany (DE)","45402.02","47856.39"
"03/01/2023 05:30 - 03/01/2023 05:45","Germany (DE)","45985.32","48697.39"
"03/01/2023 05:45 - 03/01/2023 06:00","Germany (DE)","47196.11","49778.89"
"03/01/2023 06:00 - 03/01/2023 06:15","Germany (DE)","49119.12","51667.50"
"03/01/2023 06:15 - 03/01/2023 06:30","Germany (DE)","50233.72","53246.22"
"03/01/2023 06:30 - 03/01/2023 06:45","Germany (DE)","51427.93","54569.89"
"03/01/2023 06:45 - 03/01/2023 07:00","Germany (DE)","52637.89","55966.16"
"03/01/2023 07:00 - 03/01/2023 07:15","Germany (DE)","54148.78","57182.31"
"03/01/2023 07:15 - 03/01/2023 07:30","Germany (DE)","55580.23","59415.41"
"03/01/2023 07:30 - 03/01/2023 07:45","Germany (DE)","56521.91","60328.32"
"03/01/2023 07:45 - 03/01/2023 08:00","Germany (DE)","57320.52","61062.86"
"03/01/2023 08:00 - 03/01/2023 08:15","Germany (DE)","57902.82","61915.95"
"03/01/2023 08:15 - 03/01/2023 08:30","Germany (DE)","58224.33","62614.98"
"03/01/2023 08:30 - 03/01/2023 08:45","Germany (DE)","58607.87","62988.85"
"03/01/2023 08:45 - 03/01/2023 09:00","Germany (DE)","58722.10","63360.79"
"03/01/2023 09:00 - 03/01/2023 09:15","Germany (DE)","58827.77","63892.74"
"03/01/2023 09:15 - 03/01/2023 09:30","Germany (DE)","59457.45","64129.86"
"03/01/2023 09:30 - 03/01/2023 09:45","Germany (DE)","59619.27","64457.18"
"03/01/2023 09:45 - 03/01/2023 10:00","Germany (DE)","59548.86","64609.73"
"03/01/2023 10:00 - 03/01/2023 10:15","Germany (DE)","59726.41","64799.71"
"03/01/2023 10:15 - 03/01/2023 10:30","Germany (DE)","59982.34","65100.80"
"03/01/2023 10:30 - 03/01/2023 10:45","Germany (DE)","60149.29","65342.36"
"03/01/2023 10:45 - 03/01/2023 11:00","Germany (DE)","60372.48","65498.27"
"03/01/2023 11:00 - 03/01/2023 11:15","Germany (DE)","60448.88","65938.64"
"03/01/2023 11:15 - 03/01/2023 11:30","Germany (DE)","60874.46","66234.81"
"03/01/2023 11:30 - 03/01/2023 11:45","Germany (DE)","61224.33","66538.75"
"03/01/2023 11:45 - 03/01/2023 12:00","Germany (DE)","61312.16","66596.94"
"03/01/2023 12:00 - 03/01/2023 12:15","Germany (DE)","60949.53","66599.49"
"03/01/2023 12:15 - 03/01/2023 12:30","Germany (DE)","60774.61","66465.30"
"03/01/2023 12:30 - 03/01/2023 12:45","Germany (DE)","60689.48","66461.68"
"03/01/2023 12:45 - 03/01/2023 13:00","Germany (DE)","60356.82","66247.87"
"03/01/2023 13:00 - 03/01/2023 13:15","Germany (DE)","59795.94","66266.82"
"03/01/2023 13:15 - 03/01/2023 13:30","Germany (DE)","59285.85","65966.39"
"03/01/2023 13:30 - 03/01/2023 13:45","Germany (DE)","58939.17","65604.36"
"03/01/2023 13:45 - 03/01/2023 14:00","Germany (DE)","58850.87","65239.86"
"03/01/2023 14:00 - 03/01/2023 14:15","Germany (DE)","58629.22","65210.26"
"03/01/2023 14:15 - 03/01/2023 14:30","Germany (DE)","58455.26","64786.83"
"03/01/2023 14:30 - 03/01/2023 14:45","Germany (DE)","58276.51","64436.64"
"03/01/2023 14:45 - 03/01/2023 15:00","Germany (DE)","58273.19","64027.14"
"03/01/2023 15:00 - 03/01/2023 15:15","Germany (DE)","58360.66","64117.96"
"03/01/2023 15:15 - 03/01/2023 15:30","Germany (DE)","58009.83","64009.93"
"03/01/2023 15:30 - 03/01/2023 15:45","Germany (DE)","58046.55","63812.04"
"03/01/2023 15:45 - 03/01/2023 16:00","Germany (DE)","57854.86","63735.16"
"03/01/2023 16:00 - 03/01/2023 16:15","Germany (DE)","58540.94","63777.20"
"03/01/2023 16:15 - 03/01/2023 16:30","Germany (DE)","58921.79","63870.68"
"03/01/2023 16:30 - 03/01/2023 16:45","Germany (DE)","59600.63","64243.87"
"03/01/2023 16:45 - 03/01/2023 17:00","Germany (DE)","60231.53","64506.72"
"03/01/2023 17:00 - 03/01/2023 17:15","Germany (DE)","61256.05","64805.51"
"03/01/2023 17:15 - 03/01/2023 17:30","Germany (DE)","61774.62","65061.38"
"03/01/2023 17:30 - 03/01/2023 17:45","Germany (DE)","62345.56","65350.70"
"03/01/2023 17:45 - 03/01/2023 18:00","Germany (DE)","62281.28","65382.42"
"03/01/2023 18:00 - 03/01/2023 18:15","Germany (DE)","61673.92","65240.20"
"03/01/2023 18:15 - 03/01/2023 18:30","Germany (DE)","61556.56","65068.53"
"03/01/2023 18:30 - 03/01/2023 18:45","Germany (DE)","61658.98","64912.19"
"03/01/2023 18:45 - 03/01/2023 19:00","Germany (DE)","61292.38","64771.54"
"03/01/2023 19:00 - 03/01/2023 19:15","Germany (DE)","60841.21","64239.08"
"03/01/2023 19:15 - 03/01/2023 19:30","Germany (DE)","60003.64","63938.02"
"03/01/2023 19:30 - 03/01/2023 19:45","Germany (DE)","59422.97","63490.40"
"03/01/2023 19:45 - 03/01/2023 20:00","Germany (DE)","58705.26","62862.73"
"03/01/2023 20:00 - 03/01/2023 20:15","Germany (DE)","57911.86","61988.66"
"03/01/2023 20:15 - 03/01/2023 20:30","Germany (DE)","56963.46","61206.45"
"03/01/2023 20:30 - 03/01/2023 20:45","Germany (DE)","56194.19","60493.84"
"03/01/2023 20:45 - 03/01/2023 21:00","Germany (DE)","55361.81","59984.79"
"03/01/2023 21:00 - 03/01/2023 21:15","Germany (DE)","54563.95","59314.06"
"03/01/2023 21:15 - 03/01/2023 21:30","Germany (DE)","53886.31","58469.13"
"03/01/2023 21:30 - 03/01/2023 21:45","Germany (DE)","53404.69","57782.66"
"03/01/2023 21:45 - 03/01/2023 22:00","Germany (DE)","52821.40","56936.34"
"03/01/2023 22:00 - 03/01/2023 22:15","Germany (DE)","52690.87","56677.33"
"03/01/2023 22:15 - 03/01/2023 22:30","Germany (DE)","52015.69","56027.17"
"03/01/2023 22:30 - 03/01/2023 22:45","Germany (DE)","51014.46","55150.00"
"03/01/2023 22:45 - 03/01/2023 23:00","Germany (DE)","50159.76","54267.39"
"03/01/2023 23:00 - 03/01/2023 23:15","Germany (DE)","49437.19","53477.55"
"03/01/2023 23:15 - 03/01/2023 23:30","Germany (DE)","48447.68","52734.31"
"03/01/2023 23:30 - 03/01/2023 23:45","Germany (DE)","48142.70","52171.46"
"03/01/2023 23:45 - 04/01/2023 00:00","Germany (DE)","47380.17","51552.12"
"04/01/2023 00:00 - 04/01/2023 00:15","Germany (DE)","46934.05","48911.05"
"04/01/2023 00:15 - 04/01/2023 00:30","Germany (DE)","46603.24","48476.10"
"04/01/2023 00:30 - 04/01/2023 00:45","Germany (DE)","45632.37","47937.82"
"04/01/2023 00:45 - 04/01/2023 01:00","Germany (DE)","45489.10","47488.68"
"04/01/2023 01:00 - 04/01/2023 01:15","Germany (DE)","44965.38","47211.07"
"04/01/2023 01:15 - 04/01/2023 01:30","Germany (DE)","44705.46","46901.69"
"04/01/2023 01:30 - 04/01/2023 01:45","Germany (DE)","44696.66","46699.10"
"04/01/2023 01:45 - 04/01/2023 02:00","Germany (DE)","44600.28","46442.61"
"04/01/2023 02:00 - 04/01/2023 02:15","Germany (DE)","44253.50","46220.79"
"04/01/2023 02:15 - 04/01/2023 02:30","Germany (DE)","44204.15","46203.52"
"04/01/2023 02:30 - 04/01/2023 02:45","Germany (DE)","44303.93","46145.16"
"04/01/2023 02:45 - 04/01/2023 03:00","Germany (DE)","44277.46","46239.33"
"04/01/2023 03:00 - 04/01/2023 03:15","Germany (DE)","44526.13","46311.89"
"04/01/2023 03:15 - 04/01/2023 03:30","Germany (DE)","44972.46","46470.36"
"04/01/2023 03:30 - 04/01/2023 03:45","Germany (DE)","45368.65","46595.38"
"04/01/2023 03:45 - 04/01/2023 04:00","Germany (DE)","45731.96","46757.15"
"04/01/2023 04:00 - 04/01/2023 04:15","Germany (DE)","46368.70","47312.35"
"04/01/2023 04:15 - 04/01/2023 04:30","Germany (DE)","46693.08","47645.44"
"04/01/2023 04:30 - 04/01/2023 04:45","Germany (DE)","47065.08","48131.76"
"04/01/2023 04:45 - 04/01/2023 05:00","Germany (DE)","47572.95","48592.77"
"04/01/2023 05:00 - 04/01/2023 05:15","Germany (DE)","48747.37","49438.29"
"04/01/2023 05:15 - 04/01/2023 05:30","Germany (DE)","48993.11","49934.05"
"04/01/2023 05:30 - 04/01/2023 05:45","Germany (DE)","49940.12","50652.60"
"04/01/2023 05:45 - 04/01/2023 06:00","Germany (DE)","51394.44","51633.97"
"04/01/2023 06:00 - 04/01/2023 06:15","Germany (DE)","53995.62","53416.49"
"04/01/2023 06:15 - 04/01/2023 06:30","Germany (DE)","55232.22","54775.66"
"04/01/2023 06:30 - 04/01/2023 06:45","Germany (DE)","56208.57","56008.65"
