"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"12/02/2022 18:00 - 12/02/2022 18:15","Germany (DE)","65354.85","62923.53"
"12/02/2022 18:15 - 12/02/2022 18:30","Germany (DE)","65501.43","63183.20"
"12/02/2022 18:30 - 12/02/2022 18:45","Germany (DE)","65682.26","63483.90"
"12/02/2022 18:45 - 12/02/2022 19:00","Germany (DE)","65332.91","63220.59"
"12/02/2022 19:00 - 12/02/2022 19:15","Germany (DE)","64828.62","63510.48"
"12/02/2022 19:15 - 12/02/2022 19:30","Germany (DE)","64160.27","62963.82"
"12/02/2022 19:30 - 12/02/2022 19:45","Germany (DE)","63624.84","62403.63"
"12/02/2022 19:45 - 12/02/2022 20:00","Germany (DE)","62741.95","61979.28"
"12/02/2022 20:00 - 12/02/2022 20:15","Germany (DE)","61908.20","61039.44"
"12/02/2022 20:15 - 12/02/2022 20:30","Germany (DE)","61004.28","60377.96"
"12/02/2022 20:30 - 12/02/2022 20:45","Germany (DE)","59916.46","59550.09"
"12/02/2022 20:45 - 12/02/2022 21:00","Germany (DE)","58597.44","58528.32"
"12/02/2022 21:00 - 12/02/2022 21:15","Germany (DE)","58437.54","57890.06"
"12/02/2022 21:15 - 12/02/2022 21:30","Germany (DE)","57868.33","57521.88"
"12/02/2022 21:30 - 12/02/2022 21:45","Germany (DE)","57387.47","57297.34"
"12/02/2022 21:45 - 12/02/2022 22:00","Germany (DE)","56828.08","56961.12"
"12/02/2022 22:00 - 12/02/2022 22:15","Germany (DE)","57186.96","57443.93"
"12/02/2022 22:15 - 12/02/2022 22:30","Germany (DE)","56864.81","56758.12"
"12/02/2022 22:30 - 12/02/2022 22:45","Germany (DE)","55978.37","56313.69"
"12/02/2022 22:45 - 12/02/2022 23:00","Germany (DE)","55342.35","55750.63"
"12/02/2022 23:00 - 12/02/2022 23:15","Germany (DE)","54872.22","54717.40"
"12/02/2022 23:15 - 12/02/2022 23:30","Germany (DE)","54113.02","54541.35"
"12/02/2022 23:30 - 12/02/2022 23:45","Germany (DE)","53333.98","54039.73"
"12/02/2022 23:45 - 13/02/2022 00:00","Germany (DE)","52729.09","53240.48"
"13/02/2022 00:00 - 13/02/2022 00:15","Germany (DE)","52107.71","52289.42"
"13/02/2022 00:15 - 13/02/2022 00:30","Germany (DE)","51257.86","51982.14"
"13/02/2022 00:30 - 13/02/2022 00:45","Germany (DE)","50546.36","51463.44"
"13/02/2022 00:45 - 13/02/2022 01:00","Germany (DE)","50100.65","50526.51"
"13/02/2022 01:00 - 13/02/2022 01:15","Germany (DE)","50203.48","49929.32"
"13/02/2022 01:15 - 13/02/2022 01:30","Germany (DE)","49747.53","49904.01"
"13/02/2022 01:30 - 13/02/2022 01:45","Germany (DE)","49088.84","49590.10"
"13/02/2022 01:45 - 13/02/2022 02:00","Germany (DE)","48927.58","49266.27"
"13/02/2022 02:00 - 13/02/2022 02:15","Germany (DE)","48615.38","48726.76"
"13/02/2022 02:15 - 13/02/2022 02:30","Germany (DE)","48311.40","48695.45"
"13/02/2022 02:30 - 13/02/2022 02:45","Germany (DE)","48082.04","48666.71"
"13/02/2022 02:45 - 13/02/2022 03:00","Germany (DE)","47960.10","48555.52"
"13/02/2022 03:00 - 13/02/2022 03:15","Germany (DE)","47818.93","48382.01"
"13/02/2022 03:15 - 13/02/2022 03:30","Germany (DE)","47789.69","48464.26"
"13/02/2022 03:30 - 13/02/2022 03:45","Germany (DE)","47753.03","48173.69"
"13/02/2022 03:45 - 13/02/2022 04:00","Germany (DE)","47330.63","48241.30"
"13/02/2022 04:00 - 13/02/2022 04:15","Germany (DE)","47538.95","48224.85"
"13/02/2022 04:15 - 13/02/2022 04:30","Germany (DE)","47641.62","48403.20"
"13/02/2022 04:30 - 13/02/2022 04:45","Germany (DE)","47674.76","48083.09"
"13/02/2022 04:45 - 13/02/2022 05:00","Germany (DE)","47662.24","47962.64"
"13/02/2022 05:00 - 13/02/2022 05:15","Germany (DE)","47693.91","47881.06"
"13/02/2022 05:15 - 13/02/2022 05:30","Germany (DE)","47798.88","48087.98"
"13/02/2022 05:30 - 13/02/2022 05:45","Germany (DE)","46116.87","47900.04"
"13/02/2022 05:45 - 13/02/2022 06:00","Germany (DE)","47455.42","47976.67"
"13/02/2022 06:00 - 13/02/2022 06:15","Germany (DE)","47144.63","47627.78"
"13/02/2022 06:15 - 13/02/2022 06:30","Germany (DE)","47394.03","47835.43"
"13/02/2022 06:30 - 13/02/2022 06:45","Germany (DE)","47921.56","48273.26"
"13/02/2022 06:45 - 13/02/2022 07:00","Germany (DE)","48451.14","48517.75"
"13/02/2022 07:00 - 13/02/2022 07:15","Germany (DE)","48950.81","49229.14"
"13/02/2022 07:15 - 13/02/2022 07:30","Germany (DE)","49274.87","49430.79"
"13/02/2022 07:30 - 13/02/2022 07:45","Germany (DE)","49721.68","50166.39"
"13/02/2022 07:45 - 13/02/2022 08:00","Germany (DE)","50454.16","50469.17"
"13/02/2022 08:00 - 13/02/2022 08:15","Germany (DE)","51614.03","51286.30"
"13/02/2022 08:15 - 13/02/2022 08:30","Germany (DE)","52469.42","51990.91"
"13/02/2022 08:30 - 13/02/2022 08:45","Germany (DE)","53469.64","52722.88"
"13/02/2022 08:45 - 13/02/2022 09:00","Germany (DE)","53970.56","53546.65"
"13/02/2022 09:00 - 13/02/2022 09:15","Germany (DE)","54911.76","54483.18"
"13/02/2022 09:15 - 13/02/2022 09:30","Germany (DE)","55332.85","55427.19"
"13/02/2022 09:30 - 13/02/2022 09:45","Germany (DE)","56054.00","55668.10"
"13/02/2022 09:45 - 13/02/2022 10:00","Germany (DE)","56389.28","56272.84"
"13/02/2022 10:00 - 13/02/2022 10:15","Germany (DE)","56768.28","57151.89"
"13/02/2022 10:15 - 13/02/2022 10:30","Germany (DE)","56766.96","57840.61"
"13/02/2022 10:30 - 13/02/2022 10:45","Germany (DE)","57149.35","58273.34"
"13/02/2022 10:45 - 13/02/2022 11:00","Germany (DE)","57788.89","58496.92"
"13/02/2022 11:00 - 13/02/2022 11:15","Germany (DE)","58319.65","59167.03"
"13/02/2022 11:15 - 13/02/2022 11:30","Germany (DE)","58762.51","60134.75"
"13/02/2022 11:30 - 13/02/2022 11:45","Germany (DE)","59117.87","60627.70"
"13/02/2022 11:45 - 13/02/2022 12:00","Germany (DE)","59053.47","60249.69"
"13/02/2022 12:00 - 13/02/2022 12:15","Germany (DE)","58321.68","59998.27"
"13/02/2022 12:15 - 13/02/2022 12:30","Germany (DE)","57832.51","59839.64"
"13/02/2022 12:30 - 13/02/2022 12:45","Germany (DE)","57652.46","59722.16"
"13/02/2022 12:45 - 13/02/2022 13:00","Germany (DE)","56982.63","59543.71"
"13/02/2022 13:00 - 13/02/2022 13:15","Germany (DE)","56344.20","59061.93"
"13/02/2022 13:15 - 13/02/2022 13:30","Germany (DE)","55727.84","58582.17"
"13/02/2022 13:30 - 13/02/2022 13:45","Germany (DE)","55202.27","57895.62"
"13/02/2022 13:45 - 13/02/2022 14:00","Germany (DE)","54142.73","57554.02"
"13/02/2022 14:00 - 13/02/2022 14:15","Germany (DE)","54090.43","57399.13"
"13/02/2022 14:15 - 13/02/2022 14:30","Germany (DE)","53846.31","57008.48"
"13/02/2022 14:30 - 13/02/2022 14:45","Germany (DE)","53214.92","56733.31"
"13/02/2022 14:45 - 13/02/2022 15:00","Germany (DE)","52945.78","56451.57"
"13/02/2022 15:00 - 13/02/2022 15:15","Germany (DE)","52790.90","56378.31"
"13/02/2022 15:15 - 13/02/2022 15:30","Germany (DE)","52800.37","56302.15"
"13/02/2022 15:30 - 13/02/2022 15:45","Germany (DE)","52632.58","56510.36"
"13/02/2022 15:45 - 13/02/2022 16:00","Germany (DE)","52783.50","56626.34"
"13/02/2022 16:00 - 13/02/2022 16:15","Germany (DE)","52657.81","56510.46"
"13/02/2022 16:15 - 13/02/2022 16:30","Germany (DE)","52928.81","56469.32"
"13/02/2022 16:30 - 13/02/2022 16:45","Germany (DE)","53642.18","56186.12"
"13/02/2022 16:45 - 13/02/2022 17:00","Germany (DE)","54455.72","56665.62"
"13/02/2022 17:00 - 13/02/2022 17:15","Germany (DE)","55832.05","58288.73"
"13/02/2022 17:15 - 13/02/2022 17:30","Germany (DE)","57171.64","58913.33"
"13/02/2022 17:30 - 13/02/2022 17:45","Germany (DE)","59015.05","59794.51"
"13/02/2022 17:45 - 13/02/2022 18:00","Germany (DE)","60888.51","60611.71"
"13/02/2022 18:00 - 13/02/2022 18:15","Germany (DE)","62529.45","61539.46"
"13/02/2022 18:15 - 13/02/2022 18:30","Germany (DE)","63146.10","61808.01"
"13/02/2022 18:30 - 13/02/2022 18:45","Germany (DE)","63422.19","62111.59"
"13/02/2022 18:45 - 13/02/2022 19:00","Germany (DE)","63259.58","61823.80"
"13/02/2022 19:00 - 13/02/2022 19:15","Germany (DE)","62488.56","61650.30"
"13/02/2022 19:15 - 13/02/2022 19:30","Germany (DE)","62212.10","61539.29"
"13/02/2022 19:30 - 13/02/2022 19:45","Germany (DE)","61764.41","61703.78"
"13/02/2022 19:45 - 13/02/2022 20:00","Germany (DE)","61370.49","60649.47"
"13/02/2022 20:00 - 13/02/2022 20:15","Germany (DE)","60637.97","59708.71"
"13/02/2022 20:15 - 13/02/2022 20:30","Germany (DE)","59818.40","58877.54"
"13/02/2022 20:30 - 13/02/2022 20:45","Germany (DE)","58796.94","58417.83"
"13/02/2022 20:45 - 13/02/2022 21:00","Germany (DE)","57870.26","57744.10"
"13/02/2022 21:00 - 13/02/2022 21:15","Germany (DE)","57711.95","57330.74"
"13/02/2022 21:15 - 13/02/2022 21:30","Germany (DE)","57654.43","56897.88"
"13/02/2022 21:30 - 13/02/2022 21:45","Germany (DE)","57423.96","56664.89"
"13/02/2022 21:45 - 13/02/2022 22:00","Germany (DE)","57203.39","56732.14"
"13/02/2022 22:00 - 13/02/2022 22:15","Germany (DE)","58160.97","57430.69"
"13/02/2022 22:15 - 13/02/2022 22:30","Germany (DE)","57786.55","57042.29"
"13/02/2022 22:30 - 13/02/2022 22:45","Germany (DE)","57419.80","56518.66"
"13/02/2022 22:45 - 13/02/2022 23:00","Germany (DE)","56526.87","55930.23"
"13/02/2022 23:00 - 13/02/2022 23:15","Germany (DE)","56270.03","54936.09"
"13/02/2022 23:15 - 13/02/2022 23:30","Germany (DE)","55276.08","54507.55"
"13/02/2022 23:30 - 13/02/2022 23:45","Germany (DE)","54724.43","54103.96"
"13/02/2022 23:45 - 14/02/2022 00:00","Germany (DE)","53993.88","53400.07"
"14/02/2022 00:00 - 14/02/2022 00:15","Germany (DE)","52987.89","52631.58"
"14/02/2022 00:15 - 14/02/2022 00:30","Germany (DE)","53104.23","52240.05"
"14/02/2022 00:30 - 14/02/2022 00:45","Germany (DE)","52249.28","51727.10"
"14/02/2022 00:45 - 14/02/2022 01:00","Germany (DE)","51754.76","51571.81"
"14/02/2022 01:00 - 14/02/2022 01:15","Germany (DE)","51521.26","51044.44"
"14/02/2022 01:15 - 14/02/2022 01:30","Germany (DE)","51123.73","50926.40"
"14/02/2022 01:30 - 14/02/2022 01:45","Germany (DE)","50854.17","50809.22"
"14/02/2022 01:45 - 14/02/2022 02:00","Germany (DE)","50818.72","50745.82"
"14/02/2022 02:00 - 14/02/2022 02:15","Germany (DE)","50642.90","50408.17"
"14/02/2022 02:15 - 14/02/2022 02:30","Germany (DE)","50488.42","50252.23"
"14/02/2022 02:30 - 14/02/2022 02:45","Germany (DE)","50505.76","50344.13"
"14/02/2022 02:45 - 14/02/2022 03:00","Germany (DE)","50514.12","50217.26"
"14/02/2022 03:00 - 14/02/2022 03:15","Germany (DE)","50614.98","50427.07"
"14/02/2022 03:15 - 14/02/2022 03:30","Germany (DE)","50701.29","50759.47"
"14/02/2022 03:30 - 14/02/2022 03:45","Germany (DE)","51025.18","50802.87"
"14/02/2022 03:45 - 14/02/2022 04:00","Germany (DE)","51283.71","51159.22"
"14/02/2022 04:00 - 14/02/2022 04:15","Germany (DE)","51824.21","51713.85"
"14/02/2022 04:15 - 14/02/2022 04:30","Germany (DE)","52134.19","51642.60"
"14/02/2022 04:30 - 14/02/2022 04:45","Germany (DE)","52731.13","52274.36"
"14/02/2022 04:45 - 14/02/2022 05:00","Germany (DE)","53512.59","53186.43"
"14/02/2022 05:00 - 14/02/2022 05:15","Germany (DE)","54530.42","54201.50"
"14/02/2022 05:15 - 14/02/2022 05:30","Germany (DE)","55365.61","55146.45"
"14/02/2022 05:30 - 14/02/2022 05:45","Germany (DE)","56903.51","55922.91"
"14/02/2022 05:45 - 14/02/2022 06:00","Germany (DE)","58760.55","57488.82"
"14/02/2022 06:00 - 14/02/2022 06:15","Germany (DE)","61446.78","59919.60"
"14/02/2022 06:15 - 14/02/2022 06:30","Germany (DE)","63803.15","62542.37"
"14/02/2022 06:30 - 14/02/2022 06:45","Germany (DE)","65417.08","64526.11"
"14/02/2022 06:45 - 14/02/2022 07:00","Germany (DE)","67053.92","65965.18"
"14/02/2022 07:00 - 14/02/2022 07:15","Germany (DE)","68804.18","67203.79"
"14/02/2022 07:15 - 14/02/2022 07:30","Germany (DE)","69787.63","68273.18"
"14/02/2022 07:30 - 14/02/2022 07:45","Germany (DE)","70261.91","68809.44"
"14/02/2022 07:45 - 14/02/2022 08:00","Germany (DE)","70813.92","69509.16"
"14/02/2022 08:00 - 14/02/2022 08:15","Germany (DE)","71948.34","70147.42"
"14/02/2022 08:15 - 14/02/2022 08:30","Germany (DE)","73000.51","70338.27"
"14/02/2022 08:30 - 14/02/2022 08:45","Germany (DE)","73464.18","70655.43"
"14/02/2022 08:45 - 14/02/2022 09:00","Germany (DE)","73331.22","70234.91"
"14/02/2022 09:00 - 14/02/2022 09:15","Germany (DE)","73396.57","69897.66"
"14/02/2022 09:15 - 14/02/2022 09:30","Germany (DE)","73310.18","70476.50"
"14/02/2022 09:30 - 14/02/2022 09:45","Germany (DE)","73343.85","71159.25"
"14/02/2022 09:45 - 14/02/2022 10:00","Germany (DE)","73575.69","71448.05"
"14/02/2022 10:00 - 14/02/2022 10:15","Germany (DE)","73494.79","71727.89"
"14/02/2022 10:15 - 14/02/2022 10:30","Germany (DE)","73528.01","71660.20"
"14/02/2022 10:30 - 14/02/2022 10:45","Germany (DE)","73766.01","72023.49"
"14/02/2022 10:45 - 14/02/2022 11:00","Germany (DE)","73744.57","72534.75"
"14/02/2022 11:00 - 14/02/2022 11:15","Germany (DE)","73947.94","72361.20"
"14/02/2022 11:15 - 14/02/2022 11:30","Germany (DE)","74408.76","72427.22"
"14/02/2022 11:30 - 14/02/2022 11:45","Germany (DE)","74661.19","72578.87"
"14/02/2022 11:45 - 14/02/2022 12:00","Germany (DE)","74816.46","73012.39"
"14/02/2022 12:00 - 14/02/2022 12:15","Germany (DE)","74555.37","73097.73"
"14/02/2022 12:15 - 14/02/2022 12:30","Germany (DE)","74382.29","73158.99"
"14/02/2022 12:30 - 14/02/2022 12:45","Germany (DE)","74334.11","72813.65"
"14/02/2022 12:45 - 14/02/2022 13:00","Germany (DE)","74181.66","72770.68"
"14/02/2022 13:00 - 14/02/2022 13:15","Germany (DE)","73458.41","72493.20"
"14/02/2022 13:15 - 14/02/2022 13:30","Germany (DE)","73232.87","72169.43"
"14/02/2022 13:30 - 14/02/2022 13:45","Germany (DE)","72446.98","71583.61"
"14/02/2022 13:45 - 14/02/2022 14:00","Germany (DE)","71768.33","71281.73"
"14/02/2022 14:00 - 14/02/2022 14:15","Germany (DE)","71552.80","71205.90"
"14/02/2022 14:15 - 14/02/2022 14:30","Germany (DE)","71084.86","70947.89"
"14/02/2022 14:30 - 14/02/2022 14:45","Germany (DE)","71145.77","70798.98"
"14/02/2022 14:45 - 14/02/2022 15:00","Germany (DE)","71070.54","70129.79"
"14/02/2022 15:00 - 14/02/2022 15:15","Germany (DE)","70814.36","69747.32"
"14/02/2022 15:15 - 14/02/2022 15:30","Germany (DE)","70479.68","69770.26"
"14/02/2022 15:30 - 14/02/2022 15:45","Germany (DE)","70294.60","69260.35"
"14/02/2022 15:45 - 14/02/2022 16:00","Germany (DE)","69936.86","68987.04"
"14/02/2022 16:00 - 14/02/2022 16:15","Germany (DE)","69913.01","68866.03"
"14/02/2022 16:15 - 14/02/2022 16:30","Germany (DE)","69656.33","68757.44"
"14/02/2022 16:30 - 14/02/2022 16:45","Germany (DE)","69596.49","68679.99"
"14/02/2022 16:45 - 14/02/2022 17:00","Germany (DE)","69430.49","68645.88"
"14/02/2022 17:00 - 14/02/2022 17:15","Germany (DE)","70337.37","69094.19"
"14/02/2022 17:15 - 14/02/2022 17:30","Germany (DE)","70723.57","69101.61"
"14/02/2022 17:30 - 14/02/2022 17:45","Germany (DE)","71887.97","69430.59"
"14/02/2022 17:45 - 14/02/2022 18:00","Germany (DE)","73005.27","70041.17"
"14/02/2022 18:00 - 14/02/2022 18:15","Germany (DE)","73539.60","70415.46"
"14/02/2022 18:15 - 14/02/2022 18:30","Germany (DE)","73824.92","70461.49"
"14/02/2022 18:30 - 14/02/2022 18:45","Germany (DE)","73874.67","70836.09"
"14/02/2022 18:45 - 14/02/2022 19:00","Germany (DE)","73610.74","70471.96"
"14/02/2022 19:00 - 14/02/2022 19:15","Germany (DE)","73244.65","70096.96"
"14/02/2022 19:15 - 14/02/2022 19:30","Germany (DE)","72559.28","69688.32"
"14/02/2022 19:30 - 14/02/2022 19:45","Germany (DE)","71789.77","69113.39"
"14/02/2022 19:45 - 14/02/2022 20:00","Germany (DE)","71203.62","68410.61"
"14/02/2022 20:00 - 14/02/2022 20:15","Germany (DE)","70014.12","67322.08"
"14/02/2022 20:15 - 14/02/2022 20:30","Germany (DE)","68738.35","66460.38"
"14/02/2022 20:30 - 14/02/2022 20:45","Germany (DE)","67532.44","65697.09"
"14/02/2022 20:45 - 14/02/2022 21:00","Germany (DE)","66440.78","64842.29"
"14/02/2022 21:00 - 14/02/2022 21:15","Germany (DE)","65307.04","64173.47"
"14/02/2022 21:15 - 14/02/2022 21:30","Germany (DE)","64834.24","63404.70"
"14/02/2022 21:30 - 14/02/2022 21:45","Germany (DE)","64232.24","62750.03"
"14/02/2022 21:45 - 14/02/2022 22:00","Germany (DE)","62784.78","61984.14"
"14/02/2022 22:00 - 14/02/2022 22:15","Germany (DE)","62277.25","61917.85"
"14/02/2022 22:15 - 14/02/2022 22:30","Germany (DE)","61869.17","61304.29"
"14/02/2022 22:30 - 14/02/2022 22:45","Germany (DE)","60538.14","60211.71"
"14/02/2022 22:45 - 14/02/2022 23:00","Germany (DE)","59622.67","59582.83"
"14/02/2022 23:00 - 14/02/2022 23:15","Germany (DE)","58668.27","58697.69"
"14/02/2022 23:15 - 14/02/2022 23:30","Germany (DE)","57799.72","57728.18"
"14/02/2022 23:30 - 14/02/2022 23:45","Germany (DE)","56955.03","57118.13"
"14/02/2022 23:45 - 15/02/2022 00:00","Germany (DE)","56149.30","56395.78"
"15/02/2022 00:00 - 15/02/2022 00:15","Germany (DE)","55764.86","56259.01"
"15/02/2022 00:15 - 15/02/2022 00:30","Germany (DE)","55205.38","55584.89"
"15/02/2022 00:30 - 15/02/2022 00:45","Germany (DE)","54791.13","55017.04"
"15/02/2022 00:45 - 15/02/2022 01:00","Germany (DE)","54538.96","54669.07"
"15/02/2022 01:00 - 15/02/2022 01:15","Germany (DE)","54137.78","54325.99"
"15/02/2022 01:15 - 15/02/2022 01:30","Germany (DE)","53852.21","54044.28"
"15/02/2022 01:30 - 15/02/2022 01:45","Germany (DE)","53553.24","53859.73"
"15/02/2022 01:45 - 15/02/2022 02:00","Germany (DE)","53031.10","53665.99"
"15/02/2022 02:00 - 15/02/2022 02:15","Germany (DE)","52799.21","53580.63"
"15/02/2022 02:15 - 15/02/2022 02:30","Germany (DE)","52548.68","53466.94"
"15/02/2022 02:30 - 15/02/2022 02:45","Germany (DE)","52489.64","53406.50"
"15/02/2022 02:45 - 15/02/2022 03:00","Germany (DE)","52550.31","53527.01"
"15/02/2022 03:00 - 15/02/2022 03:15","Germany (DE)","52862.08","53537.26"
"15/02/2022 03:15 - 15/02/2022 03:30","Germany (DE)","52857.61","53861.47"
"15/02/2022 03:30 - 15/02/2022 03:45","Germany (DE)","53158.66","53837.96"
"15/02/2022 03:45 - 15/02/2022 04:00","Germany (DE)","53503.96","53795.14"
"15/02/2022 04:00 - 15/02/2022 04:15","Germany (DE)","53939.20","54212.86"
"15/02/2022 04:15 - 15/02/2022 04:30","Germany (DE)","54369.86","54490.21"
"15/02/2022 04:30 - 15/02/2022 04:45","Germany (DE)","55025.55","55157.78"
"15/02/2022 04:45 - 15/02/2022 05:00","Germany (DE)","55538.61","55770.38"
"15/02/2022 05:00 - 15/02/2022 05:15","Germany (DE)","56689.53","56674.68"
"15/02/2022 05:15 - 15/02/2022 05:30","Germany (DE)","57064.57","57425.25"
"15/02/2022 05:30 - 15/02/2022 05:45","Germany (DE)","58068.82","58580.04"
"15/02/2022 05:45 - 15/02/2022 06:00","Germany (DE)","59220.60","60071.54"
"15/02/2022 06:00 - 15/02/2022 06:15","Germany (DE)","61826.09","61925.23"
"15/02/2022 06:15 - 15/02/2022 06:30","Germany (DE)","63863.95","64038.50"
"15/02/2022 06:30 - 15/02/2022 06:45","Germany (DE)","65779.13","65589.88"
"15/02/2022 06:45 - 15/02/2022 07:00","Germany (DE)","67312.72","66805.54"
"15/02/2022 07:00 - 15/02/2022 07:15","Germany (DE)","69392.06","67603.92"
"15/02/2022 07:15 - 15/02/2022 07:30","Germany (DE)","70402.26","69105.99"
"15/02/2022 07:30 - 15/02/2022 07:45","Germany (DE)","71100.37","69695.89"
"15/02/2022 07:45 - 15/02/2022 08:00","Germany (DE)","71900.59","70312.00"
"15/02/2022 08:00 - 15/02/2022 08:15","Germany (DE)","72694.12","70851.96"
"15/02/2022 08:15 - 15/02/2022 08:30","Germany (DE)","73483.09","71065.54"
"15/02/2022 08:30 - 15/02/2022 08:45","Germany (DE)","73592.55","71378.62"
"15/02/2022 08:45 - 15/02/2022 09:00","Germany (DE)","73710.09","70911.20"
"15/02/2022 09:00 - 15/02/2022 09:15","Germany (DE)","73364.32","70649.31"
"15/02/2022 09:15 - 15/02/2022 09:30","Germany (DE)","73542.39","71135.70"
"15/02/2022 09:30 - 15/02/2022 09:45","Germany (DE)","73898.73","71872.63"
"15/02/2022 09:45 - 15/02/2022 10:00","Germany (DE)","73730.44","72215.63"
"15/02/2022 10:00 - 15/02/2022 10:15","Germany (DE)","73782.26","72472.98"
"15/02/2022 10:15 - 15/02/2022 10:30","Germany (DE)","73826.81","72615.37"
"15/02/2022 10:30 - 15/02/2022 10:45","Germany (DE)","74357.71","72913.41"
"15/02/2022 10:45 - 15/02/2022 11:00","Germany (DE)","74555.91","73528.81"
"15/02/2022 11:00 - 15/02/2022 11:15","Germany (DE)","74761.00","73284.14"
"15/02/2022 11:15 - 15/02/2022 11:30","Germany (DE)","75098.32","73207.30"
"15/02/2022 11:30 - 15/02/2022 11:45","Germany (DE)","75539.01","73339.84"
"15/02/2022 11:45 - 15/02/2022 12:00","Germany (DE)","75424.96","73907.87"
"15/02/2022 12:00 - 15/02/2022 12:15","Germany (DE)","74957.06","73868.96"
"15/02/2022 12:15 - 15/02/2022 12:30","Germany (DE)","74686.15","73712.06"
"15/02/2022 12:30 - 15/02/2022 12:45","Germany (DE)","74363.76","73556.04"
"15/02/2022 12:45 - 15/02/2022 13:00","Germany (DE)","74177.19","73334.97"
"15/02/2022 13:00 - 15/02/2022 13:15","Germany (DE)","73722.75","73039.63"
"15/02/2022 13:15 - 15/02/2022 13:30","Germany (DE)","73109.02","72641.89"
"15/02/2022 13:30 - 15/02/2022 13:45","Germany (DE)","72715.11","72097.42"
"15/02/2022 13:45 - 15/02/2022 14:00","Germany (DE)","71877.39","71709.21"
"15/02/2022 14:00 - 15/02/2022 14:15","Germany (DE)","71371.32","71673.68"
"15/02/2022 14:15 - 15/02/2022 14:30","Germany (DE)","71167.82","71406.21"
"15/02/2022 14:30 - 15/02/2022 14:45","Germany (DE)","71182.27","71207.90"
"15/02/2022 14:45 - 15/02/2022 15:00","Germany (DE)","71095.35","70669.39"
"15/02/2022 15:00 - 15/02/2022 15:15","Germany (DE)","71229.46","70006.97"
"15/02/2022 15:15 - 15/02/2022 15:30","Germany (DE)","70913.17","69871.29"
"15/02/2022 15:30 - 15/02/2022 15:45","Germany (DE)","70637.42","69365.06"
"15/02/2022 15:45 - 15/02/2022 16:00","Germany (DE)","70324.35","69091.46"
"15/02/2022 16:00 - 15/02/2022 16:15","Germany (DE)","69741.35","68847.29"
"15/02/2022 16:15 - 15/02/2022 16:30","Germany (DE)","69622.93","68752.22"
"15/02/2022 16:30 - 15/02/2022 16:45","Germany (DE)","69812.24","68633.77"
"15/02/2022 16:45 - 15/02/2022 17:00","Germany (DE)","70069.83","68576.18"
"15/02/2022 17:00 - 15/02/2022 17:15","Germany (DE)","70285.56","69136.59"
"15/02/2022 17:15 - 15/02/2022 17:30","Germany (DE)","71143.81","69182.89"
"15/02/2022 17:30 - 15/02/2022 17:45","Germany (DE)","72216.87","69541.43"
"15/02/2022 17:45 - 15/02/2022 18:00","Germany (DE)","73317.74","70249.30"
"15/02/2022 18:00 - 15/02/2022 18:15","Germany (DE)","74016.61","70728.23"
"15/02/2022 18:15 - 15/02/2022 18:30","Germany (DE)","74392.11","70971.86"
"15/02/2022 18:30 - 15/02/2022 18:45","Germany (DE)","74890.70","71294.28"
"15/02/2022 18:45 - 15/02/2022 19:00","Germany (DE)","75003.52","71075.83"
"15/02/2022 19:00 - 15/02/2022 19:15","Germany (DE)","75220.59","70678.62"
"15/02/2022 19:15 - 15/02/2022 19:30","Germany (DE)","74846.49","70161.44"
"15/02/2022 19:30 - 15/02/2022 19:45","Germany (DE)","74302.95","69623.56"
"15/02/2022 19:45 - 15/02/2022 20:00","Germany (DE)","73982.48","68967.09"
"15/02/2022 20:00 - 15/02/2022 20:15","Germany (DE)","71824.46","67776.73"
"15/02/2022 20:15 - 15/02/2022 20:30","Germany (DE)","70919.64","67081.51"
"15/02/2022 20:30 - 15/02/2022 20:45","Germany (DE)","69932.11","66481.02"
"15/02/2022 20:45 - 15/02/2022 21:00","Germany (DE)","69012.36","65488.86"
"15/02/2022 21:00 - 15/02/2022 21:15","Germany (DE)","67923.27","64629.16"
"15/02/2022 21:15 - 15/02/2022 21:30","Germany (DE)","67062.71","63896.82"
"15/02/2022 21:30 - 15/02/2022 21:45","Germany (DE)","66434.87","63294.56"
"15/02/2022 21:45 - 15/02/2022 22:00","Germany (DE)","65347.19","62548.42"
"15/02/2022 22:00 - 15/02/2022 22:15","Germany (DE)","64709.25","62484.18"
"15/02/2022 22:15 - 15/02/2022 22:30","Germany (DE)","64004.79","61919.85"
"15/02/2022 22:30 - 15/02/2022 22:45","Germany (DE)","63237.17","60763.64"
"15/02/2022 22:45 - 15/02/2022 23:00","Germany (DE)","62354.36","60034.09"
"15/02/2022 23:00 - 15/02/2022 23:15","Germany (DE)","61257.43","58952.45"
"15/02/2022 23:15 - 15/02/2022 23:30","Germany (DE)","60152.03","57872.00"
"15/02/2022 23:30 - 15/02/2022 23:45","Germany (DE)","59600.65","57391.48"
"15/02/2022 23:45 - 16/02/2022 00:00","Germany (DE)","58437.17","56570.35"
"16/02/2022 00:00 - 16/02/2022 00:15","Germany (DE)","57059.52","55600.42"
"16/02/2022 00:15 - 16/02/2022 00:30","Germany (DE)","56738.66","55132.88"
"16/02/2022 00:30 - 16/02/2022 00:45","Germany (DE)","56161.17","54338.76"
"16/02/2022 00:45 - 16/02/2022 01:00","Germany (DE)","55665.21","53930.39"
"16/02/2022 01:00 - 16/02/2022 01:15","Germany (DE)","55228.37","53268.91"
