"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/01/2018 00:00 - 03/01/2018 01:00","Italy (IT)","24135.00","24772.00"
"03/01/2018 01:00 - 03/01/2018 02:00","Italy (IT)","22494.00","22770.00"
"03/01/2018 02:00 - 03/01/2018 03:00","Italy (IT)","21478.00","21756.00"
"03/01/2018 03:00 - 03/01/2018 04:00","Italy (IT)","21231.00","21435.00"
"03/01/2018 04:00 - 03/01/2018 05:00","Italy (IT)","21406.00","21914.00"
"03/01/2018 05:00 - 03/01/2018 06:00","Italy (IT)","22924.00","23498.00"
"03/01/2018 06:00 - 03/01/2018 07:00","Italy (IT)","26930.00","27663.00"
"03/01/2018 07:00 - 03/01/2018 08:00","Italy (IT)","31574.00","31967.00"
"03/01/2018 08:00 - 03/01/2018 09:00","Italy (IT)","35789.00","35819.00"
"03/01/2018 09:00 - 03/01/2018 10:00","Italy (IT)","38143.00","39039.00"
"03/01/2018 10:00 - 03/01/2018 11:00","Italy (IT)","38228.00","39699.00"
"03/01/2018 11:00 - 03/01/2018 12:00","Italy (IT)","37698.00","39452.00"
"03/01/2018 12:00 - 03/01/2018 13:00","Italy (IT)","35823.00","37427.00"
"03/01/2018 13:00 - 03/01/2018 14:00","Italy (IT)","35463.00","36362.00"
"03/01/2018 14:00 - 03/01/2018 15:00","Italy (IT)","36567.00","36718.00"
"03/01/2018 15:00 - 03/01/2018 16:00","Italy (IT)","37512.00","37203.00"
"03/01/2018 16:00 - 03/01/2018 17:00","Italy (IT)","38767.00","38096.00"
"03/01/2018 17:00 - 03/01/2018 18:00","Italy (IT)","41368.00","42023.00"
"03/01/2018 18:00 - 03/01/2018 19:00","Italy (IT)","41185.00","42531.00"
"03/01/2018 19:00 - 03/01/2018 20:00","Italy (IT)","40255.00","41714.00"
"03/01/2018 20:00 - 03/01/2018 21:00","Italy (IT)","38043.00","39159.00"
"03/01/2018 21:00 - 03/01/2018 22:00","Italy (IT)","34899.00","35805.00"
"03/01/2018 22:00 - 03/01/2018 23:00","Italy (IT)","31355.00","32550.00"
"03/01/2018 23:00 - 04/01/2018 00:00","Italy (IT)","28017.00","28803.00"
"04/01/2018 00:00 - 04/01/2018 01:00","Italy (IT)","24710.00","24742.00"
"04/01/2018 01:00 - 04/01/2018 02:00","Italy (IT)","22740.00","23146.00"
"04/01/2018 02:00 - 04/01/2018 03:00","Italy (IT)","21863.00","22109.00"
"04/01/2018 03:00 - 04/01/2018 04:00","Italy (IT)","21512.00","21788.00"
"04/01/2018 04:00 - 04/01/2018 05:00","Italy (IT)","21695.00","21596.00"
"04/01/2018 05:00 - 04/01/2018 06:00","Italy (IT)","23128.00","23046.00"
"04/01/2018 06:00 - 04/01/2018 07:00","Italy (IT)","26975.00","26970.00"
"04/01/2018 07:00 - 04/01/2018 08:00","Italy (IT)","31646.00","32082.00"
"04/01/2018 08:00 - 04/01/2018 09:00","Italy (IT)","35798.00","36174.00"
"04/01/2018 09:00 - 04/01/2018 10:00","Italy (IT)","37808.00","38379.00"
"04/01/2018 10:00 - 04/01/2018 11:00","Italy (IT)","37884.00","38460.00"
"04/01/2018 11:00 - 04/01/2018 12:00","Italy (IT)","36922.00","37675.00"
"04/01/2018 12:00 - 04/01/2018 13:00","Italy (IT)","35708.00","36142.00"
"04/01/2018 13:00 - 04/01/2018 14:00","Italy (IT)","34851.00","35333.00"
"04/01/2018 14:00 - 04/01/2018 15:00","Italy (IT)","34863.00","36071.00"
"04/01/2018 15:00 - 04/01/2018 16:00","Italy (IT)","36040.00","36590.00"
"04/01/2018 16:00 - 04/01/2018 17:00","Italy (IT)","37792.00","37766.00"
"04/01/2018 17:00 - 04/01/2018 18:00","Italy (IT)","40767.00","40595.00"
"04/01/2018 18:00 - 04/01/2018 19:00","Italy (IT)","40489.00","41369.00"
"04/01/2018 19:00 - 04/01/2018 20:00","Italy (IT)","39873.00","40444.00"
"04/01/2018 20:00 - 04/01/2018 21:00","Italy (IT)","37464.00","38134.00"
"04/01/2018 21:00 - 04/01/2018 22:00","Italy (IT)","34694.00","35411.00"
"04/01/2018 22:00 - 04/01/2018 23:00","Italy (IT)","31361.00","31995.00"
"04/01/2018 23:00 - 05/01/2018 00:00","Italy (IT)","28259.00","28293.00"
"05/01/2018 00:00 - 05/01/2018 01:00","Italy (IT)","25220.00","25319.00"
"05/01/2018 01:00 - 05/01/2018 02:00","Italy (IT)","23391.00","23411.00"
"05/01/2018 02:00 - 05/01/2018 03:00","Italy (IT)","22396.00","22227.00"
"05/01/2018 03:00 - 05/01/2018 04:00","Italy (IT)","22069.00","21839.00"
"05/01/2018 04:00 - 05/01/2018 05:00","Italy (IT)","22133.00","21852.00"
"05/01/2018 05:00 - 05/01/2018 06:00","Italy (IT)","23723.00","22945.00"
"05/01/2018 06:00 - 05/01/2018 07:00","Italy (IT)","27632.00","26749.00"
"05/01/2018 07:00 - 05/01/2018 08:00","Italy (IT)","32085.00","31087.00"
"05/01/2018 08:00 - 05/01/2018 09:00","Italy (IT)","36074.00","34706.00"
"05/01/2018 09:00 - 05/01/2018 10:00","Italy (IT)","38266.00","36709.00"
"05/01/2018 10:00 - 05/01/2018 11:00","Italy (IT)","38671.00","37164.00"
"05/01/2018 11:00 - 05/01/2018 12:00","Italy (IT)","37561.00","36076.00"
"05/01/2018 12:00 - 05/01/2018 13:00","Italy (IT)","36337.00","35661.00"
"05/01/2018 13:00 - 05/01/2018 14:00","Italy (IT)","35495.00","34256.00"
"05/01/2018 14:00 - 05/01/2018 15:00","Italy (IT)","36226.00","35393.00"
"05/01/2018 15:00 - 05/01/2018 16:00","Italy (IT)","36492.00","35943.00"
"05/01/2018 16:00 - 05/01/2018 17:00","Italy (IT)","37672.00","37050.00"
"05/01/2018 17:00 - 05/01/2018 18:00","Italy (IT)","40214.00","40121.00"
"05/01/2018 18:00 - 05/01/2018 19:00","Italy (IT)","40447.00","40623.00"
"05/01/2018 19:00 - 05/01/2018 20:00","Italy (IT)","39710.00","40007.00"
"05/01/2018 20:00 - 05/01/2018 21:00","Italy (IT)","37031.00","37608.00"
"05/01/2018 21:00 - 05/01/2018 22:00","Italy (IT)","34077.00","34979.00"
"05/01/2018 22:00 - 05/01/2018 23:00","Italy (IT)","30751.00","31084.00"
"05/01/2018 23:00 - 06/01/2018 00:00","Italy (IT)","27823.00","27707.00"
"06/01/2018 00:00 - 06/01/2018 01:00","Italy (IT)","24933.00","24691.00"
"06/01/2018 01:00 - 06/01/2018 02:00","Italy (IT)","23004.00","22920.00"
"06/01/2018 02:00 - 06/01/2018 03:00","Italy (IT)","21712.00","22052.00"
"06/01/2018 03:00 - 06/01/2018 04:00","Italy (IT)","21105.00","21259.00"
"06/01/2018 04:00 - 06/01/2018 05:00","Italy (IT)","20997.00","20888.00"
"06/01/2018 05:00 - 06/01/2018 06:00","Italy (IT)","21178.00","21517.00"
"06/01/2018 06:00 - 06/01/2018 07:00","Italy (IT)","22498.00","22601.00"
"06/01/2018 07:00 - 06/01/2018 08:00","Italy (IT)","24189.00","23914.00"
"06/01/2018 08:00 - 06/01/2018 09:00","Italy (IT)","25940.00","25694.00"
"06/01/2018 09:00 - 06/01/2018 10:00","Italy (IT)","27769.00","27459.00"
"06/01/2018 10:00 - 06/01/2018 11:00","Italy (IT)","29003.00","28536.00"
"06/01/2018 11:00 - 06/01/2018 12:00","Italy (IT)","29502.00","28245.00"
"06/01/2018 12:00 - 06/01/2018 13:00","Italy (IT)","29344.00","28567.00"
"06/01/2018 13:00 - 06/01/2018 14:00","Italy (IT)","27615.00","27447.00"
"06/01/2018 14:00 - 06/01/2018 15:00","Italy (IT)","26889.00","26179.00"
"06/01/2018 15:00 - 06/01/2018 16:00","Italy (IT)","27158.00","26475.00"
"06/01/2018 16:00 - 06/01/2018 17:00","Italy (IT)","28766.00","26988.00"
"06/01/2018 17:00 - 06/01/2018 18:00","Italy (IT)","32276.00","29436.00"
"06/01/2018 18:00 - 06/01/2018 19:00","Italy (IT)","32465.00","31480.00"
"06/01/2018 19:00 - 06/01/2018 20:00","Italy (IT)","33090.00","32751.00"
"06/01/2018 20:00 - 06/01/2018 21:00","Italy (IT)","31895.00","32299.00"
"06/01/2018 21:00 - 06/01/2018 22:00","Italy (IT)","29827.00","30475.00"
"06/01/2018 22:00 - 06/01/2018 23:00","Italy (IT)","27569.00","28388.00"
"06/01/2018 23:00 - 07/01/2018 00:00","Italy (IT)","25208.00","26234.00"
"07/01/2018 00:00 - 07/01/2018 01:00","Italy (IT)","22352.00","23047.00"
"07/01/2018 01:00 - 07/01/2018 02:00","Italy (IT)","20479.00","21294.00"
"07/01/2018 02:00 - 07/01/2018 03:00","Italy (IT)","19414.00","19772.00"
"07/01/2018 03:00 - 07/01/2018 04:00","Italy (IT)","19070.00","19226.00"
"07/01/2018 04:00 - 07/01/2018 05:00","Italy (IT)","18956.00","19196.00"
"07/01/2018 05:00 - 07/01/2018 06:00","Italy (IT)","19540.00","19733.00"
"07/01/2018 06:00 - 07/01/2018 07:00","Italy (IT)","20822.00","21246.00"
"07/01/2018 07:00 - 07/01/2018 08:00","Italy (IT)","22213.00","22639.00"
"07/01/2018 08:00 - 07/01/2018 09:00","Italy (IT)","23561.00","24084.00"
"07/01/2018 09:00 - 07/01/2018 10:00","Italy (IT)","25956.00","26140.00"
"07/01/2018 10:00 - 07/01/2018 11:00","Italy (IT)","27313.00","27649.00"
"07/01/2018 11:00 - 07/01/2018 12:00","Italy (IT)","27983.00","28501.00"
"07/01/2018 12:00 - 07/01/2018 13:00","Italy (IT)","28019.00","28427.00"
"07/01/2018 13:00 - 07/01/2018 14:00","Italy (IT)","26847.00","27361.00"
"07/01/2018 14:00 - 07/01/2018 15:00","Italy (IT)","26339.00","26935.00"
"07/01/2018 15:00 - 07/01/2018 16:00","Italy (IT)","26480.00","27074.00"
"07/01/2018 16:00 - 07/01/2018 17:00","Italy (IT)","27804.00","27835.00"
"07/01/2018 17:00 - 07/01/2018 18:00","Italy (IT)","30937.00","30651.00"
"07/01/2018 18:00 - 07/01/2018 19:00","Italy (IT)","32147.00","32402.00"
"07/01/2018 19:00 - 07/01/2018 20:00","Italy (IT)","32628.00","32634.00"
"07/01/2018 20:00 - 07/01/2018 21:00","Italy (IT)","31629.00","31534.00"
"07/01/2018 21:00 - 07/01/2018 22:00","Italy (IT)","29771.00","29973.00"
"07/01/2018 22:00 - 07/01/2018 23:00","Italy (IT)","27111.00","27652.00"
"07/01/2018 23:00 - 08/01/2018 00:00","Italy (IT)","24216.00","24798.00"
"08/01/2018 00:00 - 08/01/2018 01:00","Italy (IT)","22559.00","21689.00"
"08/01/2018 01:00 - 08/01/2018 02:00","Italy (IT)","21001.00","20223.00"
"08/01/2018 02:00 - 08/01/2018 03:00","Italy (IT)","20313.00","19487.00"
"08/01/2018 03:00 - 08/01/2018 04:00","Italy (IT)","20086.00","19470.00"
"08/01/2018 04:00 - 08/01/2018 05:00","Italy (IT)","20554.00","19933.00"
"08/01/2018 05:00 - 08/01/2018 06:00","Italy (IT)","22900.00","21707.00"
"08/01/2018 06:00 - 08/01/2018 07:00","Italy (IT)","28805.00","27077.00"
"08/01/2018 07:00 - 08/01/2018 08:00","Italy (IT)","35723.00","34424.00"
"08/01/2018 08:00 - 08/01/2018 09:00","Italy (IT)","40316.00","39619.00"
"08/01/2018 09:00 - 08/01/2018 10:00","Italy (IT)","42473.00","42264.00"
"08/01/2018 10:00 - 08/01/2018 11:00","Italy (IT)","42489.00","42463.00"
"08/01/2018 11:00 - 08/01/2018 12:00","Italy (IT)","42219.00","42776.00"
"08/01/2018 12:00 - 08/01/2018 13:00","Italy (IT)","40023.00","40352.00"
"08/01/2018 13:00 - 08/01/2018 14:00","Italy (IT)","39863.00","40048.00"
"08/01/2018 14:00 - 08/01/2018 15:00","Italy (IT)","41140.00","41202.00"
"08/01/2018 15:00 - 08/01/2018 16:00","Italy (IT)","41676.00","41656.00"
"08/01/2018 16:00 - 08/01/2018 17:00","Italy (IT)","41847.00","43621.00"
"08/01/2018 17:00 - 08/01/2018 18:00","Italy (IT)","43175.00","45566.00"
"08/01/2018 18:00 - 08/01/2018 19:00","Italy (IT)","42218.00","44814.00"
"08/01/2018 19:00 - 08/01/2018 20:00","Italy (IT)","40998.00","42748.00"
"08/01/2018 20:00 - 08/01/2018 21:00","Italy (IT)","38676.00","39868.00"
"08/01/2018 21:00 - 08/01/2018 22:00","Italy (IT)","36037.00","36842.00"
"08/01/2018 22:00 - 08/01/2018 23:00","Italy (IT)","32178.00","33257.00"
"08/01/2018 23:00 - 09/01/2018 00:00","Italy (IT)","28874.00","29340.00"
"09/01/2018 00:00 - 09/01/2018 01:00","Italy (IT)","26114.00","27319.00"
"09/01/2018 01:00 - 09/01/2018 02:00","Italy (IT)","24456.00","25546.00"
"09/01/2018 02:00 - 09/01/2018 03:00","Italy (IT)","23532.00","24461.00"
"09/01/2018 03:00 - 09/01/2018 04:00","Italy (IT)","23344.00","24046.00"
"09/01/2018 04:00 - 09/01/2018 05:00","Italy (IT)","23613.00","24206.00"
"09/01/2018 05:00 - 09/01/2018 06:00","Italy (IT)","25415.00","26074.00"
"09/01/2018 06:00 - 09/01/2018 07:00","Italy (IT)","30683.00","30695.00"
"09/01/2018 07:00 - 09/01/2018 08:00","Italy (IT)","37108.00","37539.00"
"09/01/2018 08:00 - 09/01/2018 09:00","Italy (IT)","41208.00","42199.00"
"09/01/2018 09:00 - 09/01/2018 10:00","Italy (IT)","42598.00","44267.00"
"09/01/2018 10:00 - 09/01/2018 11:00","Italy (IT)","42510.00","44069.00"
"09/01/2018 11:00 - 09/01/2018 12:00","Italy (IT)","42376.00","43655.00"
"09/01/2018 12:00 - 09/01/2018 13:00","Italy (IT)","40248.00","41658.00"
"09/01/2018 13:00 - 09/01/2018 14:00","Italy (IT)","39735.00","40535.00"
"09/01/2018 14:00 - 09/01/2018 15:00","Italy (IT)","40712.00","42065.00"
"09/01/2018 15:00 - 09/01/2018 16:00","Italy (IT)","41384.00","42680.00"
"09/01/2018 16:00 - 09/01/2018 17:00","Italy (IT)","42379.00","44511.00"
"09/01/2018 17:00 - 09/01/2018 18:00","Italy (IT)","43886.00","47208.00"
"09/01/2018 18:00 - 09/01/2018 19:00","Italy (IT)","42949.00","47018.00"
"09/01/2018 19:00 - 09/01/2018 20:00","Italy (IT)","41655.00","44782.00"
"09/01/2018 20:00 - 09/01/2018 21:00","Italy (IT)","39161.00","42064.00"
"09/01/2018 21:00 - 09/01/2018 22:00","Italy (IT)","36431.00","38813.00"
"09/01/2018 22:00 - 09/01/2018 23:00","Italy (IT)","32388.00","35246.00"
"09/01/2018 23:00 - 10/01/2018 00:00","Italy (IT)","29146.00","31272.00"
"10/01/2018 00:00 - 10/01/2018 01:00","Italy (IT)","26528.00","26781.00"
"10/01/2018 01:00 - 10/01/2018 02:00","Italy (IT)","24833.00","25143.00"
"10/01/2018 02:00 - 10/01/2018 03:00","Italy (IT)","23994.00","24115.00"
"10/01/2018 03:00 - 10/01/2018 04:00","Italy (IT)","23674.00","23781.00"
"10/01/2018 04:00 - 10/01/2018 05:00","Italy (IT)","24060.00","23876.00"
"10/01/2018 05:00 - 10/01/2018 06:00","Italy (IT)","25610.00","25531.00"
"10/01/2018 06:00 - 10/01/2018 07:00","Italy (IT)","31060.00","30383.00"
"10/01/2018 07:00 - 10/01/2018 08:00","Italy (IT)","37708.00","37368.00"
"10/01/2018 08:00 - 10/01/2018 09:00","Italy (IT)","41731.00","41528.00"
"10/01/2018 09:00 - 10/01/2018 10:00","Italy (IT)","43085.00","42979.00"
"10/01/2018 10:00 - 10/01/2018 11:00","Italy (IT)","42953.00","42968.00"
"10/01/2018 11:00 - 10/01/2018 12:00","Italy (IT)","42731.00","42586.00"
"10/01/2018 12:00 - 10/01/2018 13:00","Italy (IT)","40664.00","40381.00"
"10/01/2018 13:00 - 10/01/2018 14:00","Italy (IT)","40204.00","39957.00"
"10/01/2018 14:00 - 10/01/2018 15:00","Italy (IT)","41115.00","41142.00"
"10/01/2018 15:00 - 10/01/2018 16:00","Italy (IT)","41771.00","41980.00"
"10/01/2018 16:00 - 10/01/2018 17:00","Italy (IT)","42496.00","42242.00"
"10/01/2018 17:00 - 10/01/2018 18:00","Italy (IT)","44399.00","43480.00"
"10/01/2018 18:00 - 10/01/2018 19:00","Italy (IT)","43689.00","43150.00"
"10/01/2018 19:00 - 10/01/2018 20:00","Italy (IT)","42636.00","41955.00"
"10/01/2018 20:00 - 10/01/2018 21:00","Italy (IT)","40150.00","39455.00"
"10/01/2018 21:00 - 10/01/2018 22:00","Italy (IT)","37090.00","36660.00"
"10/01/2018 22:00 - 10/01/2018 23:00","Italy (IT)","33022.00","33126.00"
"10/01/2018 23:00 - 11/01/2018 00:00","Italy (IT)","29512.00","29317.00"
"11/01/2018 00:00 - 11/01/2018 01:00","Italy (IT)","26794.00","26594.00"
"11/01/2018 01:00 - 11/01/2018 02:00","Italy (IT)","24977.00","24807.00"
"11/01/2018 02:00 - 11/01/2018 03:00","Italy (IT)","24175.00","23971.00"
"11/01/2018 03:00 - 11/01/2018 04:00","Italy (IT)","24031.00","23657.00"
"11/01/2018 04:00 - 11/01/2018 05:00","Italy (IT)","24455.00","23924.00"
"11/01/2018 05:00 - 11/01/2018 06:00","Italy (IT)","26152.00","25619.00"
"11/01/2018 06:00 - 11/01/2018 07:00","Italy (IT)","31536.00","30518.00"
"11/01/2018 07:00 - 11/01/2018 08:00","Italy (IT)","38187.00","37301.00"
"11/01/2018 08:00 - 11/01/2018 09:00","Italy (IT)","42134.00","41794.00"
"11/01/2018 09:00 - 11/01/2018 10:00","Italy (IT)","43347.00","43515.00"
"11/01/2018 10:00 - 11/01/2018 11:00","Italy (IT)","43390.00","43412.00"
"11/01/2018 11:00 - 11/01/2018 12:00","Italy (IT)","43072.00","43082.00"
"11/01/2018 12:00 - 11/01/2018 13:00","Italy (IT)","40816.00","41540.00"
"11/01/2018 13:00 - 11/01/2018 14:00","Italy (IT)","40320.00","40615.00"
"11/01/2018 14:00 - 11/01/2018 15:00","Italy (IT)","41673.00","41286.00"
"11/01/2018 15:00 - 11/01/2018 16:00","Italy (IT)","42420.00","42061.00"
"11/01/2018 16:00 - 11/01/2018 17:00","Italy (IT)","43321.00","42898.00"
"11/01/2018 17:00 - 11/01/2018 18:00","Italy (IT)","44937.00","44135.00"
"11/01/2018 18:00 - 11/01/2018 19:00","Italy (IT)","44049.00","43513.00"
"11/01/2018 19:00 - 11/01/2018 20:00","Italy (IT)","42957.00","42320.00"
"11/01/2018 20:00 - 11/01/2018 21:00","Italy (IT)","40551.00","39660.00"
"11/01/2018 21:00 - 11/01/2018 22:00","Italy (IT)","37434.00","36802.00"
"11/01/2018 22:00 - 11/01/2018 23:00","Italy (IT)","33278.00","33210.00"
"11/01/2018 23:00 - 12/01/2018 00:00","Italy (IT)","29947.00","29519.00"
"12/01/2018 00:00 - 12/01/2018 01:00","Italy (IT)","27797.00","26952.00"
"12/01/2018 01:00 - 12/01/2018 02:00","Italy (IT)","26035.00","25174.00"
"12/01/2018 02:00 - 12/01/2018 03:00","Italy (IT)","25187.00","24123.00"
"12/01/2018 03:00 - 12/01/2018 04:00","Italy (IT)","24985.00","23820.00"
"12/01/2018 04:00 - 12/01/2018 05:00","Italy (IT)","25334.00","24212.00"
"12/01/2018 05:00 - 12/01/2018 06:00","Italy (IT)","27090.00","25625.00"
"12/01/2018 06:00 - 12/01/2018 07:00","Italy (IT)","32332.00","30690.00"
"12/01/2018 07:00 - 12/01/2018 08:00","Italy (IT)","39095.00","37326.00"
"12/01/2018 08:00 - 12/01/2018 09:00","Italy (IT)","43557.00","41833.00"
"12/01/2018 09:00 - 12/01/2018 10:00","Italy (IT)","45127.00","43339.00"
"12/01/2018 10:00 - 12/01/2018 11:00","Italy (IT)","45271.00","43592.00"
"12/01/2018 11:00 - 12/01/2018 12:00","Italy (IT)","45244.00","43250.00"
"12/01/2018 12:00 - 12/01/2018 13:00","Italy (IT)","42413.00","41242.00"
"12/01/2018 13:00 - 12/01/2018 14:00","Italy (IT)","41367.00","39791.00"
"12/01/2018 14:00 - 12/01/2018 15:00","Italy (IT)","42163.00","41012.00"
"12/01/2018 15:00 - 12/01/2018 16:00","Italy (IT)","42482.00","41568.00"
"12/01/2018 16:00 - 12/01/2018 17:00","Italy (IT)","43290.00","42001.00"
"12/01/2018 17:00 - 12/01/2018 18:00","Italy (IT)","45431.00","43959.00"
"12/01/2018 18:00 - 12/01/2018 19:00","Italy (IT)","44995.00","44357.00"
"12/01/2018 19:00 - 12/01/2018 20:00","Italy (IT)","43898.00","43410.00"
"12/01/2018 20:00 - 12/01/2018 21:00","Italy (IT)","40884.00","41096.00"
"12/01/2018 21:00 - 12/01/2018 22:00","Italy (IT)","37538.00","37910.00"
"12/01/2018 22:00 - 12/01/2018 23:00","Italy (IT)","33796.00","33932.00"
"12/01/2018 23:00 - 13/01/2018 00:00","Italy (IT)","30515.00","30437.00"
"13/01/2018 00:00 - 13/01/2018 01:00","Italy (IT)","27905.00","28416.00"
"13/01/2018 01:00 - 13/01/2018 02:00","Italy (IT)","25966.00","26298.00"
"13/01/2018 02:00 - 13/01/2018 03:00","Italy (IT)","24990.00","25316.00"
"13/01/2018 03:00 - 13/01/2018 04:00","Italy (IT)","24483.00","25020.00"
"13/01/2018 04:00 - 13/01/2018 05:00","Italy (IT)","24493.00","24951.00"
"13/01/2018 05:00 - 13/01/2018 06:00","Italy (IT)","25108.00","25456.00"
"13/01/2018 06:00 - 13/01/2018 07:00","Italy (IT)","27774.00","27850.00"
"13/01/2018 07:00 - 13/01/2018 08:00","Italy (IT)","31597.00","31634.00"
"13/01/2018 08:00 - 13/01/2018 09:00","Italy (IT)","34587.00","34627.00"
"13/01/2018 09:00 - 13/01/2018 10:00","Italy (IT)","36903.00","36780.00"
"13/01/2018 10:00 - 13/01/2018 11:00","Italy (IT)","36805.00","37515.00"
"13/01/2018 11:00 - 13/01/2018 12:00","Italy (IT)","35251.00","36928.00"
"13/01/2018 12:00 - 13/01/2018 13:00","Italy (IT)","33383.00","34071.00"
"13/01/2018 13:00 - 13/01/2018 14:00","Italy (IT)","31831.00","32358.00"
"13/01/2018 14:00 - 13/01/2018 15:00","Italy (IT)","31532.00","31541.00"
"13/01/2018 15:00 - 13/01/2018 16:00","Italy (IT)","31690.00","31599.00"
"13/01/2018 16:00 - 13/01/2018 17:00","Italy (IT)","32618.00","32629.00"
"13/01/2018 17:00 - 13/01/2018 18:00","Italy (IT)","36707.00","36253.00"
"13/01/2018 18:00 - 13/01/2018 19:00","Italy (IT)","38038.00","38251.00"
"13/01/2018 19:00 - 13/01/2018 20:00","Italy (IT)","38065.00","38354.00"
"13/01/2018 20:00 - 13/01/2018 21:00","Italy (IT)","35913.00","36028.00"
"13/01/2018 21:00 - 13/01/2018 22:00","Italy (IT)","33125.00","33293.00"
"13/01/2018 22:00 - 13/01/2018 23:00","Italy (IT)","30554.00","30646.00"
"13/01/2018 23:00 - 14/01/2018 00:00","Italy (IT)","28016.00","28137.00"
"14/01/2018 00:00 - 14/01/2018 01:00","Italy (IT)","25765.00","25299.00"
"14/01/2018 01:00 - 14/01/2018 02:00","Italy (IT)","23859.00","23372.00"
"14/01/2018 02:00 - 14/01/2018 03:00","Italy (IT)","22628.00","22208.00"
