"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/01/2016 03:00 - 03/01/2016 04:00","Italy (IT)","18603.00","18770.00"
"03/01/2016 04:00 - 03/01/2016 05:00","Italy (IT)","18456.00","18674.00"
"03/01/2016 05:00 - 03/01/2016 06:00","Italy (IT)","18917.00","19245.00"
"03/01/2016 06:00 - 03/01/2016 07:00","Italy (IT)","20148.00","20549.00"
"03/01/2016 07:00 - 03/01/2016 08:00","Italy (IT)","21373.00","22058.00"
"03/01/2016 08:00 - 03/01/2016 09:00","Italy (IT)","22696.00","23157.00"
"03/01/2016 09:00 - 03/01/2016 10:00","Italy (IT)","25152.00","25863.00"
"03/01/2016 10:00 - 03/01/2016 11:00","Italy (IT)","27044.00","27578.00"
"03/01/2016 11:00 - 03/01/2016 12:00","Italy (IT)","28325.00","28508.00"
"03/01/2016 12:00 - 03/01/2016 13:00","Italy (IT)","27882.00","28179.00"
"03/01/2016 13:00 - 03/01/2016 14:00","Italy (IT)","25392.00","27368.00"
"03/01/2016 14:00 - 03/01/2016 15:00","Italy (IT)","23928.00","26155.00"
"03/01/2016 15:00 - 03/01/2016 16:00","Italy (IT)","24631.00","25991.00"
"03/01/2016 16:00 - 03/01/2016 17:00","Italy (IT)","25801.00","26021.00"
"03/01/2016 17:00 - 03/01/2016 18:00","Italy (IT)","29654.00","29279.00"
"03/01/2016 18:00 - 03/01/2016 19:00","Italy (IT)","31004.00","31906.00"
"03/01/2016 19:00 - 03/01/2016 20:00","Italy (IT)","31209.00","32682.00"
"03/01/2016 20:00 - 03/01/2016 21:00","Italy (IT)","30520.00","32089.00"
"03/01/2016 21:00 - 03/01/2016 22:00","Italy (IT)","28560.00","30630.00"
"03/01/2016 22:00 - 03/01/2016 23:00","Italy (IT)","26171.00","28271.00"
"03/01/2016 23:00 - 04/01/2016 00:00","Italy (IT)","23920.00","25200.00"
"04/01/2016 00:00 - 04/01/2016 01:00","Italy (IT)","21545.00","21606.00"
"04/01/2016 01:00 - 04/01/2016 02:00","Italy (IT)","19872.00","19811.00"
"04/01/2016 02:00 - 04/01/2016 03:00","Italy (IT)","19023.00","18994.00"
"04/01/2016 03:00 - 04/01/2016 04:00","Italy (IT)","18745.00","18571.00"
"04/01/2016 04:00 - 04/01/2016 05:00","Italy (IT)","19110.00","18878.00"
"04/01/2016 05:00 - 04/01/2016 06:00","Italy (IT)","20513.00","20103.00"
"04/01/2016 06:00 - 04/01/2016 07:00","Italy (IT)","24208.00","23685.00"
"04/01/2016 07:00 - 04/01/2016 08:00","Italy (IT)","28600.00","28574.00"
"04/01/2016 08:00 - 04/01/2016 09:00","Italy (IT)","32670.00","32851.00"
"04/01/2016 09:00 - 04/01/2016 10:00","Italy (IT)","35751.00","35818.00"
"04/01/2016 10:00 - 04/01/2016 11:00","Italy (IT)","36378.00","36597.00"
"04/01/2016 11:00 - 04/01/2016 12:00","Italy (IT)","36854.00","36782.00"
"04/01/2016 12:00 - 04/01/2016 13:00","Italy (IT)","36044.00","35340.00"
"04/01/2016 13:00 - 04/01/2016 14:00","Italy (IT)","34932.00","34193.00"
"04/01/2016 14:00 - 04/01/2016 15:00","Italy (IT)","35279.00","34460.00"
"04/01/2016 15:00 - 04/01/2016 16:00","Italy (IT)","35761.00","35307.00"
"04/01/2016 16:00 - 04/01/2016 17:00","Italy (IT)","36594.00","36034.00"
"04/01/2016 17:00 - 04/01/2016 18:00","Italy (IT)","39285.00","39847.00"
"04/01/2016 18:00 - 04/01/2016 19:00","Italy (IT)","38952.00","39611.00"
"04/01/2016 19:00 - 04/01/2016 20:00","Italy (IT)","38486.00","38905.00"
"04/01/2016 20:00 - 04/01/2016 21:00","Italy (IT)","36296.00","36865.00"
"04/01/2016 21:00 - 04/01/2016 22:00","Italy (IT)","33679.00","34324.00"
"04/01/2016 22:00 - 04/01/2016 23:00","Italy (IT)","29962.00","30791.00"
"04/01/2016 23:00 - 05/01/2016 00:00","Italy (IT)","26943.00","27218.00"
"05/01/2016 00:00 - 05/01/2016 01:00","Italy (IT)","24179.00","23826.00"
"05/01/2016 01:00 - 05/01/2016 02:00","Italy (IT)","22224.00","21925.00"
"05/01/2016 02:00 - 05/01/2016 03:00","Italy (IT)","21217.00","20692.00"
"05/01/2016 03:00 - 05/01/2016 04:00","Italy (IT)","20986.00","20334.00"
"05/01/2016 04:00 - 05/01/2016 05:00","Italy (IT)","21203.00","20459.00"
"05/01/2016 05:00 - 05/01/2016 06:00","Italy (IT)","22496.00","21641.00"
"05/01/2016 06:00 - 05/01/2016 07:00","Italy (IT)","25827.00","24938.00"
"05/01/2016 07:00 - 05/01/2016 08:00","Italy (IT)","29867.00","28928.00"
"05/01/2016 08:00 - 05/01/2016 09:00","Italy (IT)","33368.00","32935.00"
"05/01/2016 09:00 - 05/01/2016 10:00","Italy (IT)","36254.00","36087.00"
"05/01/2016 10:00 - 05/01/2016 11:00","Italy (IT)","36747.00","36766.00"
"05/01/2016 11:00 - 05/01/2016 12:00","Italy (IT)","36896.00","36909.00"
"05/01/2016 12:00 - 05/01/2016 13:00","Italy (IT)","35714.00","36122.00"
"05/01/2016 13:00 - 05/01/2016 14:00","Italy (IT)","34277.00","34540.00"
"05/01/2016 14:00 - 05/01/2016 15:00","Italy (IT)","34827.00","34595.00"
"05/01/2016 15:00 - 05/01/2016 16:00","Italy (IT)","35046.00","35338.00"
"05/01/2016 16:00 - 05/01/2016 17:00","Italy (IT)","36284.00","35727.00"
"05/01/2016 17:00 - 05/01/2016 18:00","Italy (IT)","38962.00","38481.00"
"05/01/2016 18:00 - 05/01/2016 19:00","Italy (IT)","38918.00","39332.00"
"05/01/2016 19:00 - 05/01/2016 20:00","Italy (IT)","37882.00","38834.00"
"05/01/2016 20:00 - 05/01/2016 21:00","Italy (IT)","35362.00","36835.00"
"05/01/2016 21:00 - 05/01/2016 22:00","Italy (IT)","32772.00","34121.00"
"05/01/2016 22:00 - 05/01/2016 23:00","Italy (IT)","29149.00","30892.00"
"05/01/2016 23:00 - 06/01/2016 00:00","Italy (IT)","26476.00","27435.00"
"06/01/2016 00:00 - 06/01/2016 01:00","Italy (IT)","24004.00","24436.00"
"06/01/2016 01:00 - 06/01/2016 02:00","Italy (IT)","22129.00","22437.00"
"06/01/2016 02:00 - 06/01/2016 03:00","Italy (IT)","21058.00","21325.00"
"06/01/2016 03:00 - 06/01/2016 04:00","Italy (IT)","20533.00","20775.00"
"06/01/2016 04:00 - 06/01/2016 05:00","Italy (IT)","20421.00","20693.00"
"06/01/2016 05:00 - 06/01/2016 06:00","Italy (IT)","20760.00","21066.00"
"06/01/2016 06:00 - 06/01/2016 07:00","Italy (IT)","22228.00","22149.00"
"06/01/2016 07:00 - 06/01/2016 08:00","Italy (IT)","23734.00","23472.00"
"06/01/2016 08:00 - 06/01/2016 09:00","Italy (IT)","25157.00","24538.00"
"06/01/2016 09:00 - 06/01/2016 10:00","Italy (IT)","27298.00","26868.00"
"06/01/2016 10:00 - 06/01/2016 11:00","Italy (IT)","28659.00","28387.00"
"06/01/2016 11:00 - 06/01/2016 12:00","Italy (IT)","29406.00","29262.00"
"06/01/2016 12:00 - 06/01/2016 13:00","Italy (IT)","29129.00","29307.00"
"06/01/2016 13:00 - 06/01/2016 14:00","Italy (IT)","27792.00","27430.00"
"06/01/2016 14:00 - 06/01/2016 15:00","Italy (IT)","26686.00","27094.00"
"06/01/2016 15:00 - 06/01/2016 16:00","Italy (IT)","26823.00","27235.00"
"06/01/2016 16:00 - 06/01/2016 17:00","Italy (IT)","27808.00","27565.00"
"06/01/2016 17:00 - 06/01/2016 18:00","Italy (IT)","31507.00","31119.00"
"06/01/2016 18:00 - 06/01/2016 19:00","Italy (IT)","32540.00","32732.00"
"06/01/2016 19:00 - 06/01/2016 20:00","Italy (IT)","32867.00","33485.00"
"06/01/2016 20:00 - 06/01/2016 21:00","Italy (IT)","31901.00","33136.00"
"06/01/2016 21:00 - 06/01/2016 22:00","Italy (IT)","30389.00","31601.00"
"06/01/2016 22:00 - 06/01/2016 23:00","Italy (IT)","27944.00","29244.00"
"06/01/2016 23:00 - 07/01/2016 00:00","Italy (IT)","25452.00","26406.00"
"07/01/2016 00:00 - 07/01/2016 01:00","Italy (IT)","23046.00","22256.00"
"07/01/2016 01:00 - 07/01/2016 02:00","Italy (IT)","21226.00","20531.00"
"07/01/2016 02:00 - 07/01/2016 03:00","Italy (IT)","20395.00","19595.00"
"07/01/2016 03:00 - 07/01/2016 04:00","Italy (IT)","20269.00","19411.00"
"07/01/2016 04:00 - 07/01/2016 05:00","Italy (IT)","20728.00","19721.00"
"07/01/2016 05:00 - 07/01/2016 06:00","Italy (IT)","22606.00","21266.00"
"07/01/2016 06:00 - 07/01/2016 07:00","Italy (IT)","28125.00","25783.00"
"07/01/2016 07:00 - 07/01/2016 08:00","Italy (IT)","34490.00","31497.00"
"07/01/2016 08:00 - 07/01/2016 09:00","Italy (IT)","39012.00","35714.00"
"07/01/2016 09:00 - 07/01/2016 10:00","Italy (IT)","41072.00","37929.00"
"07/01/2016 10:00 - 07/01/2016 11:00","Italy (IT)","41314.00","38148.00"
"07/01/2016 11:00 - 07/01/2016 12:00","Italy (IT)","40817.00","37991.00"
"07/01/2016 12:00 - 07/01/2016 13:00","Italy (IT)","38317.00","37248.00"
"07/01/2016 13:00 - 07/01/2016 14:00","Italy (IT)","37663.00","36123.00"
"07/01/2016 14:00 - 07/01/2016 15:00","Italy (IT)","39228.00","37180.00"
"07/01/2016 15:00 - 07/01/2016 16:00","Italy (IT)","40219.00","37902.00"
"07/01/2016 16:00 - 07/01/2016 17:00","Italy (IT)","41651.00","38851.00"
"07/01/2016 17:00 - 07/01/2016 18:00","Italy (IT)","44162.00","41788.00"
"07/01/2016 18:00 - 07/01/2016 19:00","Italy (IT)","43039.00","41660.00"
"07/01/2016 19:00 - 07/01/2016 20:00","Italy (IT)","41660.00","40815.00"
"07/01/2016 20:00 - 07/01/2016 21:00","Italy (IT)","39227.00","38363.00"
"07/01/2016 21:00 - 07/01/2016 22:00","Italy (IT)","36137.00","35471.00"
"07/01/2016 22:00 - 07/01/2016 23:00","Italy (IT)","32432.00","31487.00"
"07/01/2016 23:00 - 08/01/2016 00:00","Italy (IT)","28759.00","27733.00"
"08/01/2016 00:00 - 08/01/2016 01:00","Italy (IT)","25739.00","26389.00"
"08/01/2016 01:00 - 08/01/2016 02:00","Italy (IT)","23911.00","24661.00"
"08/01/2016 02:00 - 08/01/2016 03:00","Italy (IT)","23010.00","23742.00"
"08/01/2016 03:00 - 08/01/2016 04:00","Italy (IT)","22594.00","23383.00"
"08/01/2016 04:00 - 08/01/2016 05:00","Italy (IT)","23020.00","23777.00"
"08/01/2016 05:00 - 08/01/2016 06:00","Italy (IT)","24660.00","25185.00"
"08/01/2016 06:00 - 08/01/2016 07:00","Italy (IT)","29565.00","29792.00"
"08/01/2016 07:00 - 08/01/2016 08:00","Italy (IT)","35754.00","35755.00"
"08/01/2016 08:00 - 08/01/2016 09:00","Italy (IT)","39973.00","40609.00"
"08/01/2016 09:00 - 08/01/2016 10:00","Italy (IT)","41391.00","42541.00"
"08/01/2016 10:00 - 08/01/2016 11:00","Italy (IT)","41095.00","42910.00"
"08/01/2016 11:00 - 08/01/2016 12:00","Italy (IT)","40681.00","42749.00"
"08/01/2016 12:00 - 08/01/2016 13:00","Italy (IT)","39028.00","40345.00"
"08/01/2016 13:00 - 08/01/2016 14:00","Italy (IT)","38120.00","39186.00"
"08/01/2016 14:00 - 08/01/2016 15:00","Italy (IT)","38948.00","40540.00"
"08/01/2016 15:00 - 08/01/2016 16:00","Italy (IT)","39616.00","41202.00"
"08/01/2016 16:00 - 08/01/2016 17:00","Italy (IT)","40793.00","42315.00"
"08/01/2016 17:00 - 08/01/2016 18:00","Italy (IT)","43569.00","44702.00"
"08/01/2016 18:00 - 08/01/2016 19:00","Italy (IT)","42888.00","44803.00"
"08/01/2016 19:00 - 08/01/2016 20:00","Italy (IT)","41580.00","43328.00"
"08/01/2016 20:00 - 08/01/2016 21:00","Italy (IT)","38860.00","40813.00"
"08/01/2016 21:00 - 08/01/2016 22:00","Italy (IT)","35219.00","37793.00"
"08/01/2016 22:00 - 08/01/2016 23:00","Italy (IT)","31478.00","34201.00"
"08/01/2016 23:00 - 09/01/2016 00:00","Italy (IT)","28480.00","30444.00"
"09/01/2016 00:00 - 09/01/2016 01:00","Italy (IT)","25469.00","25690.00"
"09/01/2016 01:00 - 09/01/2016 02:00","Italy (IT)","23648.00","23635.00"
"09/01/2016 02:00 - 09/01/2016 03:00","Italy (IT)","22678.00","22394.00"
"09/01/2016 03:00 - 09/01/2016 04:00","Italy (IT)","22337.00","21675.00"
"09/01/2016 04:00 - 09/01/2016 05:00","Italy (IT)","22351.00","21579.00"
"09/01/2016 05:00 - 09/01/2016 06:00","Italy (IT)","22910.00","22315.00"
"09/01/2016 06:00 - 09/01/2016 07:00","Italy (IT)","25489.00","24842.00"
"09/01/2016 07:00 - 09/01/2016 08:00","Italy (IT)","28769.00","28648.00"
"09/01/2016 08:00 - 09/01/2016 09:00","Italy (IT)","31223.00","31699.00"
"09/01/2016 09:00 - 09/01/2016 10:00","Italy (IT)","33921.00","34391.00"
"09/01/2016 10:00 - 09/01/2016 11:00","Italy (IT)","34593.00","35148.00"
"09/01/2016 11:00 - 09/01/2016 12:00","Italy (IT)","34088.00","34635.00"
"09/01/2016 12:00 - 09/01/2016 13:00","Italy (IT)","32352.00","32750.00"
"09/01/2016 13:00 - 09/01/2016 14:00","Italy (IT)","30766.00","31053.00"
"09/01/2016 14:00 - 09/01/2016 15:00","Italy (IT)","29946.00","30794.00"
"09/01/2016 15:00 - 09/01/2016 16:00","Italy (IT)","30201.00","31238.00"
"09/01/2016 16:00 - 09/01/2016 17:00","Italy (IT)","31514.00","32177.00"
"09/01/2016 17:00 - 09/01/2016 18:00","Italy (IT)","35095.00","35256.00"
"09/01/2016 18:00 - 09/01/2016 19:00","Italy (IT)","35898.00","36357.00"
"09/01/2016 19:00 - 09/01/2016 20:00","Italy (IT)","36024.00","36270.00"
"09/01/2016 20:00 - 09/01/2016 21:00","Italy (IT)","33690.00","34401.00"
"09/01/2016 21:00 - 09/01/2016 22:00","Italy (IT)","30731.00","31637.00"
"09/01/2016 22:00 - 09/01/2016 23:00","Italy (IT)","28146.00","29065.00"
"09/01/2016 23:00 - 10/01/2016 00:00","Italy (IT)","26200.00","26577.00"
"10/01/2016 00:00 - 10/01/2016 01:00","Italy (IT)","23802.00","23766.00"
"10/01/2016 01:00 - 10/01/2016 02:00","Italy (IT)","22002.00","21755.00"
"10/01/2016 02:00 - 10/01/2016 03:00","Italy (IT)","20712.00","20654.00"
"10/01/2016 03:00 - 10/01/2016 04:00","Italy (IT)","20142.00","20183.00"
"10/01/2016 04:00 - 10/01/2016 05:00","Italy (IT)","20147.00","20007.00"
"10/01/2016 05:00 - 10/01/2016 06:00","Italy (IT)","20548.00","20191.00"
"10/01/2016 06:00 - 10/01/2016 07:00","Italy (IT)","21677.00","21315.00"
"10/01/2016 07:00 - 10/01/2016 08:00","Italy (IT)","22964.00","22437.00"
"10/01/2016 08:00 - 10/01/2016 09:00","Italy (IT)","24320.00","23749.00"
"10/01/2016 09:00 - 10/01/2016 10:00","Italy (IT)","26531.00","26147.00"
"10/01/2016 10:00 - 10/01/2016 11:00","Italy (IT)","27747.00","27825.00"
"10/01/2016 11:00 - 10/01/2016 12:00","Italy (IT)","28163.00","28606.00"
"10/01/2016 12:00 - 10/01/2016 13:00","Italy (IT)","28488.00","28451.00"
"10/01/2016 13:00 - 10/01/2016 14:00","Italy (IT)","26986.00","27020.00"
"10/01/2016 14:00 - 10/01/2016 15:00","Italy (IT)","26242.00","26082.00"
"10/01/2016 15:00 - 10/01/2016 16:00","Italy (IT)","26415.00","26377.00"
"10/01/2016 16:00 - 10/01/2016 17:00","Italy (IT)","27221.00","26773.00"
"10/01/2016 17:00 - 10/01/2016 18:00","Italy (IT)","30815.00","30417.00"
"10/01/2016 18:00 - 10/01/2016 19:00","Italy (IT)","32097.00","32258.00"
"10/01/2016 19:00 - 10/01/2016 20:00","Italy (IT)","32567.00","32691.00"
"10/01/2016 20:00 - 10/01/2016 21:00","Italy (IT)","31359.00","32079.00"
"10/01/2016 21:00 - 10/01/2016 22:00","Italy (IT)","29789.00","30452.00"
"10/01/2016 22:00 - 10/01/2016 23:00","Italy (IT)","27441.00","28291.00"
"10/01/2016 23:00 - 11/01/2016 00:00","Italy (IT)","25001.00","25588.00"
"11/01/2016 00:00 - 11/01/2016 01:00","Italy (IT)","22214.00","22705.00"
"11/01/2016 01:00 - 11/01/2016 02:00","Italy (IT)","20582.00","20991.00"
"11/01/2016 02:00 - 11/01/2016 03:00","Italy (IT)","19994.00","20161.00"
"11/01/2016 03:00 - 11/01/2016 04:00","Italy (IT)","20105.00","19864.00"
"11/01/2016 04:00 - 11/01/2016 05:00","Italy (IT)","20623.00","20332.00"
"11/01/2016 05:00 - 11/01/2016 06:00","Italy (IT)","22762.00","22256.00"
"11/01/2016 06:00 - 11/01/2016 07:00","Italy (IT)","28988.00","27704.00"
"11/01/2016 07:00 - 11/01/2016 08:00","Italy (IT)","35975.00","35086.00"
"11/01/2016 08:00 - 11/01/2016 09:00","Italy (IT)","40849.00","39734.00"
"11/01/2016 09:00 - 11/01/2016 10:00","Italy (IT)","42332.00","42064.00"
"11/01/2016 10:00 - 11/01/2016 11:00","Italy (IT)","42688.00","42156.00"
"11/01/2016 11:00 - 11/01/2016 12:00","Italy (IT)","42160.00","41915.00"
"11/01/2016 12:00 - 11/01/2016 13:00","Italy (IT)","40026.00","39768.00"
"11/01/2016 13:00 - 11/01/2016 14:00","Italy (IT)","39828.00","38874.00"
"11/01/2016 14:00 - 11/01/2016 15:00","Italy (IT)","40681.00","40346.00"
"11/01/2016 15:00 - 11/01/2016 16:00","Italy (IT)","41177.00","41296.00"
"11/01/2016 16:00 - 11/01/2016 17:00","Italy (IT)","42480.00","42208.00"
"11/01/2016 17:00 - 11/01/2016 18:00","Italy (IT)","44396.00","44286.00"
"11/01/2016 18:00 - 11/01/2016 19:00","Italy (IT)","43338.00","43700.00"
"11/01/2016 19:00 - 11/01/2016 20:00","Italy (IT)","41750.00","42284.00"
"11/01/2016 20:00 - 11/01/2016 21:00","Italy (IT)","39515.00","39874.00"
"11/01/2016 21:00 - 11/01/2016 22:00","Italy (IT)","36406.00","36948.00"
"11/01/2016 22:00 - 11/01/2016 23:00","Italy (IT)","32385.00","33151.00"
"11/01/2016 23:00 - 12/01/2016 00:00","Italy (IT)","29222.00","29372.00"
"12/01/2016 00:00 - 12/01/2016 01:00","Italy (IT)","26502.00","26646.00"
"12/01/2016 01:00 - 12/01/2016 02:00","Italy (IT)","25016.00","24466.00"
"12/01/2016 02:00 - 12/01/2016 03:00","Italy (IT)","24292.00","23661.00"
"12/01/2016 03:00 - 12/01/2016 04:00","Italy (IT)","23995.00","23492.00"
"12/01/2016 04:00 - 12/01/2016 05:00","Italy (IT)","24232.00","23761.00"
"12/01/2016 05:00 - 12/01/2016 06:00","Italy (IT)","25902.00","25323.00"
"12/01/2016 06:00 - 12/01/2016 07:00","Italy (IT)","31210.00","30332.00"
"12/01/2016 07:00 - 12/01/2016 08:00","Italy (IT)","37498.00","37007.00"
"12/01/2016 08:00 - 12/01/2016 09:00","Italy (IT)","41823.00","41660.00"
"12/01/2016 09:00 - 12/01/2016 10:00","Italy (IT)","42891.00","43279.00"
"12/01/2016 10:00 - 12/01/2016 11:00","Italy (IT)","42742.00","43361.00"
"12/01/2016 11:00 - 12/01/2016 12:00","Italy (IT)","42142.00","42582.00"
"12/01/2016 12:00 - 12/01/2016 13:00","Italy (IT)","39150.00","39836.00"
"12/01/2016 13:00 - 12/01/2016 14:00","Italy (IT)","38561.00","39043.00"
"12/01/2016 14:00 - 12/01/2016 15:00","Italy (IT)","39589.00","40610.00"
"12/01/2016 15:00 - 12/01/2016 16:00","Italy (IT)","40725.00","41260.00"
"12/01/2016 16:00 - 12/01/2016 17:00","Italy (IT)","41276.00","42604.00"
"12/01/2016 17:00 - 12/01/2016 18:00","Italy (IT)","44576.00","44739.00"
"12/01/2016 18:00 - 12/01/2016 19:00","Italy (IT)","44068.00","44948.00"
"12/01/2016 19:00 - 12/01/2016 20:00","Italy (IT)","42954.00","43498.00"
"12/01/2016 20:00 - 12/01/2016 21:00","Italy (IT)","40354.00","41016.00"
"12/01/2016 21:00 - 12/01/2016 22:00","Italy (IT)","37342.00","38239.00"
"12/01/2016 22:00 - 12/01/2016 23:00","Italy (IT)","33109.00","34360.00"
"12/01/2016 23:00 - 13/01/2016 00:00","Italy (IT)","30131.00","30399.00"
"13/01/2016 00:00 - 13/01/2016 01:00","Italy (IT)","27049.00","26730.00"
"13/01/2016 01:00 - 13/01/2016 02:00","Italy (IT)","25307.00","25390.00"
"13/01/2016 02:00 - 13/01/2016 03:00","Italy (IT)","24501.00","24809.00"
"13/01/2016 03:00 - 13/01/2016 04:00","Italy (IT)","24288.00","24609.00"
"13/01/2016 04:00 - 13/01/2016 05:00","Italy (IT)","24579.00","24672.00"
"13/01/2016 05:00 - 13/01/2016 06:00","Italy (IT)","26292.00","26123.00"
"13/01/2016 06:00 - 13/01/2016 07:00","Italy (IT)","31697.00","31019.00"
"13/01/2016 07:00 - 13/01/2016 08:00","Italy (IT)","38261.00","37180.00"
"13/01/2016 08:00 - 13/01/2016 09:00","Italy (IT)","42296.00","41931.00"
"13/01/2016 09:00 - 13/01/2016 10:00","Italy (IT)","43056.00","43172.00"
"13/01/2016 10:00 - 13/01/2016 11:00","Italy (IT)","42475.00","43251.00"
"13/01/2016 11:00 - 13/01/2016 12:00","Italy (IT)","41616.00","43120.00"
"13/01/2016 12:00 - 13/01/2016 13:00","Italy (IT)","39102.00","40158.00"
"13/01/2016 13:00 - 13/01/2016 14:00","Italy (IT)","38581.00","38818.00"
"13/01/2016 14:00 - 13/01/2016 15:00","Italy (IT)","39893.00","40468.00"
"13/01/2016 15:00 - 13/01/2016 16:00","Italy (IT)","40121.00","41191.00"
"13/01/2016 16:00 - 13/01/2016 17:00","Italy (IT)","41601.00","42612.00"
"13/01/2016 17:00 - 13/01/2016 18:00","Italy (IT)","44801.00","45683.00"
"13/01/2016 18:00 - 13/01/2016 19:00","Italy (IT)","44708.00","46164.00"
"13/01/2016 19:00 - 13/01/2016 20:00","Italy (IT)","43407.00","44829.00"
"13/01/2016 20:00 - 13/01/2016 21:00","Italy (IT)","40629.00","42161.00"
"13/01/2016 21:00 - 13/01/2016 22:00","Italy (IT)","37781.00","39137.00"
"13/01/2016 22:00 - 13/01/2016 23:00","Italy (IT)","33797.00","35241.00"
"13/01/2016 23:00 - 14/01/2016 00:00","Italy (IT)","30741.00","31346.00"
"14/01/2016 00:00 - 14/01/2016 01:00","Italy (IT)","27510.00","27424.00"
"14/01/2016 01:00 - 14/01/2016 02:00","Italy (IT)","25893.00","25772.00"
"14/01/2016 02:00 - 14/01/2016 03:00","Italy (IT)","25060.00","24830.00"
