"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"23/03/2015 18:00 - 23/03/2015 19:00","Italy (IT)","39627.00","40892.00"
"23/03/2015 19:00 - 23/03/2015 20:00","Italy (IT)","41606.00","41922.00"
"23/03/2015 20:00 - 23/03/2015 21:00","Italy (IT)","39500.00","39781.00"
"23/03/2015 21:00 - 23/03/2015 22:00","Italy (IT)","36470.00","36751.00"
"23/03/2015 22:00 - 23/03/2015 23:00","Italy (IT)","32566.00","32917.00"
"23/03/2015 23:00 - 24/03/2015 00:00","Italy (IT)","29195.00","29663.00"
"24/03/2015 00:00 - 24/03/2015 01:00","Italy (IT)","26544.00","26343.00"
"24/03/2015 01:00 - 24/03/2015 02:00","Italy (IT)","24911.00","24636.00"
"24/03/2015 02:00 - 24/03/2015 03:00","Italy (IT)","23848.00","23666.00"
"24/03/2015 03:00 - 24/03/2015 04:00","Italy (IT)","23488.00","23339.00"
"24/03/2015 04:00 - 24/03/2015 05:00","Italy (IT)","23702.00","23863.00"
"24/03/2015 05:00 - 24/03/2015 06:00","Italy (IT)","25271.00","25951.00"
"24/03/2015 06:00 - 24/03/2015 07:00","Italy (IT)","28790.00","30199.00"
"24/03/2015 07:00 - 24/03/2015 08:00","Italy (IT)","34573.00","35644.00"
"24/03/2015 08:00 - 24/03/2015 09:00","Italy (IT)","39838.00","40035.00"
"24/03/2015 09:00 - 24/03/2015 10:00","Italy (IT)","41576.00","42103.00"
"24/03/2015 10:00 - 24/03/2015 11:00","Italy (IT)","41382.00","42497.00"
"24/03/2015 11:00 - 24/03/2015 12:00","Italy (IT)","41554.00","42379.00"
"24/03/2015 12:00 - 24/03/2015 13:00","Italy (IT)","39397.00","39915.00"
"24/03/2015 13:00 - 24/03/2015 14:00","Italy (IT)","38775.00","39568.00"
"24/03/2015 14:00 - 24/03/2015 15:00","Italy (IT)","39684.00","40484.00"
"24/03/2015 15:00 - 24/03/2015 16:00","Italy (IT)","40369.00","40721.00"
"24/03/2015 16:00 - 24/03/2015 17:00","Italy (IT)","40711.00","40449.00"
"24/03/2015 17:00 - 24/03/2015 18:00","Italy (IT)","39931.00","39959.00"
"24/03/2015 18:00 - 24/03/2015 19:00","Italy (IT)","41463.00","41117.00"
"24/03/2015 19:00 - 24/03/2015 20:00","Italy (IT)","42525.00","42247.00"
"24/03/2015 20:00 - 24/03/2015 21:00","Italy (IT)","39948.00","39842.00"
"24/03/2015 21:00 - 24/03/2015 22:00","Italy (IT)","37058.00","36788.00"
"24/03/2015 22:00 - 24/03/2015 23:00","Italy (IT)","33041.00","33117.00"
"24/03/2015 23:00 - 25/03/2015 00:00","Italy (IT)","29712.00","29863.00"
"25/03/2015 00:00 - 25/03/2015 01:00","Italy (IT)","27012.00","26814.00"
"25/03/2015 01:00 - 25/03/2015 02:00","Italy (IT)","25415.00","25143.00"
"25/03/2015 02:00 - 25/03/2015 03:00","Italy (IT)","24584.00","24230.00"
"25/03/2015 03:00 - 25/03/2015 04:00","Italy (IT)","24407.00","23891.00"
"25/03/2015 04:00 - 25/03/2015 05:00","Italy (IT)","24646.00","24187.00"
"25/03/2015 05:00 - 25/03/2015 06:00","Italy (IT)","26071.00","25825.00"
"25/03/2015 06:00 - 25/03/2015 07:00","Italy (IT)","29991.00","29539.00"
"25/03/2015 07:00 - 25/03/2015 08:00","Italy (IT)","35738.00","35231.00"
"25/03/2015 08:00 - 25/03/2015 09:00","Italy (IT)","40924.00","40399.00"
"25/03/2015 09:00 - 25/03/2015 10:00","Italy (IT)","42845.00","42017.00"
"25/03/2015 10:00 - 25/03/2015 11:00","Italy (IT)","43252.00","42199.00"
"25/03/2015 11:00 - 25/03/2015 12:00","Italy (IT)","43066.00","42229.00"
"25/03/2015 12:00 - 25/03/2015 13:00","Italy (IT)","40750.00","39786.00"
"25/03/2015 13:00 - 25/03/2015 14:00","Italy (IT)","39936.00","39041.00"
"25/03/2015 14:00 - 25/03/2015 15:00","Italy (IT)","40841.00","39776.00"
"25/03/2015 15:00 - 25/03/2015 16:00","Italy (IT)","41219.00","40314.00"
"25/03/2015 16:00 - 25/03/2015 17:00","Italy (IT)","41276.00","39966.00"
"25/03/2015 17:00 - 25/03/2015 18:00","Italy (IT)","41025.00","39121.00"
"25/03/2015 18:00 - 25/03/2015 19:00","Italy (IT)","42025.00","40718.00"
"25/03/2015 19:00 - 25/03/2015 20:00","Italy (IT)","42820.00","42126.00"
"25/03/2015 20:00 - 25/03/2015 21:00","Italy (IT)","40183.00","39850.00"
"25/03/2015 21:00 - 25/03/2015 22:00","Italy (IT)","37179.00","36797.00"
"25/03/2015 22:00 - 25/03/2015 23:00","Italy (IT)","33212.00","33121.00"
"25/03/2015 23:00 - 26/03/2015 00:00","Italy (IT)","29928.00","29834.00"
"26/03/2015 00:00 - 26/03/2015 01:00","Italy (IT)","27157.00","27120.00"
"26/03/2015 01:00 - 26/03/2015 02:00","Italy (IT)","25680.00","25526.00"
"26/03/2015 02:00 - 26/03/2015 03:00","Italy (IT)","24849.00","24473.00"
"26/03/2015 03:00 - 26/03/2015 04:00","Italy (IT)","24519.00","23981.00"
"26/03/2015 04:00 - 26/03/2015 05:00","Italy (IT)","24849.00","24226.00"
"26/03/2015 05:00 - 26/03/2015 06:00","Italy (IT)","26363.00","25718.00"
"26/03/2015 06:00 - 26/03/2015 07:00","Italy (IT)","29854.00","29067.00"
"26/03/2015 07:00 - 26/03/2015 08:00","Italy (IT)","35800.00","34866.00"
"26/03/2015 08:00 - 26/03/2015 09:00","Italy (IT)","40389.00","39823.00"
"26/03/2015 09:00 - 26/03/2015 10:00","Italy (IT)","41946.00","41803.00"
"26/03/2015 10:00 - 26/03/2015 11:00","Italy (IT)","42041.00","41488.00"
"26/03/2015 11:00 - 26/03/2015 12:00","Italy (IT)","42237.00","41551.00"
"26/03/2015 12:00 - 26/03/2015 13:00","Italy (IT)","39822.00","38925.00"
"26/03/2015 13:00 - 26/03/2015 14:00","Italy (IT)","38942.00","38554.00"
"26/03/2015 14:00 - 26/03/2015 15:00","Italy (IT)","40095.00","39553.00"
"26/03/2015 15:00 - 26/03/2015 16:00","Italy (IT)","40018.00","40297.00"
"26/03/2015 16:00 - 26/03/2015 17:00","Italy (IT)","39781.00","39993.00"
"26/03/2015 17:00 - 26/03/2015 18:00","Italy (IT)","39316.00","38601.00"
"26/03/2015 18:00 - 26/03/2015 19:00","Italy (IT)","40615.00","39468.00"
"26/03/2015 19:00 - 26/03/2015 20:00","Italy (IT)","42269.00","41722.00"
"26/03/2015 20:00 - 26/03/2015 21:00","Italy (IT)","39660.00","39287.00"
"26/03/2015 21:00 - 26/03/2015 22:00","Italy (IT)","36722.00","36485.00"
"26/03/2015 22:00 - 26/03/2015 23:00","Italy (IT)","32981.00","33049.00"
"26/03/2015 23:00 - 27/03/2015 00:00","Italy (IT)","29857.00","29876.00"
"27/03/2015 00:00 - 27/03/2015 01:00","Italy (IT)","27018.00","27136.00"
"27/03/2015 01:00 - 27/03/2015 02:00","Italy (IT)","25433.00","25598.00"
"27/03/2015 02:00 - 27/03/2015 03:00","Italy (IT)","24513.00","24661.00"
"27/03/2015 03:00 - 27/03/2015 04:00","Italy (IT)","24134.00","24410.00"
"27/03/2015 04:00 - 27/03/2015 05:00","Italy (IT)","24390.00","24677.00"
"27/03/2015 05:00 - 27/03/2015 06:00","Italy (IT)","25717.00","26168.00"
"27/03/2015 06:00 - 27/03/2015 07:00","Italy (IT)","28994.00","29688.00"
"27/03/2015 07:00 - 27/03/2015 08:00","Italy (IT)","34767.00","35028.00"
"27/03/2015 08:00 - 27/03/2015 09:00","Italy (IT)","39309.00","39660.00"
"27/03/2015 09:00 - 27/03/2015 10:00","Italy (IT)","40832.00","41380.00"
"27/03/2015 10:00 - 27/03/2015 11:00","Italy (IT)","41082.00","41774.00"
"27/03/2015 11:00 - 27/03/2015 12:00","Italy (IT)","39733.00","41725.00"
"27/03/2015 12:00 - 27/03/2015 13:00","Italy (IT)","37787.00","39214.00"
"27/03/2015 13:00 - 27/03/2015 14:00","Italy (IT)","37414.00","38735.00"
"27/03/2015 14:00 - 27/03/2015 15:00","Italy (IT)","38501.00","39245.00"
"27/03/2015 15:00 - 27/03/2015 16:00","Italy (IT)","38246.00","39471.00"
"27/03/2015 16:00 - 27/03/2015 17:00","Italy (IT)","38013.00","38925.00"
"27/03/2015 17:00 - 27/03/2015 18:00","Italy (IT)","37437.00","38339.00"
"27/03/2015 18:00 - 27/03/2015 19:00","Italy (IT)","38846.00","40268.00"
"27/03/2015 19:00 - 27/03/2015 20:00","Italy (IT)","41391.00","41736.00"
"27/03/2015 20:00 - 27/03/2015 21:00","Italy (IT)","38840.00","39033.00"
"27/03/2015 21:00 - 27/03/2015 22:00","Italy (IT)","35607.00","35931.00"
"27/03/2015 22:00 - 27/03/2015 23:00","Italy (IT)","32300.00","32615.00"
"27/03/2015 23:00 - 28/03/2015 00:00","Italy (IT)","29326.00","29656.00"
"28/03/2015 00:00 - 28/03/2015 01:00","Italy (IT)","26536.00","27592.00"
"28/03/2015 01:00 - 28/03/2015 02:00","Italy (IT)","24774.00","25790.00"
"28/03/2015 02:00 - 28/03/2015 03:00","Italy (IT)","23804.00","24616.00"
"28/03/2015 03:00 - 28/03/2015 04:00","Italy (IT)","23257.00","23986.00"
"28/03/2015 04:00 - 28/03/2015 05:00","Italy (IT)","23265.00","23864.00"
"28/03/2015 05:00 - 28/03/2015 06:00","Italy (IT)","23636.00","24322.00"
"28/03/2015 06:00 - 28/03/2015 07:00","Italy (IT)","24522.00","25371.00"
"28/03/2015 07:00 - 28/03/2015 08:00","Italy (IT)","28026.00","28591.00"
"28/03/2015 08:00 - 28/03/2015 09:00","Italy (IT)","30965.00","32019.00"
"28/03/2015 09:00 - 28/03/2015 10:00","Italy (IT)","32478.00","33281.00"
"28/03/2015 10:00 - 28/03/2015 11:00","Italy (IT)","32661.00","33811.00"
"28/03/2015 11:00 - 28/03/2015 12:00","Italy (IT)","32084.00","33181.00"
"28/03/2015 12:00 - 28/03/2015 13:00","Italy (IT)","30674.00","31361.00"
"28/03/2015 13:00 - 28/03/2015 14:00","Italy (IT)","29051.00","29953.00"
"28/03/2015 14:00 - 28/03/2015 15:00","Italy (IT)","27986.00","30002.00"
"28/03/2015 15:00 - 28/03/2015 16:00","Italy (IT)","27831.00","29513.00"
"28/03/2015 16:00 - 28/03/2015 17:00","Italy (IT)","28181.00","29562.00"
"28/03/2015 17:00 - 28/03/2015 18:00","Italy (IT)","28725.00","30398.00"
"28/03/2015 18:00 - 28/03/2015 19:00","Italy (IT)","31570.00","33855.00"
"28/03/2015 19:00 - 28/03/2015 20:00","Italy (IT)","35278.00","36105.00"
"28/03/2015 20:00 - 28/03/2015 21:00","Italy (IT)","33289.00","33977.00"
"28/03/2015 21:00 - 28/03/2015 22:00","Italy (IT)","30319.00","31053.00"
"28/03/2015 22:00 - 28/03/2015 23:00","Italy (IT)","27968.00","28635.00"
"28/03/2015 23:00 - 29/03/2015 00:00","Italy (IT)","25402.00","26426.00"
"29/03/2015 00:00 - 29/03/2015 01:00 (CET)","Italy (IT)","23353.00","23612.00"
"29/03/2015 01:00 (CET) - 29/03/2015 03:00 (CEST)","Italy (IT)","21596.00","21715.00"
"29/03/2015 03:00 (CEST) - 29/03/2015 04:00","Italy (IT)","20744.00","20687.00"
"29/03/2015 04:00 - 29/03/2015 05:00","Italy (IT)","20426.00","20407.00"
"29/03/2015 05:00 - 29/03/2015 06:00","Italy (IT)","20429.00","20673.00"
"29/03/2015 06:00 - 29/03/2015 07:00","Italy (IT)","21120.00","21609.00"
"29/03/2015 07:00 - 29/03/2015 08:00","Italy (IT)","21339.00","21653.00"
"29/03/2015 08:00 - 29/03/2015 09:00","Italy (IT)","23434.00","23746.00"
"29/03/2015 09:00 - 29/03/2015 10:00","Italy (IT)","25329.00","25944.00"
"29/03/2015 10:00 - 29/03/2015 11:00","Italy (IT)","26202.00","27700.00"
"29/03/2015 11:00 - 29/03/2015 12:00","Italy (IT)","26149.00","29048.00"
"29/03/2015 12:00 - 29/03/2015 13:00","Italy (IT)","26313.00","28658.00"
"29/03/2015 13:00 - 29/03/2015 14:00","Italy (IT)","25177.00","26911.00"
"29/03/2015 14:00 - 29/03/2015 15:00","Italy (IT)","24489.00","26484.00"
"29/03/2015 15:00 - 29/03/2015 16:00","Italy (IT)","24143.00","25803.00"
"29/03/2015 16:00 - 29/03/2015 17:00","Italy (IT)","23764.00","25261.00"
"29/03/2015 17:00 - 29/03/2015 18:00","Italy (IT)","23849.00","25558.00"
"29/03/2015 18:00 - 29/03/2015 19:00","Italy (IT)","24837.00","26711.00"
"29/03/2015 19:00 - 29/03/2015 20:00","Italy (IT)","28128.00","29615.00"
"29/03/2015 20:00 - 29/03/2015 21:00","Italy (IT)","30981.00","31612.00"
"29/03/2015 21:00 - 29/03/2015 22:00","Italy (IT)","29700.00","30094.00"
"29/03/2015 22:00 - 29/03/2015 23:00","Italy (IT)","27594.00","27821.00"
"29/03/2015 23:00 - 30/03/2015 00:00","Italy (IT)","25112.00","25278.00"
"30/03/2015 00:00 - 30/03/2015 01:00","Italy (IT)","22489.00","22871.00"
"30/03/2015 01:00 - 30/03/2015 02:00","Italy (IT)","20957.00","21256.00"
"30/03/2015 02:00 - 30/03/2015 03:00","Italy (IT)","20268.00","20552.00"
"30/03/2015 03:00 - 30/03/2015 04:00","Italy (IT)","20152.00","20412.00"
"30/03/2015 04:00 - 30/03/2015 05:00","Italy (IT)","20596.00","20821.00"
"30/03/2015 05:00 - 30/03/2015 06:00","Italy (IT)","22359.00","22739.00"
"30/03/2015 06:00 - 30/03/2015 07:00","Italy (IT)","27758.00","27860.00"
"30/03/2015 07:00 - 30/03/2015 08:00","Italy (IT)","32870.00","32809.00"
"30/03/2015 08:00 - 30/03/2015 09:00","Italy (IT)","37642.00","37594.00"
"30/03/2015 09:00 - 30/03/2015 10:00","Italy (IT)","38970.00","39179.00"
"30/03/2015 10:00 - 30/03/2015 11:00","Italy (IT)","38701.00","39563.00"
"30/03/2015 11:00 - 30/03/2015 12:00","Italy (IT)","38453.00","38073.00"
"30/03/2015 12:00 - 30/03/2015 13:00","Italy (IT)","36710.00","36257.00"
"30/03/2015 13:00 - 30/03/2015 14:00","Italy (IT)","36404.00","36222.00"
"30/03/2015 14:00 - 30/03/2015 15:00","Italy (IT)","37683.00","37520.00"
"30/03/2015 15:00 - 30/03/2015 16:00","Italy (IT)","38009.00","37399.00"
"30/03/2015 16:00 - 30/03/2015 17:00","Italy (IT)","37763.00","37089.00"
"30/03/2015 17:00 - 30/03/2015 18:00","Italy (IT)","36712.00","35909.00"
"30/03/2015 18:00 - 30/03/2015 19:00","Italy (IT)","35935.00","35112.00"
"30/03/2015 19:00 - 30/03/2015 20:00","Italy (IT)","37724.00","37511.00"
"30/03/2015 20:00 - 30/03/2015 21:00","Italy (IT)","39076.00","38801.00"
"30/03/2015 21:00 - 30/03/2015 22:00","Italy (IT)","36357.00","36149.00"
"30/03/2015 22:00 - 30/03/2015 23:00","Italy (IT)","32908.00","32697.00"
"30/03/2015 23:00 - 31/03/2015 00:00","Italy (IT)","29538.00","29526.00"
"31/03/2015 00:00 - 31/03/2015 01:00","Italy (IT)","26586.00","26032.00"
"31/03/2015 01:00 - 31/03/2015 02:00","Italy (IT)","24639.00","24125.00"
"31/03/2015 02:00 - 31/03/2015 03:00","Italy (IT)","23828.00","23363.00"
"31/03/2015 03:00 - 31/03/2015 04:00","Italy (IT)","23506.00","23164.00"
"31/03/2015 04:00 - 31/03/2015 05:00","Italy (IT)","24156.00","23452.00"
"31/03/2015 05:00 - 31/03/2015 06:00","Italy (IT)","26025.00","24888.00"
"31/03/2015 06:00 - 31/03/2015 07:00","Italy (IT)","30462.00","29483.00"
"31/03/2015 07:00 - 31/03/2015 08:00","Italy (IT)","35095.00","34408.00"
"31/03/2015 08:00 - 31/03/2015 09:00","Italy (IT)","39174.00","38911.00"
"31/03/2015 09:00 - 31/03/2015 10:00","Italy (IT)","40384.00","40492.00"
"31/03/2015 10:00 - 31/03/2015 11:00","Italy (IT)","40262.00","40078.00"
"31/03/2015 11:00 - 31/03/2015 12:00","Italy (IT)","40091.00","39695.00"
"31/03/2015 12:00 - 31/03/2015 13:00","Italy (IT)","37753.00","37614.00"
"31/03/2015 13:00 - 31/03/2015 14:00","Italy (IT)","37331.00","37021.00"
"31/03/2015 14:00 - 31/03/2015 15:00","Italy (IT)","37887.00","38253.00"
"31/03/2015 15:00 - 31/03/2015 16:00","Italy (IT)","38401.00","38290.00"
"31/03/2015 16:00 - 31/03/2015 17:00","Italy (IT)","37818.00","38217.00"
"31/03/2015 17:00 - 31/03/2015 18:00","Italy (IT)","36792.00","37215.00"
"31/03/2015 18:00 - 31/03/2015 19:00","Italy (IT)","36226.00","36457.00"
"31/03/2015 19:00 - 31/03/2015 20:00","Italy (IT)","38205.00","38495.00"
"31/03/2015 20:00 - 31/03/2015 21:00","Italy (IT)","39849.00","39295.00"
"31/03/2015 21:00 - 31/03/2015 22:00","Italy (IT)","37138.00","36400.00"
"31/03/2015 22:00 - 31/03/2015 23:00","Italy (IT)","33609.00","32993.00"
"31/03/2015 23:00 - 01/04/2015 00:00","Italy (IT)","30204.00","29616.00"
"01/04/2015 00:00 - 01/04/2015 01:00","Italy (IT)","27082.00","27201.00"
"01/04/2015 01:00 - 01/04/2015 02:00","Italy (IT)","25150.00","25358.00"
"01/04/2015 02:00 - 01/04/2015 03:00","Italy (IT)","24163.00","24451.00"
"01/04/2015 03:00 - 01/04/2015 04:00","Italy (IT)","23880.00","24107.00"
"01/04/2015 04:00 - 01/04/2015 05:00","Italy (IT)","24069.00","24225.00"
"01/04/2015 05:00 - 01/04/2015 06:00","Italy (IT)","25625.00","25518.00"
"01/04/2015 06:00 - 01/04/2015 07:00","Italy (IT)","30140.00","29810.00"
"01/04/2015 07:00 - 01/04/2015 08:00","Italy (IT)","34816.00","34887.00"
"01/04/2015 08:00 - 01/04/2015 09:00","Italy (IT)","39405.00","39579.00"
"01/04/2015 09:00 - 01/04/2015 10:00","Italy (IT)","40312.00","41024.00"
"01/04/2015 10:00 - 01/04/2015 11:00","Italy (IT)","40280.00","40829.00"
"01/04/2015 11:00 - 01/04/2015 12:00","Italy (IT)","39580.00","40505.00"
"01/04/2015 12:00 - 01/04/2015 13:00","Italy (IT)","37431.00","38319.00"
"01/04/2015 13:00 - 01/04/2015 14:00","Italy (IT)","37286.00","37762.00"
"01/04/2015 14:00 - 01/04/2015 15:00","Italy (IT)","38106.00","38946.00"
"01/04/2015 15:00 - 01/04/2015 16:00","Italy (IT)","37809.00","39122.00"
"01/04/2015 16:00 - 01/04/2015 17:00","Italy (IT)","37647.00","38816.00"
"01/04/2015 17:00 - 01/04/2015 18:00","Italy (IT)","36829.00","37994.00"
"01/04/2015 18:00 - 01/04/2015 19:00","Italy (IT)","36284.00","37068.00"
"01/04/2015 19:00 - 01/04/2015 20:00","Italy (IT)","38085.00","38715.00"
"01/04/2015 20:00 - 01/04/2015 21:00","Italy (IT)","39813.00","39511.00"
"01/04/2015 21:00 - 01/04/2015 22:00","Italy (IT)","37209.00","36602.00"
"01/04/2015 22:00 - 01/04/2015 23:00","Italy (IT)","33675.00","33333.00"
"01/04/2015 23:00 - 02/04/2015 00:00","Italy (IT)","30351.00","29965.00"
"02/04/2015 00:00 - 02/04/2015 01:00","Italy (IT)","27352.00","27079.00"
"02/04/2015 01:00 - 02/04/2015 02:00","Italy (IT)","25543.00","25169.00"
"02/04/2015 02:00 - 02/04/2015 03:00","Italy (IT)","24579.00","24297.00"
"02/04/2015 03:00 - 02/04/2015 04:00","Italy (IT)","24154.00","23978.00"
"02/04/2015 04:00 - 02/04/2015 05:00","Italy (IT)","24180.00","24367.00"
"02/04/2015 05:00 - 02/04/2015 06:00","Italy (IT)","25689.00","25962.00"
"02/04/2015 06:00 - 02/04/2015 07:00","Italy (IT)","29753.00","29944.00"
"02/04/2015 07:00 - 02/04/2015 08:00","Italy (IT)","33833.00","34597.00"
"02/04/2015 08:00 - 02/04/2015 09:00","Italy (IT)","38623.00","39178.00"
"02/04/2015 09:00 - 02/04/2015 10:00","Italy (IT)","40313.00","40796.00"
"02/04/2015 10:00 - 02/04/2015 11:00","Italy (IT)","40219.00","40759.00"
"02/04/2015 11:00 - 02/04/2015 12:00","Italy (IT)","39793.00","40624.00"
"02/04/2015 12:00 - 02/04/2015 13:00","Italy (IT)","37289.00","38142.00"
"02/04/2015 13:00 - 02/04/2015 14:00","Italy (IT)","36981.00","37538.00"
"02/04/2015 14:00 - 02/04/2015 15:00","Italy (IT)","37723.00","38275.00"
"02/04/2015 15:00 - 02/04/2015 16:00","Italy (IT)","37892.00","38369.00"
"02/04/2015 16:00 - 02/04/2015 17:00","Italy (IT)","37531.00","37978.00"
"02/04/2015 17:00 - 02/04/2015 18:00","Italy (IT)","36281.00","36952.00"
"02/04/2015 18:00 - 02/04/2015 19:00","Italy (IT)","35573.00","36092.00"
"02/04/2015 19:00 - 02/04/2015 20:00","Italy (IT)","36698.00","37931.00"
"02/04/2015 20:00 - 02/04/2015 21:00","Italy (IT)","38504.00","39181.00"
"02/04/2015 21:00 - 02/04/2015 22:00","Italy (IT)","36026.00","36437.00"
"02/04/2015 22:00 - 02/04/2015 23:00","Italy (IT)","32610.00","33239.00"
"02/04/2015 23:00 - 03/04/2015 00:00","Italy (IT)","29859.00","30074.00"
"03/04/2015 00:00 - 03/04/2015 01:00","Italy (IT)","26851.00","27505.00"
"03/04/2015 01:00 - 03/04/2015 02:00","Italy (IT)","25001.00","25575.00"
"03/04/2015 02:00 - 03/04/2015 03:00","Italy (IT)","23994.00","24462.00"
"03/04/2015 03:00 - 03/04/2015 04:00","Italy (IT)","23735.00","24024.00"
"03/04/2015 04:00 - 03/04/2015 05:00","Italy (IT)","23692.00","24137.00"
"03/04/2015 05:00 - 03/04/2015 06:00","Italy (IT)","24876.00","25570.00"
"03/04/2015 06:00 - 03/04/2015 07:00","Italy (IT)","28386.00","29256.00"
"03/04/2015 07:00 - 03/04/2015 08:00","Italy (IT)","32123.00","33037.00"
"03/04/2015 08:00 - 03/04/2015 09:00","Italy (IT)","36942.00","37549.00"
"03/04/2015 09:00 - 03/04/2015 10:00","Italy (IT)","38812.00","39101.00"
"03/04/2015 10:00 - 03/04/2015 11:00","Italy (IT)","38545.00","38713.00"
"03/04/2015 11:00 - 03/04/2015 12:00","Italy (IT)","38167.00","37929.00"
"03/04/2015 12:00 - 03/04/2015 13:00","Italy (IT)","35871.00","35957.00"
"03/04/2015 13:00 - 03/04/2015 14:00","Italy (IT)","34999.00","35493.00"
"03/04/2015 14:00 - 03/04/2015 15:00","Italy (IT)","35282.00","35618.00"
"03/04/2015 15:00 - 03/04/2015 16:00","Italy (IT)","35077.00","35290.00"
"03/04/2015 16:00 - 03/04/2015 17:00","Italy (IT)","34594.00","34553.00"
"03/04/2015 17:00 - 03/04/2015 18:00","Italy (IT)","33836.00","33998.00"
"03/04/2015 18:00 - 03/04/2015 19:00","Italy (IT)","33711.00","34252.00"
"03/04/2015 19:00 - 03/04/2015 20:00","Italy (IT)","35793.00","36004.00"
"03/04/2015 20:00 - 03/04/2015 21:00","Italy (IT)","36829.00","37631.00"
"03/04/2015 21:00 - 03/04/2015 22:00","Italy (IT)","34350.00","35204.00"
"03/04/2015 22:00 - 03/04/2015 23:00","Italy (IT)","31205.00","32235.00"
"03/04/2015 23:00 - 04/04/2015 00:00","Italy (IT)","28366.00","29483.00"
"04/04/2015 00:00 - 04/04/2015 01:00","Italy (IT)","25488.00","25521.00"
"04/04/2015 01:00 - 04/04/2015 02:00","Italy (IT)","23640.00","23769.00"
"04/04/2015 02:00 - 04/04/2015 03:00","Italy (IT)","22457.00","22835.00"
"04/04/2015 03:00 - 04/04/2015 04:00","Italy (IT)","21828.00","22140.00"
"04/04/2015 04:00 - 04/04/2015 05:00","Italy (IT)","21473.00","21862.00"
"04/04/2015 05:00 - 04/04/2015 06:00","Italy (IT)","21753.00","22322.00"
"04/04/2015 06:00 - 04/04/2015 07:00","Italy (IT)","22985.00","23890.00"
"04/04/2015 07:00 - 04/04/2015 08:00","Italy (IT)","24525.00","25530.00"
"04/04/2015 08:00 - 04/04/2015 09:00","Italy (IT)","27399.00","28535.00"
"04/04/2015 09:00 - 04/04/2015 10:00","Italy (IT)","29195.00","30767.00"
"04/04/2015 10:00 - 04/04/2015 11:00","Italy (IT)","29299.00","30825.00"
"04/04/2015 11:00 - 04/04/2015 12:00","Italy (IT)","28774.00","30263.00"
"04/04/2015 12:00 - 04/04/2015 13:00","Italy (IT)","27976.00","29216.00"
"04/04/2015 13:00 - 04/04/2015 14:00","Italy (IT)","26634.00","28151.00"
"04/04/2015 14:00 - 04/04/2015 15:00","Italy (IT)","25914.00","27619.00"
"04/04/2015 15:00 - 04/04/2015 16:00","Italy (IT)","26113.00","27658.00"
"04/04/2015 16:00 - 04/04/2015 17:00","Italy (IT)","26452.00","27478.00"
"04/04/2015 17:00 - 04/04/2015 18:00","Italy (IT)","27210.00","27740.00"
"04/04/2015 18:00 - 04/04/2015 19:00","Italy (IT)","28456.00","28680.00"
"04/04/2015 19:00 - 04/04/2015 20:00","Italy (IT)","30743.00","30090.00"
"04/04/2015 20:00 - 04/04/2015 21:00","Italy (IT)","31829.00","31525.00"
"04/04/2015 21:00 - 04/04/2015 22:00","Italy (IT)","29393.00","29502.00"
"04/04/2015 22:00 - 04/04/2015 23:00","Italy (IT)","26903.00","26941.00"
"04/04/2015 23:00 - 05/04/2015 00:00","Italy (IT)","24474.00","24578.00"
"05/04/2015 00:00 - 05/04/2015 01:00","Italy (IT)","21882.00","22303.00"
"05/04/2015 01:00 - 05/04/2015 02:00","Italy (IT)","19981.00","20323.00"
"05/04/2015 02:00 - 05/04/2015 03:00","Italy (IT)","18869.00","19168.00"
"05/04/2015 03:00 - 05/04/2015 04:00","Italy (IT)","18175.00","18541.00"
"05/04/2015 04:00 - 05/04/2015 05:00","Italy (IT)","17882.00","18117.00"
"05/04/2015 05:00 - 05/04/2015 06:00","Italy (IT)","18170.00","17891.00"
"05/04/2015 06:00 - 05/04/2015 07:00","Italy (IT)","18733.00","18148.00"
"05/04/2015 07:00 - 05/04/2015 08:00","Italy (IT)","19158.00","18655.00"
"05/04/2015 08:00 - 05/04/2015 09:00","Italy (IT)","21416.00","20642.00"
"05/04/2015 09:00 - 05/04/2015 10:00","Italy (IT)","23667.00","22400.00"
"05/04/2015 10:00 - 05/04/2015 11:00","Italy (IT)","25129.00","23164.00"
"05/04/2015 11:00 - 05/04/2015 12:00","Italy (IT)","25882.00","23794.00"
"05/04/2015 12:00 - 05/04/2015 13:00","Italy (IT)","25288.00","22989.00"
"05/04/2015 13:00 - 05/04/2015 14:00","Italy (IT)","22515.00","20323.00"
"05/04/2015 14:00 - 05/04/2015 15:00","Italy (IT)","20808.00","19101.00"
"05/04/2015 15:00 - 05/04/2015 16:00","Italy (IT)","20760.00","19305.00"
"05/04/2015 16:00 - 05/04/2015 17:00","Italy (IT)","20893.00","19148.00"
"05/04/2015 17:00 - 05/04/2015 18:00","Italy (IT)","21053.00","19448.00"
"05/04/2015 18:00 - 05/04/2015 19:00","Italy (IT)","22028.00","20143.00"
"05/04/2015 19:00 - 05/04/2015 20:00","Italy (IT)","24254.00","22138.00"
"05/04/2015 20:00 - 05/04/2015 21:00","Italy (IT)","27151.00","26310.00"
"05/04/2015 21:00 - 05/04/2015 22:00","Italy (IT)","26489.00","26035.00"
"05/04/2015 22:00 - 05/04/2015 23:00","Italy (IT)","24894.00","24638.00"
