"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/01/2024 02:00 - 03/01/2024 03:00","Italy (IT)","19008.00","19968.00"
"03/01/2024 03:00 - 03/01/2024 04:00","Italy (IT)","18837.00","19770.00"
"03/01/2024 04:00 - 03/01/2024 05:00","Italy (IT)","19095.00","19748.00"
"03/01/2024 05:00 - 03/01/2024 06:00","Italy (IT)","20507.00","20941.00"
"03/01/2024 06:00 - 03/01/2024 07:00","Italy (IT)","24032.00","24164.00"
"03/01/2024 07:00 - 03/01/2024 08:00","Italy (IT)","27931.00","28067.00"
"03/01/2024 08:00 - 03/01/2024 09:00","Italy (IT)","31316.00","31321.00"
"03/01/2024 09:00 - 03/01/2024 10:00","Italy (IT)","32932.00","33115.00"
"03/01/2024 10:00 - 03/01/2024 11:00","Italy (IT)","33044.00","32970.00"
"03/01/2024 11:00 - 03/01/2024 12:00","Italy (IT)","32091.00","32209.00"
"03/01/2024 12:00 - 03/01/2024 13:00","Italy (IT)","31353.00","31304.00"
"03/01/2024 13:00 - 03/01/2024 14:00","Italy (IT)","30656.00","31011.00"
"03/01/2024 14:00 - 03/01/2024 15:00","Italy (IT)","31152.00","31617.00"
"03/01/2024 15:00 - 03/01/2024 16:00","Italy (IT)","31407.00","32212.00"
"03/01/2024 16:00 - 03/01/2024 17:00","Italy (IT)","32681.00","32809.00"
"03/01/2024 17:00 - 03/01/2024 18:00","Italy (IT)","34890.00","34583.00"
"03/01/2024 18:00 - 03/01/2024 19:00","Italy (IT)","34798.00","34672.00"
"03/01/2024 19:00 - 03/01/2024 20:00","Italy (IT)","34584.00","34301.00"
"03/01/2024 20:00 - 03/01/2024 21:00","Italy (IT)","32571.00","32565.00"
"03/01/2024 21:00 - 03/01/2024 22:00","Italy (IT)","29946.00","30097.00"
"03/01/2024 22:00 - 03/01/2024 23:00","Italy (IT)","26935.00","27276.00"
"03/01/2024 23:00 - 04/01/2024 00:00","Italy (IT)","24183.00","24615.00"
"04/01/2024 00:00 - 04/01/2024 01:00","Italy (IT)","21802.00","22501.00"
"04/01/2024 01:00 - 04/01/2024 02:00","Italy (IT)","20314.00","20863.00"
"04/01/2024 02:00 - 04/01/2024 03:00","Italy (IT)","19621.00","20142.00"
"04/01/2024 03:00 - 04/01/2024 04:00","Italy (IT)","19342.00","19972.00"
"04/01/2024 04:00 - 04/01/2024 05:00","Italy (IT)","19625.00","20240.00"
"04/01/2024 05:00 - 04/01/2024 06:00","Italy (IT)","21067.00","21684.00"
"04/01/2024 06:00 - 04/01/2024 07:00","Italy (IT)","24760.00","24958.00"
"04/01/2024 07:00 - 04/01/2024 08:00","Italy (IT)","28783.00","28976.00"
"04/01/2024 08:00 - 04/01/2024 09:00","Italy (IT)","31884.00","32065.00"
"04/01/2024 09:00 - 04/01/2024 10:00","Italy (IT)","33207.00","33415.00"
"04/01/2024 10:00 - 04/01/2024 11:00","Italy (IT)","32754.00","33160.00"
"04/01/2024 11:00 - 04/01/2024 12:00","Italy (IT)","32076.00","32405.00"
"04/01/2024 12:00 - 04/01/2024 13:00","Italy (IT)","30694.00","31516.00"
"04/01/2024 13:00 - 04/01/2024 14:00","Italy (IT)","29957.00","30821.00"
"04/01/2024 14:00 - 04/01/2024 15:00","Italy (IT)","30613.00","31251.00"
"04/01/2024 15:00 - 04/01/2024 16:00","Italy (IT)","31017.00","31878.00"
"04/01/2024 16:00 - 04/01/2024 17:00","Italy (IT)","32167.00","33217.00"
"04/01/2024 17:00 - 04/01/2024 18:00","Italy (IT)","34640.00","34775.00"
"04/01/2024 18:00 - 04/01/2024 19:00","Italy (IT)","35042.00","34865.00"
"04/01/2024 19:00 - 04/01/2024 20:00","Italy (IT)","35007.00","34593.00"
"04/01/2024 20:00 - 04/01/2024 21:00","Italy (IT)","32955.00","32973.00"
"04/01/2024 21:00 - 04/01/2024 22:00","Italy (IT)","30278.00","30442.00"
"04/01/2024 22:00 - 04/01/2024 23:00","Italy (IT)","27139.00","27583.00"
"04/01/2024 23:00 - 05/01/2024 00:00","Italy (IT)","24313.00","24893.00"
"05/01/2024 00:00 - 05/01/2024 01:00","Italy (IT)","21923.00","21793.00"
"05/01/2024 01:00 - 05/01/2024 02:00","Italy (IT)","20378.00","20346.00"
"05/01/2024 02:00 - 05/01/2024 03:00","Italy (IT)","19602.00","19709.00"
"05/01/2024 03:00 - 05/01/2024 04:00","Italy (IT)","19297.00","19519.00"
"05/01/2024 04:00 - 05/01/2024 05:00","Italy (IT)","19609.00","20117.00"
"05/01/2024 05:00 - 05/01/2024 06:00","Italy (IT)","21039.00","21478.00"
"05/01/2024 06:00 - 05/01/2024 07:00","Italy (IT)","24572.00","24958.00"
"05/01/2024 07:00 - 05/01/2024 08:00","Italy (IT)","28617.00","29004.00"
"05/01/2024 08:00 - 05/01/2024 09:00","Italy (IT)","32128.00","32097.00"
"05/01/2024 09:00 - 05/01/2024 10:00","Italy (IT)","34277.00","33710.00"
"05/01/2024 10:00 - 05/01/2024 11:00","Italy (IT)","34449.00","33385.00"
"05/01/2024 11:00 - 05/01/2024 12:00","Italy (IT)","34320.00","32783.00"
"05/01/2024 12:00 - 05/01/2024 13:00","Italy (IT)","33426.00","31618.00"
"05/01/2024 13:00 - 05/01/2024 14:00","Italy (IT)","32871.00","30837.00"
"05/01/2024 14:00 - 05/01/2024 15:00","Italy (IT)","33208.00","31473.00"
"05/01/2024 15:00 - 05/01/2024 16:00","Italy (IT)","33524.00","31672.00"
"05/01/2024 16:00 - 05/01/2024 17:00","Italy (IT)","34153.00","32495.00"
"05/01/2024 17:00 - 05/01/2024 18:00","Italy (IT)","35491.00","34496.00"
"05/01/2024 18:00 - 05/01/2024 19:00","Italy (IT)","35320.00","34772.00"
"05/01/2024 19:00 - 05/01/2024 20:00","Italy (IT)","34728.00","34582.00"
"05/01/2024 20:00 - 05/01/2024 21:00","Italy (IT)","32547.00","32753.00"
"05/01/2024 21:00 - 05/01/2024 22:00","Italy (IT)","29795.00","30275.00"
"05/01/2024 22:00 - 05/01/2024 23:00","Italy (IT)","26892.00","27510.00"
"05/01/2024 23:00 - 06/01/2024 00:00","Italy (IT)","24291.00","24888.00"
"06/01/2024 00:00 - 06/01/2024 01:00","Italy (IT)","22387.00","22398.00"
"06/01/2024 01:00 - 06/01/2024 02:00","Italy (IT)","20824.00","20577.00"
"06/01/2024 02:00 - 06/01/2024 03:00","Italy (IT)","19764.00","19887.00"
"06/01/2024 03:00 - 06/01/2024 04:00","Italy (IT)","19238.00","19025.00"
"06/01/2024 04:00 - 06/01/2024 05:00","Italy (IT)","19054.00","19038.00"
"06/01/2024 05:00 - 06/01/2024 06:00","Italy (IT)","19749.00","19166.00"
"06/01/2024 06:00 - 06/01/2024 07:00","Italy (IT)","20981.00","19959.00"
"06/01/2024 07:00 - 06/01/2024 08:00","Italy (IT)","22720.00","20868.00"
"06/01/2024 08:00 - 06/01/2024 09:00","Italy (IT)","24329.00","22227.00"
"06/01/2024 09:00 - 06/01/2024 10:00","Italy (IT)","26402.00","24581.00"
"06/01/2024 10:00 - 06/01/2024 11:00","Italy (IT)","27649.00","25742.00"
"06/01/2024 11:00 - 06/01/2024 12:00","Italy (IT)","28414.00","26326.00"
"06/01/2024 12:00 - 06/01/2024 13:00","Italy (IT)","28661.00","26503.00"
"06/01/2024 13:00 - 06/01/2024 14:00","Italy (IT)","27012.00","24741.00"
"06/01/2024 14:00 - 06/01/2024 15:00","Italy (IT)","26081.00","23429.00"
"06/01/2024 15:00 - 06/01/2024 16:00","Italy (IT)","26175.00","23103.00"
"06/01/2024 16:00 - 06/01/2024 17:00","Italy (IT)","27168.00","23773.00"
"06/01/2024 17:00 - 06/01/2024 18:00","Italy (IT)","29536.00","25808.00"
"06/01/2024 18:00 - 06/01/2024 19:00","Italy (IT)","30563.00","27514.00"
"06/01/2024 19:00 - 06/01/2024 20:00","Italy (IT)","30984.00","28457.00"
"06/01/2024 20:00 - 06/01/2024 21:00","Italy (IT)","29656.00","28130.00"
"06/01/2024 21:00 - 06/01/2024 22:00","Italy (IT)","27574.00","26576.00"
"06/01/2024 22:00 - 06/01/2024 23:00","Italy (IT)","25357.00","24525.00"
"06/01/2024 23:00 - 07/01/2024 00:00","Italy (IT)","23248.00","22546.00"
"07/01/2024 00:00 - 07/01/2024 01:00","Italy (IT)","21345.00","20913.00"
"07/01/2024 01:00 - 07/01/2024 02:00","Italy (IT)","19771.00","19451.00"
"07/01/2024 02:00 - 07/01/2024 03:00","Italy (IT)","18777.00","18511.00"
"07/01/2024 03:00 - 07/01/2024 04:00","Italy (IT)","18253.00","18182.00"
"07/01/2024 04:00 - 07/01/2024 05:00","Italy (IT)","18211.00","18678.00"
"07/01/2024 05:00 - 07/01/2024 06:00","Italy (IT)","18802.00","19312.00"
"07/01/2024 06:00 - 07/01/2024 07:00","Italy (IT)","20152.00","20292.00"
"07/01/2024 07:00 - 07/01/2024 08:00","Italy (IT)","21457.00","21547.00"
"07/01/2024 08:00 - 07/01/2024 09:00","Italy (IT)","22889.00","23041.00"
"07/01/2024 09:00 - 07/01/2024 10:00","Italy (IT)","25005.00","25656.00"
"07/01/2024 10:00 - 07/01/2024 11:00","Italy (IT)","26366.00","27524.00"
"07/01/2024 11:00 - 07/01/2024 12:00","Italy (IT)","27334.00","28810.00"
"07/01/2024 12:00 - 07/01/2024 13:00","Italy (IT)","28002.00","29086.00"
"07/01/2024 13:00 - 07/01/2024 14:00","Italy (IT)","27085.00","27777.00"
"07/01/2024 14:00 - 07/01/2024 15:00","Italy (IT)","26351.00","26598.00"
"07/01/2024 15:00 - 07/01/2024 16:00","Italy (IT)","26349.00","26138.00"
"07/01/2024 16:00 - 07/01/2024 17:00","Italy (IT)","27127.00","27088.00"
"07/01/2024 17:00 - 07/01/2024 18:00","Italy (IT)","29538.00","28623.00"
"07/01/2024 18:00 - 07/01/2024 19:00","Italy (IT)","30590.00","29979.00"
"07/01/2024 19:00 - 07/01/2024 20:00","Italy (IT)","31167.00","31009.00"
"07/01/2024 20:00 - 07/01/2024 21:00","Italy (IT)","30123.00","31002.00"
"07/01/2024 21:00 - 07/01/2024 22:00","Italy (IT)","28222.00","29284.00"
"07/01/2024 22:00 - 07/01/2024 23:00","Italy (IT)","25655.00","27023.00"
"07/01/2024 23:00 - 08/01/2024 00:00","Italy (IT)","23099.00","24660.00"
"08/01/2024 00:00 - 08/01/2024 01:00","Italy (IT)","20796.00","21816.00"
"08/01/2024 01:00 - 08/01/2024 02:00","Italy (IT)","19553.00","20596.00"
"08/01/2024 02:00 - 08/01/2024 03:00","Italy (IT)","19030.00","19917.00"
"08/01/2024 03:00 - 08/01/2024 04:00","Italy (IT)","18893.00","19716.00"
"08/01/2024 04:00 - 08/01/2024 05:00","Italy (IT)","19362.00","19775.00"
"08/01/2024 05:00 - 08/01/2024 06:00","Italy (IT)","21605.00","21825.00"
"08/01/2024 06:00 - 08/01/2024 07:00","Italy (IT)","27932.00","27205.00"
"08/01/2024 07:00 - 08/01/2024 08:00","Italy (IT)","34583.00","33690.00"
"08/01/2024 08:00 - 08/01/2024 09:00","Italy (IT)","39420.00","38368.00"
"08/01/2024 09:00 - 08/01/2024 10:00","Italy (IT)","41336.00","40322.00"
"08/01/2024 10:00 - 08/01/2024 11:00","Italy (IT)","41318.00","40608.00"
"08/01/2024 11:00 - 08/01/2024 12:00","Italy (IT)","41377.00","40709.00"
"08/01/2024 12:00 - 08/01/2024 13:00","Italy (IT)","39226.00","39322.00"
"08/01/2024 13:00 - 08/01/2024 14:00","Italy (IT)","39251.00","39302.00"
"08/01/2024 14:00 - 08/01/2024 15:00","Italy (IT)","40452.00","39715.00"
"08/01/2024 15:00 - 08/01/2024 16:00","Italy (IT)","40823.00","40160.00"
"08/01/2024 16:00 - 08/01/2024 17:00","Italy (IT)","41390.00","40961.00"
"08/01/2024 17:00 - 08/01/2024 18:00","Italy (IT)","42106.00","41579.00"
"08/01/2024 18:00 - 08/01/2024 19:00","Italy (IT)","41094.00","40951.00"
"08/01/2024 19:00 - 08/01/2024 20:00","Italy (IT)","40460.00","40149.00"
"08/01/2024 20:00 - 08/01/2024 21:00","Italy (IT)","38235.00","38155.00"
"08/01/2024 21:00 - 08/01/2024 22:00","Italy (IT)","35317.00","35036.00"
"08/01/2024 22:00 - 08/01/2024 23:00","Italy (IT)","31283.00","31304.00"
"08/01/2024 23:00 - 09/01/2024 00:00","Italy (IT)","27973.00","28208.00"
"09/01/2024 00:00 - 09/01/2024 01:00","Italy (IT)","25449.00","26215.00"
"09/01/2024 01:00 - 09/01/2024 02:00","Italy (IT)","24120.00","24696.00"
"09/01/2024 02:00 - 09/01/2024 03:00","Italy (IT)","23276.00","23895.00"
"09/01/2024 03:00 - 09/01/2024 04:00","Italy (IT)","22984.00","23498.00"
"09/01/2024 04:00 - 09/01/2024 05:00","Italy (IT)","23357.00","23768.00"
"09/01/2024 05:00 - 09/01/2024 06:00","Italy (IT)","25350.00","25505.00"
"09/01/2024 06:00 - 09/01/2024 07:00","Italy (IT)","31129.00","30531.00"
"09/01/2024 07:00 - 09/01/2024 08:00","Italy (IT)","37844.00","36790.00"
"09/01/2024 08:00 - 09/01/2024 09:00","Italy (IT)","42275.00","41248.00"
"09/01/2024 09:00 - 09/01/2024 10:00","Italy (IT)","43879.00","42978.00"
"09/01/2024 10:00 - 09/01/2024 11:00","Italy (IT)","43101.00","42677.00"
"09/01/2024 11:00 - 09/01/2024 12:00","Italy (IT)","42547.00","42350.00"
"09/01/2024 12:00 - 09/01/2024 13:00","Italy (IT)","40548.00","40078.00"
"09/01/2024 13:00 - 09/01/2024 14:00","Italy (IT)","40208.00","39718.00"
"09/01/2024 14:00 - 09/01/2024 15:00","Italy (IT)","40943.00","40675.00"
"09/01/2024 15:00 - 09/01/2024 16:00","Italy (IT)","41495.00","41201.00"
"09/01/2024 16:00 - 09/01/2024 17:00","Italy (IT)","42070.00","41928.00"
"09/01/2024 17:00 - 09/01/2024 18:00","Italy (IT)","43127.00","42315.00"
"09/01/2024 18:00 - 09/01/2024 19:00","Italy (IT)","42657.00","42013.00"
"09/01/2024 19:00 - 09/01/2024 20:00","Italy (IT)","42032.00","41256.00"
"09/01/2024 20:00 - 09/01/2024 21:00","Italy (IT)","39626.00","38990.00"
"09/01/2024 21:00 - 09/01/2024 22:00","Italy (IT)","36441.00","36013.00"
"09/01/2024 22:00 - 09/01/2024 23:00","Italy (IT)","32708.00","32338.00"
"09/01/2024 23:00 - 10/01/2024 00:00","Italy (IT)","29516.00","29065.00"
"10/01/2024 00:00 - 10/01/2024 01:00","Italy (IT)","26578.00","27144.00"
"10/01/2024 01:00 - 10/01/2024 02:00","Italy (IT)","25012.00","25712.00"
"10/01/2024 02:00 - 10/01/2024 03:00","Italy (IT)","24131.00","24783.00"
"10/01/2024 03:00 - 10/01/2024 04:00","Italy (IT)","23861.00","24393.00"
"10/01/2024 04:00 - 10/01/2024 05:00","Italy (IT)","24200.00","25100.00"
"10/01/2024 05:00 - 10/01/2024 06:00","Italy (IT)","26185.00","26803.00"
"10/01/2024 06:00 - 10/01/2024 07:00","Italy (IT)","32097.00","32078.00"
"10/01/2024 07:00 - 10/01/2024 08:00","Italy (IT)","38645.00","38632.00"
"10/01/2024 08:00 - 10/01/2024 09:00","Italy (IT)","43096.00","42770.00"
"10/01/2024 09:00 - 10/01/2024 10:00","Italy (IT)","44639.00","44242.00"
"10/01/2024 10:00 - 10/01/2024 11:00","Italy (IT)","43908.00","43629.00"
"10/01/2024 11:00 - 10/01/2024 12:00","Italy (IT)","43150.00","43007.00"
"10/01/2024 12:00 - 10/01/2024 13:00","Italy (IT)","41054.00","41296.00"
"10/01/2024 13:00 - 10/01/2024 14:00","Italy (IT)","40683.00","40987.00"
"10/01/2024 14:00 - 10/01/2024 15:00","Italy (IT)","41830.00","41582.00"
"10/01/2024 15:00 - 10/01/2024 16:00","Italy (IT)","42638.00","42067.00"
"10/01/2024 16:00 - 10/01/2024 17:00","Italy (IT)","43306.00","42669.00"
"10/01/2024 17:00 - 10/01/2024 18:00","Italy (IT)","44292.00","43337.00"
"10/01/2024 18:00 - 10/01/2024 19:00","Italy (IT)","43542.00","42814.00"
"10/01/2024 19:00 - 10/01/2024 20:00","Italy (IT)","42907.00","42130.00"
"10/01/2024 20:00 - 10/01/2024 21:00","Italy (IT)","40416.00","39952.00"
"10/01/2024 21:00 - 10/01/2024 22:00","Italy (IT)","37232.00","36878.00"
"10/01/2024 22:00 - 10/01/2024 23:00","Italy (IT)","33327.00","33182.00"
"10/01/2024 23:00 - 11/01/2024 00:00","Italy (IT)","29985.00","30018.00"
"11/01/2024 00:00 - 11/01/2024 01:00","Italy (IT)","27040.00","27270.00"
"11/01/2024 01:00 - 11/01/2024 02:00","Italy (IT)","25313.00","25645.00"
"11/01/2024 02:00 - 11/01/2024 03:00","Italy (IT)","24522.00","24848.00"
"11/01/2024 03:00 - 11/01/2024 04:00","Italy (IT)","24302.00","24517.00"
"11/01/2024 04:00 - 11/01/2024 05:00","Italy (IT)","24634.00","24760.00"
"11/01/2024 05:00 - 11/01/2024 06:00","Italy (IT)","26811.00","26623.00"
"11/01/2024 06:00 - 11/01/2024 07:00","Italy (IT)","32257.00","32140.00"
"11/01/2024 07:00 - 11/01/2024 08:00","Italy (IT)","39039.00","38691.00"
"11/01/2024 08:00 - 11/01/2024 09:00","Italy (IT)","43325.00","42978.00"
"11/01/2024 09:00 - 11/01/2024 10:00","Italy (IT)","44609.00","44595.00"
"11/01/2024 10:00 - 11/01/2024 11:00","Italy (IT)","43995.00","44023.00"
"11/01/2024 11:00 - 11/01/2024 12:00","Italy (IT)","42928.00","43165.00"
"11/01/2024 12:00 - 11/01/2024 13:00","Italy (IT)","40608.00","40831.00"
"11/01/2024 13:00 - 11/01/2024 14:00","Italy (IT)","39967.00","40416.00"
"11/01/2024 14:00 - 11/01/2024 15:00","Italy (IT)","41326.00","41132.00"
"11/01/2024 15:00 - 11/01/2024 16:00","Italy (IT)","41541.00","41773.00"
"11/01/2024 16:00 - 11/01/2024 17:00","Italy (IT)","42365.00","42561.00"
"11/01/2024 17:00 - 11/01/2024 18:00","Italy (IT)","43566.00","43722.00"
"11/01/2024 18:00 - 11/01/2024 19:00","Italy (IT)","43165.00","43406.00"
"11/01/2024 19:00 - 11/01/2024 20:00","Italy (IT)","42518.00","42652.00"
"11/01/2024 20:00 - 11/01/2024 21:00","Italy (IT)","40410.00","40350.00"
"11/01/2024 21:00 - 11/01/2024 22:00","Italy (IT)","37453.00","37132.00"
"11/01/2024 22:00 - 11/01/2024 23:00","Italy (IT)","33455.00","33508.00"
"11/01/2024 23:00 - 12/01/2024 00:00","Italy (IT)","30279.00","30266.00"
"12/01/2024 00:00 - 12/01/2024 01:00","Italy (IT)","27468.00","27282.00"
"12/01/2024 01:00 - 12/01/2024 02:00","Italy (IT)","25685.00","25670.00"
"12/01/2024 02:00 - 12/01/2024 03:00","Italy (IT)","24903.00","24775.00"
"12/01/2024 03:00 - 12/01/2024 04:00","Italy (IT)","24609.00","24567.00"
"12/01/2024 04:00 - 12/01/2024 05:00","Italy (IT)","24923.00","24966.00"
"12/01/2024 05:00 - 12/01/2024 06:00","Italy (IT)","27062.00","27039.00"
"12/01/2024 06:00 - 12/01/2024 07:00","Italy (IT)","32869.00","32342.00"
"12/01/2024 07:00 - 12/01/2024 08:00","Italy (IT)","39738.00","38873.00"
"12/01/2024 08:00 - 12/01/2024 09:00","Italy (IT)","43733.00","43110.00"
"12/01/2024 09:00 - 12/01/2024 10:00","Italy (IT)","45050.00","44106.00"
"12/01/2024 10:00 - 12/01/2024 11:00","Italy (IT)","43978.00","43358.00"
"12/01/2024 11:00 - 12/01/2024 12:00","Italy (IT)","42400.00","42419.00"
"12/01/2024 12:00 - 12/01/2024 13:00","Italy (IT)","39997.00","40176.00"
"12/01/2024 13:00 - 12/01/2024 14:00","Italy (IT)","39631.00","39734.00"
"12/01/2024 14:00 - 12/01/2024 15:00","Italy (IT)","40419.00","40531.00"
"12/01/2024 15:00 - 12/01/2024 16:00","Italy (IT)","41031.00","40914.00"
"12/01/2024 16:00 - 12/01/2024 17:00","Italy (IT)","41756.00","41831.00"
"12/01/2024 17:00 - 12/01/2024 18:00","Italy (IT)","43439.00","43114.00"
"12/01/2024 18:00 - 12/01/2024 19:00","Italy (IT)","43432.00","43147.00"
"12/01/2024 19:00 - 12/01/2024 20:00","Italy (IT)","42656.00","42573.00"
"12/01/2024 20:00 - 12/01/2024 21:00","Italy (IT)","40059.00","39915.00"
"12/01/2024 21:00 - 12/01/2024 22:00","Italy (IT)","36968.00","36668.00"
"12/01/2024 22:00 - 12/01/2024 23:00","Italy (IT)","33501.00","33178.00"
"12/01/2024 23:00 - 13/01/2024 00:00","Italy (IT)","30206.00","30016.00"
"13/01/2024 00:00 - 13/01/2024 01:00","Italy (IT)","27699.00","27402.00"
"13/01/2024 01:00 - 13/01/2024 02:00","Italy (IT)","25926.00","25778.00"
"13/01/2024 02:00 - 13/01/2024 03:00","Italy (IT)","24834.00","24830.00"
"13/01/2024 03:00 - 13/01/2024 04:00","Italy (IT)","24354.00","24412.00"
"13/01/2024 04:00 - 13/01/2024 05:00","Italy (IT)","24334.00","24445.00"
"13/01/2024 05:00 - 13/01/2024 06:00","Italy (IT)","25014.00","25231.00"
"13/01/2024 06:00 - 13/01/2024 07:00","Italy (IT)","27413.00","27747.00"
"13/01/2024 07:00 - 13/01/2024 08:00","Italy (IT)","30826.00","31012.00"
"13/01/2024 08:00 - 13/01/2024 09:00","Italy (IT)","33435.00","33561.00"
"13/01/2024 09:00 - 13/01/2024 10:00","Italy (IT)","34845.00","35142.00"
"13/01/2024 10:00 - 13/01/2024 11:00","Italy (IT)","33722.00","34552.00"
"13/01/2024 11:00 - 13/01/2024 12:00","Italy (IT)","32157.00","33229.00"
"13/01/2024 12:00 - 13/01/2024 13:00","Italy (IT)","30865.00","31958.00"
"13/01/2024 13:00 - 13/01/2024 14:00","Italy (IT)","29974.00","30767.00"
"13/01/2024 14:00 - 13/01/2024 15:00","Italy (IT)","30000.00","30670.00"
"13/01/2024 15:00 - 13/01/2024 16:00","Italy (IT)","30764.00","30829.00"
"13/01/2024 16:00 - 13/01/2024 17:00","Italy (IT)","32078.00","31892.00"
"13/01/2024 17:00 - 13/01/2024 18:00","Italy (IT)","35351.00","34276.00"
"13/01/2024 18:00 - 13/01/2024 19:00","Italy (IT)","36914.00","35534.00"
"13/01/2024 19:00 - 13/01/2024 20:00","Italy (IT)","36998.00","35916.00"
"13/01/2024 20:00 - 13/01/2024 21:00","Italy (IT)","35177.00","34161.00"
"13/01/2024 21:00 - 13/01/2024 22:00","Italy (IT)","32347.00","31798.00"
"13/01/2024 22:00 - 13/01/2024 23:00","Italy (IT)","29748.00","29302.00"
"13/01/2024 23:00 - 14/01/2024 00:00","Italy (IT)","27394.00","27097.00"
"14/01/2024 00:00 - 14/01/2024 01:00","Italy (IT)","25180.00","25395.00"
"14/01/2024 01:00 - 14/01/2024 02:00","Italy (IT)","23501.00","23641.00"
"14/01/2024 02:00 - 14/01/2024 03:00","Italy (IT)","22407.00","22456.00"
